correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
pearson,Liver,"SM(d18:1/22:2(13Z,16Z))",systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.2765342637724799,0.3842504793613364,0.8913052913478159,57977.2242043757,569272.079400358,3.47434991240654,39.26422696065878
pearson,Muscle,4-Pyridoxic acid,portal blood,IL-17A,mfi,8,8,0.35775262919191597,0.3842508185084475,0.8913052913478159,30440.1367343418,248159.374058596,2803.75122,3637.98047
pearson,Liver,Allose,systemic blood,TNF-alpha,mfi,14,14,-0.2522653323966084,0.3842534029475212,0.8913052913478159,113339168.002383,191965674.777064,938.71515,3738.94946
pearson,Liver,acetyltaurine,portal blood,IL-10,concentration_pg_ml,4,4,-0.6157232327559264,0.38427676724407356,0.8913052913478159,468326.895339585,997596.041757069,51.44777336431313,1101.7441425819327
pearson,Liver,Suberic acid,systemic blood,GDF-15,mfi,14,14,-0.2522504593785425,0.3842823844199963,0.8913052913478159,525908.722428709,1385849.33195384,20122.66992,120830.39062
pearson,Muscle,1-(4-Aminobutyl)urea,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.6157047671323144,0.38429523286768563,0.8913052913478159,391414.11809339,1016630.13967148,11.486764464416169,165.9685216422923
pearson,Muscle,Aziridine,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.2765084048692558,0.3842967734896119,0.8913052913478159,25831.5514159786,1760287.73397764,3.47434991240654,39.26422696065878
pearson,Muscle,Phosphorylcholine,portal blood,IL-17A,mfi,8,8,0.35770194631028157,0.3843230832753334,0.8913052913478159,11416934.756738,24434658.0358754,2803.75122,3637.98047
pearson,Liver,"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",systemic blood,IL-17A,mfi,14,14,-0.25222232742348094,0.3843372053518077,0.8913052913478159,21399.4315861359,773756.740680884,2236.69092,3499.0564
pearson,Liver,4-Nitroaniline,portal blood,IL-17F,mfi,8,8,-0.3576730706969726,0.3843642574469226,0.8913052913478159,585066.966289799,1652572.03002718,811.51361,62971.27344
pearson,Muscle,"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.6156340854221873,0.38436591457781255,0.8913052913478159,103479.161392816,411518.764819721,11.486764464416169,165.9685216422923
pearson,Liver,Biguanide,portal blood,GDF-15,concentration_pg_ml,8,8,-0.35765341725832034,0.3843922826964853,0.8913052913478159,30295.4228703026,45861.4274497934,539.243926392015,2125.05514624343
pearson,Liver,"PG(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",portal blood,IL-1a,mfi,8,8,-0.35765116258696505,0.3843954978520629,0.8913052913478159,32468.0442349553,415241.08748807,0,18407.25
pearson,Liver,Quinaldic acid,portal blood,IL-6,concentration_pg_ml,8,8,-0.3576457822116633,0.38440317030151044,0.8913052913478159,61718.4122157428,1162770.51742171,52.928190916086855,2630.567917196553
pearson,Liver,2-Monolinolein,portal blood,TNF-alpha,mfi,8,8,-0.35764270889469624,0.3844075529014666,0.8913052913478159,167267.928310687,609373.453890604,2677.86475,14788.66895
pearson,Liver,met-arg,systemic blood,IL-17F,mfi,14,14,0.25218474452618683,0.3844104498809804,0.8913052913478159,37592.7120440058,483377.416278774,1297.72559,11042.40039
pearson,Muscle,"2,3,6-trihydroxypyridine",portal blood,IL-1a,mfi,8,8,0.357634212169178,0.3844196694851646,0.8913052913478159,82794.3420051969,108311.566046057,0,18407.25
pearson,Liver,SM(d18:1/20:0),systemic blood,IL-6,concentration_pg_ml,6,6,-0.43847138406062086,0.3844425542543556,0.8913052913478159,1147235.64711461,2887521.85486649,20.169297065345663,377.91436816350176
pearson,Muscle,Methyl diisopropyl propionamide,portal blood,GDF-15,mfi,8,8,0.35761658550439324,0.3844448061727861,0.8913052913478159,108052.052265445,248721.077830827,98623.61719,358836.4375
pearson,Muscle,Glutamylproline,portal blood,IL-17A,concentration_pg_ml,4,4,0.6155076822865262,0.3844923177134738,0.8913052913478159,98323.093432202,167709.851642029,11.689201474353736,34.287789395062916
pearson,Liver,oleoyl ethyl amide,portal blood,IL-6,concentration_pg_ml,8,8,0.35758240577285316,0.3844935506033962,0.8913052913478159,132665.885915531,6731197.89698821,52.928190916086855,2630.567917196553
pearson,Liver,17-(4-Hydroxyphenyl)heptadecanoic acid,systemic blood,IL-17A,concentration_pg_ml,4,4,0.6155048728924458,0.3844951271075542,0.8913052913478159,2268984.48914361,5285370.97198453,12.814446799875316,24.97808587839473
pearson,Muscle,Succinimide,systemic blood,IFN-gamma,concentration_pg_ml,5,5,-0.5059085053142496,0.38450005855087144,0.8913052913478159,540380.112105102,719018.98932496,11.89636537814015,713.1829157063515
pearson,Muscle,"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",systemic blood,IL-6,mfi,14,14,-0.2521344174361178,0.38450854291417547,0.8913052913478159,133548.88402769,552319.201184699,1981.80176,13671.38867
pearson,Liver,N-Acetyl-L-aspartic acid,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.6154903807476875,0.38450961925231253,0.8913052913478159,6254272.74161795,13838699.9099262,11.486764464416169,165.9685216422923
pearson,Liver,1-tetradecyl-2-[(9Z)-hexadecenoyl]-sn-glycero-3-phosphocholine,systemic blood,IL-17A,mfi,14,14,0.2521309426509697,0.3845153161431676,0.8913052913478159,130263.95371901,1189817.62042502,2236.69092,3499.0564
pearson,Muscle,Oleamide,systemic blood,IL-6,concentration_pg_ml,6,6,-0.4384112373807572,0.38451543120908105,0.8913052913478159,264300.773422586,1034567.24038199,20.169297065345663,377.91436816350176
pearson,Muscle,pC-HSL,portal blood,IL-10,mfi,8,8,-0.35754490254837756,0.38454703788079225,0.8913517849547872,99198.1374594239,666980.320826313,2581.14136,23233.7168
pearson,Liver,"N,N-Dimethylhistamine",portal blood,IL-7,concentration_pg_ml,7,7,0.39191053541064136,0.38456742071386035,0.8913722605170203,1379635.64206376,105219905.976936,0.36610414828367166,3.4675308683376382
pearson,Liver,Timonacic,portal blood,IL-7,mfi,8,8,-0.35752185470105424,0.3845799104624162,0.8913744403582474,1533535.11023224,141012001.093299,1479.40015,5392.10449
pearson,Liver,5'-Methylthioadenosine,systemic blood,IL-17F,mfi,14,14,-0.25208571238424965,0.3846034870739212,0.8914023162872444,1248045.04909757,3284779.46763365,1297.72559,11042.40039
pearson,Muscle,Allose,portal blood,IL-1a,concentration_pg_ml,7,7,0.39186385579321464,0.3846291311228336,0.8914349821344794,16552098.9236755,25125741.2754449,19.443753480309937,172.42545557283944
pearson,Muscle,LysoPC(18:1(9Z)/0:0),portal blood,IL-7,concentration_pg_ml,7,7,0.39184179030127747,0.3846583030744116,0.8914758222113714,5105487.61150732,12043757.2926043,0.36610414828367166,3.4675308683376382
pearson,Muscle,cyclohexylformamide,portal blood,IL-17F,mfi,8,8,-0.35745312568606186,0.3846779443532186,0.8914831806296839,103333.947167364,185956.892083986,811.51361,62971.27344
pearson,Muscle,Methylgingerol,portal blood,GDF-15,concentration_pg_ml,8,8,-0.35744701386862276,0.3846866626798395,0.8914831806296839,12221.4428345703,55578.6119185504,539.243926392015,2125.05514624343
pearson,Liver,nabilone,systemic blood,IL-1a,mfi,14,14,-0.25203819387224474,0.38469613022637494,0.8914831806296839,405998.564270633,22334579.7991518,1950.86621,33647.1875
pearson,Liver,N-Acetyl-L-methionine,portal blood,IL-7,concentration_pg_ml,7,7,0.39177464858412286,0.38474707409529874,0.8915441086720903,4357901.53135135,17137857.2782787,0.36610414828367166,3.4675308683376382
pearson,Liver,Malonic acid,portal blood,IFN-gamma,mfi,8,8,0.357397164905514,0.3847577740111919,0.8915441086720903,1875565.79493038,3249670.36967007,725.81201,6794.41602
pearson,Liver,Pyruvaldehyde,systemic blood,IL-17A,concentration_pg_ml,4,4,-0.6152284536230037,0.3847715463769963,0.8915441086720903,4103428.00978444,4428460.63648367,12.814446799875316,24.97808587839473
pearson,Muscle,AICA-riboside,portal blood,IL-1a,concentration_pg_ml,7,7,0.39174019409222793,0.3847926311093788,0.8915441086720903,19061.0777244821,566269.505820253,19.443753480309937,172.42545557283944
pearson,Liver,L-(-)-Malic acid,portal blood,IL-17F,concentration_pg_ml,3,3,0.8228179202124727,0.38480131757142655,0.8915441086720903,5971500.88703341,43010277.4308296,24.621261975161335,748.6666386884577
pearson,Liver,Amfepramone,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.35735678992437503,0.3848153746265469,0.8915441086720903,288987.505328969,672422.324627968,24.992408060414455,171.61157708184535
pearson,Liver,10Z-Nonadecenoic acid,portal blood,GDF-15,concentration_pg_ml,8,8,0.3573320102793514,0.3848507281787041,0.8915441086720903,4337139.56301383,17113943.5280274,539.243926392015,2125.05514624343
pearson,Liver,"(13Z,16Z)-hexacosa-13,16-dienoic acid",portal blood,IL-17A,concentration_pg_ml,4,4,0.61513178293465,0.38486821706535,0.8915441086720903,37180.7095460149,179713.733735315,11.689201474353736,34.287789395062916
pearson,Liver,5-Sulfosalicylic acid,systemic blood,IFN-gamma,mfi,14,14,-0.25194620614776847,0.3848755052177376,0.8915441086720903,125653.785609323,1109133.41134965,1067.5177,25376.40039
pearson,Liver,DG(18:2n6/0:0/18:3n3),systemic blood,IFN-gamma,concentration_pg_ml,5,5,-0.5055563738091038,0.3848868438464149,0.8915441086720903,621826.5913648,3173443.12394402,11.89636537814015,713.1829157063515
pearson,Muscle,"LysoPC(18:3(6Z,9Z,12Z)/0:0)",systemic blood,IL-1a,mfi,14,14,-0.2519296165437138,0.3849078594778442,0.8915441086720903,19805.418687226,950580.388802286,1950.86621,33647.1875
pearson,Liver,(5α)-Androst-3-en-17-one,portal blood,IL-1a,concentration_pg_ml,7,7,-0.3916520589111098,0.3849091766489223,0.8915441086720903,188129.887459835,877056.78735557,19.443753480309937,172.42545557283944
pearson,Liver,"1,6,7-Trimethylnaphthalene",portal blood,IFN-gamma,concentration_pg_ml,4,4,0.6150824525291823,0.38491754747081774,0.8915441086720903,291437.777931956,2197383.25804621,11.486764464416169,165.9685216422923
pearson,Liver,Tricosanoic acid,systemic blood,TNF-alpha,mfi,14,14,-0.251923072201823,0.3849206231295603,0.8915441086720903,226288.156449752,567685.421503639,938.71515,3738.94946
pearson,Muscle,PEG n5,systemic blood,IL-7,mfi,14,14,-0.25191857986988,0.3849293848068097,0.8915441086720903,700659.556038648,10985040.2644645,1924.44104,4585.66553
pearson,Muscle,Dihydronepetalactone,systemic blood,IL-7,concentration_pg_ml,10,10,-0.30903493664532605,0.3849318284273674,0.8915441086720903,289985.839406486,544441.134246713,0.2533119267556477,2.5477463523373465
pearson,Muscle,10-Hydroxydecanoic acid,systemic blood,IFN-gamma,mfi,14,14,-0.25191577836539014,0.38493484881064055,0.8915441086720903,90311.8527877601,339770.780681546,1067.5177,25376.40039
pearson,Muscle,methyl 3-methyl-5-(methylthio)-4-(1H-pyrazol-3-yl)thiophene-2-carboxylate,systemic blood,IL-17A,mfi,14,14,0.25191519736518303,0.38493598198812096,0.8915441086720903,228773.518892345,1021174.69938868,2236.69092,3499.0564
pearson,Liver,Vitamin A2 aldehyde,systemic blood,IL-17A,concentration_pg_ml,4,4,0.6150580995414778,0.38494190045852217,0.8915441086720903,8224530.06951831,62792606.6046226,12.814446799875316,24.97808587839473
pearson,Muscle,Lyso-PAF C-18,portal blood,IL-7,mfi,8,8,0.3572414824760261,0.38497989797716703,0.8915728403286246,65309.8891441135,341008.11354371,1479.40015,5392.10449
pearson,Liver,Nonoxynol-9,portal blood,IL-17A,concentration_pg_ml,4,4,0.6149981767689019,0.385001823231098,0.8915728403286246,353656.900102531,656709.733286981,11.689201474353736,34.287789395062916
pearson,Liver,LysoPC(18:1(9Z)/0:0),portal blood,IL-7,concentration_pg_ml,7,7,-0.39157822968396894,0.38500681568623807,0.8915728403286246,16709544.9074267,43777470.0616815,0.36610414828367166,3.4675308683376382
pearson,Liver,D-Tartaric acid,portal blood,IL-1a,concentration_pg_ml,7,7,0.39157557485135225,0.38501032688453096,0.8915728403286246,496535.234044536,1561762.14290348,19.443753480309937,172.42545557283944
pearson,Liver,"4-[4-(methoxymethyl)-6-piperidinopyrimidin-2-yl]-2-methyl-1,3-thiazole",portal blood,IFN-gamma,mfi,8,8,0.3572171705730893,0.3850145907332813,0.8915728403286246,61357.0079173935,1447898.93692128,725.81201,6794.41602
pearson,Liver,"6-Acetyl-1,2,3,4-tetrahydropyridine",systemic blood,IL-6,mfi,14,14,-0.25187026803535245,0.38502361710485955,0.8915728403286246,205845.792655515,1392128.92697824,1981.80176,13671.38867
pearson,Liver,L-Lysinamide,portal blood,IL-10,concentration_pg_ml,4,4,-0.6149112580219053,0.3850887419780946,0.8916912645871561,165046.989524859,523018.542921334,51.44777336431313,1101.7441425819327
pearson,Liver,Terpestacin,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.27604833501003395,0.3851208967958326,0.8916912645871561,1534580.56879123,11406028.0462967,3.47434991240654,39.26422696065878
pearson,Liver,"PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",systemic blood,GDF-15,concentration_pg_ml,14,14,-0.2517973358080513,0.38516589470512874,0.8916912645871561,306335.686008304,1888986.51833027,92.8383732140298,669.743133000196
pearson,Liver,1-Stearoyl lysophosphatidic acid,portal blood,IL-10,mfi,8,8,-0.3571073845418278,0.3851712711162163,0.8916912645871561,3160.59066306025,173550.870545884,2581.14136,23233.7168
pearson,Liver,γ-Glutamyl-3-(sulfinosulfanyl)alanylglycine,portal blood,IL-6,mfi,8,8,-0.3571060945877463,0.38517311223277323,0.8916912645871561,261739.92929248,344640.015806927,4212.57422,82863.64844
pearson,Liver,Glutarylcarnitine,portal blood,GDF-15,mfi,8,8,-0.3571049628608942,0.38517472751908916,0.8916912645871561,62222479.2035182,185524945.022581,98623.61719,358836.4375
pearson,Liver,(±)-Tartaric acid,systemic blood,IL-7,concentration_pg_ml,10,10,0.3088726377972652,0.38519458749541047,0.8916912645871561,29417.1850566967,289861.480953702,0.2533119267556477,2.5477463523373465
pearson,Liver,"12-(7,8-Difluoro-6,11-dihydrodibenzo[b,e]thiepin-11-yl)-7-hydroxy-3,4,12,12a-tetrahydro-1H-[1,4]oxazino[3,4-c]pyrido[2,1-f][1,2,4]triazine-6,8-dione",systemic blood,IL-17F,mfi,14,14,0.25178115412540836,0.3851974660266607,0.8916912645871561,34638.4614876491,201444.726152725,1297.72559,11042.40039
pearson,Muscle,N-(2-Sulfoethyl)alanine,systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.5052677513645478,0.38520393904970957,0.8916912645871561,130380.736368427,240956.895035953,11.89636537814015,713.1829157063515
pearson,Liver,2-[2-oxo-2-(pyridin-3-ylamino)ethoxy]acetic acid,systemic blood,IL-1a,mfi,14,14,0.25177311482119236,0.3852131516464532,0.8916912645871561,55491.5533794003,514432.871790698,1950.86621,33647.1875
pearson,Muscle,"(3r,4s)-Tofacitinib",systemic blood,IL-6,mfi,14,14,-0.2517712532886504,0.38521678376180446,0.8916912645871561,812752.757781007,9135633.43314923,1981.80176,13671.38867
pearson,Liver,Lactapiperanol C,portal blood,IL-1a,concentration_pg_ml,7,7,0.391418188346882,0.3852185044436921,0.8916912645871561,39270.5888917392,112602.091549428,19.443753480309937,172.42545557283944
pearson,Muscle,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",portal blood,IL-17A,concentration_pg_ml,4,4,0.6147727485913415,0.38522725140865854,0.8916912645871561,382373.621417263,3550002.82143501,11.689201474353736,34.287789395062916
pearson,Muscle,Paraxanthine,systemic blood,IL-17A,concentration_pg_ml,4,4,0.6147573084328264,0.3852426915671736,0.8916912645871561,14004.1816666677,419001.842061798,12.814446799875316,24.97808587839473
