correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
spearman,Liver,Phosphatidylserine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1005163.98099336,1005163.98099336,110.0939358114998,110.0939358114998
spearman,Liver,Phosphatidylserine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2834672.6742386,2834672.6742386,90.07037733030789,90.07037733030789
spearman,Liver,Phosphocreatinine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1228997.07122466,1228997.07122466,110.0939358114998,110.0939358114998
spearman,Liver,Phosphocreatinine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,385117.857440856,385117.857440856,90.07037733030789,90.07037733030789
spearman,Liver,Phosphoenolpyruvic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1501967.14724362,1501967.14724362,110.0939358114998,110.0939358114998
spearman,Liver,Phosphoenolpyruvic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2707757.80596648,2707757.80596648,90.07037733030789,90.07037733030789
spearman,Liver,Phosphoric acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,193578307.704734,193578307.704734,110.0939358114998,110.0939358114998
spearman,Liver,Phosphoric acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,171293873.994496,171293873.994496,90.07037733030789,90.07037733030789
spearman,Liver,Phosphorylcholine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,709541727.238524,709541727.238524,110.0939358114998,110.0939358114998
spearman,Liver,Phosphorylcholine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,481529265.427222,481529265.427222,90.07037733030789,90.07037733030789
spearman,Liver,Phytosphingosine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,564076.606280732,564076.606280732,110.0939358114998,110.0939358114998
spearman,Liver,Phytosphingosine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,590192.049096567,590192.049096567,90.07037733030789,90.07037733030789
spearman,Liver,Pinocembrin 7-rhamnosylglucoside,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,21739.2630157767,21739.2630157767,110.0939358114998,110.0939358114998
spearman,Liver,Pinocembrin 7-rhamnosylglucoside,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,25021.6612242728,25021.6612242728,90.07037733030789,90.07037733030789
spearman,Liver,Piperenol A,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4247784.11122419,4247784.11122419,110.0939358114998,110.0939358114998
spearman,Liver,Piperenol A,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2535243.84802273,2535243.84802273,90.07037733030789,90.07037733030789
spearman,Liver,Pirimicarb,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1543150.01366356,1543150.01366356,110.0939358114998,110.0939358114998
spearman,Liver,Pirimicarb,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1942377.02184986,1942377.02184986,90.07037733030789,90.07037733030789
spearman,Liver,Pomalidomide,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,482640.655611695,482640.655611695,110.0939358114998,110.0939358114998
spearman,Liver,Pomalidomide,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,242577.979457508,242577.979457508,90.07037733030789,90.07037733030789
spearman,Liver,Porphobilinogen,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,143356.759583085,143356.759583085,110.0939358114998,110.0939358114998
spearman,Liver,Porphobilinogen,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,439056.463008129,439056.463008129,90.07037733030789,90.07037733030789
spearman,Liver,Pregabalin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,461705.427499578,461705.427499578,110.0939358114998,110.0939358114998
spearman,Liver,Pregabalin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,516362.198489224,516362.198489224,90.07037733030789,90.07037733030789
spearman,Liver,Pregnenolone,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1516456.75305358,1516456.75305358,110.0939358114998,110.0939358114998
spearman,Liver,Pregnenolone,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,820380.12813489,820380.12813489,90.07037733030789,90.07037733030789
spearman,Liver,Proline betaine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,142579.562800141,142579.562800141,110.0939358114998,110.0939358114998
spearman,Liver,Proline betaine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4834326.86858143,4834326.86858143,90.07037733030789,90.07037733030789
spearman,Liver,Propionic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,19022431.6150963,19022431.6150963,110.0939358114998,110.0939358114998
spearman,Liver,Propionic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,18575763.9603966,18575763.9603966,90.07037733030789,90.07037733030789
spearman,Liver,Propionylcarnitine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,32050177.4578224,32050177.4578224,110.0939358114998,110.0939358114998
spearman,Liver,Propionylcarnitine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,36639360.9934148,36639360.9934148,90.07037733030789,90.07037733030789
spearman,Liver,Propoxyphene,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,412636.836472783,412636.836472783,110.0939358114998,110.0939358114998
spearman,Liver,Propoxyphene,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,141653.024598915,141653.024598915,90.07037733030789,90.07037733030789
spearman,Liver,Propylthiouracil,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1593519.10065265,1593519.10065265,110.0939358114998,110.0939358114998
spearman,Liver,Propylthiouracil,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2901295.42746567,2901295.42746567,90.07037733030789,90.07037733030789
spearman,Liver,Prostaglandin D2,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,3753458.23151179,3753458.23151179,110.0939358114998,110.0939358114998
spearman,Liver,Prostaglandin D2,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4794835.77840795,4794835.77840795,90.07037733030789,90.07037733030789
spearman,Liver,Prostaglandin E3,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,65183.4992180178,65183.4992180178,110.0939358114998,110.0939358114998
spearman,Liver,Prostaglandin E3,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,41133.4144580829,41133.4144580829,90.07037733030789,90.07037733030789
spearman,Liver,Protoporphyrin IX,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,247126.428766896,247126.428766896,110.0939358114998,110.0939358114998
spearman,Liver,Protoporphyrin IX,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,122919.35314293,122919.35314293,90.07037733030789,90.07037733030789
spearman,Liver,Pseudouridine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4747490.43041931,4747490.43041931,110.0939358114998,110.0939358114998
spearman,Liver,Pseudouridine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2394778.02813334,2394778.02813334,90.07037733030789,90.07037733030789
spearman,Liver,Psilocin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,5564040.0425468,5564040.0425468,110.0939358114998,110.0939358114998
spearman,Liver,Psilocin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,5844287.07663986,5844287.07663986,90.07037733030789,90.07037733030789
spearman,Liver,Pterin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1375959.33313813,1375959.33313813,110.0939358114998,110.0939358114998
spearman,Liver,Pterin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1211808.01132668,1211808.01132668,90.07037733030789,90.07037733030789
spearman,Liver,Pteroside B,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,240218.38762776,240218.38762776,110.0939358114998,110.0939358114998
spearman,Liver,Pteroside B,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,296858.99934405,296858.99934405,90.07037733030789,90.07037733030789
spearman,Liver,Pubescenol,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,377836.980165155,377836.980165155,110.0939358114998,110.0939358114998
spearman,Liver,Pubescenol,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,39143.4157722353,39143.4157722353,90.07037733030789,90.07037733030789
spearman,Liver,Pyroglutamic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,345643769.567617,345643769.567617,110.0939358114998,110.0939358114998
spearman,Liver,Pyroglutamic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,407579638.627787,407579638.627787,90.07037733030789,90.07037733030789
spearman,Liver,Pyrrole 2-carboxylate,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4528727.7113839,4528727.7113839,110.0939358114998,110.0939358114998
spearman,Liver,Pyrrole 2-carboxylate,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,6204944.97182638,6204944.97182638,90.07037733030789,90.07037733030789
spearman,Liver,Pyrrolidine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,23493531.0009235,23493531.0009235,110.0939358114998,110.0939358114998
spearman,Liver,Pyrrolidine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,13700060.9269174,13700060.9269174,90.07037733030789,90.07037733030789
spearman,Liver,Pyruvaldehyde,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4195045.37027465,4195045.37027465,110.0939358114998,110.0939358114998
spearman,Liver,Pyruvaldehyde,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4103428.00978444,4103428.00978444,90.07037733030789,90.07037733030789
spearman,Liver,Pyruvic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,51778957.8787391,51778957.8787391,110.0939358114998,110.0939358114998
spearman,Liver,Pyruvic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,57291641.3018433,57291641.3018433,90.07037733030789,90.07037733030789
spearman,Liver,Quinaldic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,218522.175206129,218522.175206129,110.0939358114998,110.0939358114998
spearman,Liver,Quinaldic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,263836.256041874,263836.256041874,90.07037733030789,90.07037733030789
spearman,Liver,Quinone,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1652343.25706949,1652343.25706949,110.0939358114998,110.0939358114998
spearman,Liver,Quinone,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,3885000.15764887,3885000.15764887,90.07037733030789,90.07037733030789
spearman,Liver,Retinal,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,31284538.5361848,31284538.5361848,110.0939358114998,110.0939358114998
spearman,Liver,Retinal,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,8846123.59011999,8846123.59011999,90.07037733030789,90.07037733030789
spearman,Liver,Riboflavin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,832055.434030658,832055.434030658,110.0939358114998,110.0939358114998
spearman,Liver,Riboflavin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,701909.417695362,701909.417695362,90.07037733030789,90.07037733030789
spearman,Liver,Ribothymidine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,3463418.06824114,3463418.06824114,110.0939358114998,110.0939358114998
spearman,Liver,Ribothymidine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,3618283.57847299,3618283.57847299,90.07037733030789,90.07037733030789
spearman,Liver,Rosmarinic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,13428.9324901827,13428.9324901827,110.0939358114998,110.0939358114998
spearman,Liver,Rosmarinic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,15204.8779466973,15204.8779466973,90.07037733030789,90.07037733030789
spearman,Liver,S-(Formylmethyl)glutathione,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,280447.100638021,280447.100638021,110.0939358114998,110.0939358114998
spearman,Liver,S-(Formylmethyl)glutathione,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,120380.569939741,120380.569939741,90.07037733030789,90.07037733030789
spearman,Liver,S-(hydroxymethyl)mycothiol,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,56946.8334563301,56946.8334563301,110.0939358114998,110.0939358114998
spearman,Liver,S-(hydroxymethyl)mycothiol,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,7316.53079681408,7316.53079681408,90.07037733030789,90.07037733030789
spearman,Liver,S-3-oxodecanoyl cysteamine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,753658.972351825,753658.972351825,110.0939358114998,110.0939358114998
spearman,Liver,S-3-oxodecanoyl cysteamine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,492893.838807056,492893.838807056,90.07037733030789,90.07037733030789
spearman,Liver,S-Adenosylhomocysteine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,544376.175327337,544376.175327337,110.0939358114998,110.0939358114998
spearman,Liver,S-Adenosylhomocysteine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,388495.399730454,388495.399730454,90.07037733030789,90.07037733030789
spearman,Liver,S-Adenosylmethionine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,7456308.53076849,7456308.53076849,110.0939358114998,110.0939358114998
spearman,Liver,S-Adenosylmethionine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,7099123.7343219,7099123.7343219,90.07037733030789,90.07037733030789
spearman,Liver,S-Allyl-L-cysteine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1191414.14138778,1191414.14138778,110.0939358114998,110.0939358114998
spearman,Liver,S-Allyl-L-cysteine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1576085.37147457,1576085.37147457,90.07037733030789,90.07037733030789
spearman,Liver,S-acetylcysteamine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,7326914.67585185,7326914.67585185,110.0939358114998,110.0939358114998
spearman,Liver,S-acetylcysteamine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,3394927.03852547,3394927.03852547,90.07037733030789,90.07037733030789
spearman,Liver,S-methylglutathione,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,3870242.25574135,3870242.25574135,110.0939358114998,110.0939358114998
spearman,Liver,S-methylglutathione,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,77084.099766893,77084.099766893,90.07037733030789,90.07037733030789
spearman,Liver,SM(d16:1/24:1(15Z)),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1514762.22929498,1514762.22929498,110.0939358114998,110.0939358114998
spearman,Liver,SM(d16:1/24:1(15Z)),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4269423.13818563,4269423.13818563,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/14:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,627433.648500391,627433.648500391,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/14:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,188504.037852768,188504.037852768,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/16:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,38358367.925415,38358367.925415,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/16:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,44503879.6474942,44503879.6474942,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/16:1(9Z)),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,621845.073637806,621845.073637806,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/16:1(9Z)),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,410016.562362982,410016.562362982,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/18:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4146349.15463441,4146349.15463441,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/18:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,7597771.67869903,7597771.67869903,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/20:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,932488.725248625,932488.725248625,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/20:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1205307.33376087,1205307.33376087,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/22:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1534662.31543053,1534662.31543053,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/22:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4430427.88626446,4430427.88626446,90.07037733030789,90.07037733030789
spearman,Liver,"SM(d18:1/22:2(13Z,16Z))",systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,57977.2242043757,57977.2242043757,110.0939358114998,110.0939358114998
spearman,Liver,"SM(d18:1/22:2(13Z,16Z))",systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,71034.9917284927,71034.9917284927,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/23:0),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,543334.429743029,543334.429743029,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/23:0),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1858135.08867964,1858135.08867964,90.07037733030789,90.07037733030789
spearman,Liver,SM(d18:1/24:1(15Z)),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,22348042.134634,22348042.134634,110.0939358114998,110.0939358114998
spearman,Liver,SM(d18:1/24:1(15Z)),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,22171068.5300461,22171068.5300461,90.07037733030789,90.07037733030789
spearman,Liver,Saccharopine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,14219585.1950342,14219585.1950342,110.0939358114998,110.0939358114998
spearman,Liver,Saccharopine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4557082.95158018,4557082.95158018,90.07037733030789,90.07037733030789
spearman,Liver,Salbutamol,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,3660905.86805454,3660905.86805454,110.0939358114998,110.0939358114998
spearman,Liver,Salbutamol,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4140536.6206546,4140536.6206546,90.07037733030789,90.07037733030789
spearman,Liver,Salvigenin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,63485.2877619858,63485.2877619858,110.0939358114998,110.0939358114998
spearman,Liver,Salvigenin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,166724.737864072,166724.737864072,90.07037733030789,90.07037733030789
spearman,Liver,Scoparone,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,6352.55049961416,6352.55049961416,110.0939358114998,110.0939358114998
spearman,Liver,Scoparone,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,8324.20206505577,8324.20206505577,90.07037733030789,90.07037733030789
spearman,Liver,Sebacic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,452474.561456956,452474.561456956,110.0939358114998,110.0939358114998
spearman,Liver,Sebacic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,445627.872504835,445627.872504835,90.07037733030789,90.07037733030789
spearman,Liver,Secoisolariciresinol,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,32155.322539084,32155.322539084,110.0939358114998,110.0939358114998
spearman,Liver,Secoisolariciresinol,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,23680.3944579917,23680.3944579917,90.07037733030789,90.07037733030789
spearman,Liver,Sedecamycin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,453573.473227685,453573.473227685,110.0939358114998,110.0939358114998
spearman,Liver,Sedecamycin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,644485.80610276,644485.80610276,90.07037733030789,90.07037733030789
spearman,Liver,Sedoheptulose,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,458853.08856943,458853.08856943,110.0939358114998,110.0939358114998
spearman,Liver,Sedoheptulose,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1560684.32829115,1560684.32829115,90.07037733030789,90.07037733030789
spearman,Liver,Sedoheptulose 7-phosphate,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,5251234.76189989,5251234.76189989,110.0939358114998,110.0939358114998
spearman,Liver,Sedoheptulose 7-phosphate,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,5664857.52439618,5664857.52439618,90.07037733030789,90.07037733030789
spearman,Liver,Sepiapterin,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,620668.320692926,620668.320692926,110.0939358114998,110.0939358114998
spearman,Liver,Sepiapterin,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,555527.384759707,555527.384759707,90.07037733030789,90.07037733030789
spearman,Liver,Ser-Ser,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4436957.2727071,4436957.2727071,110.0939358114998,110.0939358114998
spearman,Liver,Ser-Ser,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,4103398.43038337,4103398.43038337,90.07037733030789,90.07037733030789
spearman,Liver,Shikimate-3-phosphate,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,74675.5261336848,74675.5261336848,110.0939358114998,110.0939358114998
spearman,Liver,Shikimate-3-phosphate,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,73873.3558721052,73873.3558721052,90.07037733030789,90.07037733030789
spearman,Liver,Shikimic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,160082.487090695,160082.487090695,110.0939358114998,110.0939358114998
spearman,Liver,Shikimic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,171743.584408012,171743.584408012,90.07037733030789,90.07037733030789
spearman,Liver,Sorbitol-6-phosphate,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,519027.145353846,519027.145353846,110.0939358114998,110.0939358114998
spearman,Liver,Sorbitol-6-phosphate,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,450991.953214743,450991.953214743,90.07037733030789,90.07037733030789
spearman,Liver,Spermidine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1528602.93984065,1528602.93984065,110.0939358114998,110.0939358114998
spearman,Liver,Spermidine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2579885.71404405,2579885.71404405,90.07037733030789,90.07037733030789
spearman,Liver,Sphingosine 1-phosphate,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,196077.670854035,196077.670854035,110.0939358114998,110.0939358114998
spearman,Liver,Sphingosine 1-phosphate,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,39467.4131705775,39467.4131705775,90.07037733030789,90.07037733030789
spearman,Liver,Stearic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,614702590.136895,614702590.136895,110.0939358114998,110.0939358114998
spearman,Liver,Stearic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,347533739.753929,347533739.753929,90.07037733030789,90.07037733030789
spearman,Liver,Stearoylcarnitine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,1403133.82542082,1403133.82542082,110.0939358114998,110.0939358114998
spearman,Liver,Stearoylcarnitine,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,938160.005345786,938160.005345786,90.07037733030789,90.07037733030789
spearman,Liver,Styrene,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,13516748.9419357,13516748.9419357,110.0939358114998,110.0939358114998
spearman,Liver,Styrene,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,13650538.3565661,13650538.3565661,90.07037733030789,90.07037733030789
spearman,Liver,Suberic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,910306.519655561,910306.519655561,110.0939358114998,110.0939358114998
spearman,Liver,Suberic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,1232631.71332469,1232631.71332469,90.07037733030789,90.07037733030789
spearman,Liver,Succinic acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,3419478.32911103,3419478.32911103,110.0939358114998,110.0939358114998
spearman,Liver,Succinic acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,6714479.99565784,6714479.99565784,90.07037733030789,90.07037733030789
spearman,Liver,Succinic semialdehyde,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,4466780.3645819,4466780.3645819,110.0939358114998,110.0939358114998
spearman,Liver,Succinic semialdehyde,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2160558.18088464,2160558.18088464,90.07037733030789,90.07037733030789
spearman,Liver,Sulfoglycolithocholate(2-),systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,7146768.99164341,7146768.99164341,110.0939358114998,110.0939358114998
spearman,Liver,Sulfoglycolithocholate(2-),systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,2500141.90722439,2500141.90722439,90.07037733030789,90.07037733030789
spearman,Liver,Sulfuric acid,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,42180361.6793213,42180361.6793213,110.0939358114998,110.0939358114998
spearman,Liver,Sulfuric acid,systemic blood,IL-17F,concentration_pg_ml,1,1,N/A,N/A,N/A,47665698.2806371,47665698.2806371,90.07037733030789,90.07037733030789
spearman,Liver,Taurine,systemic blood,IL-10,concentration_pg_ml,1,1,N/A,N/A,N/A,2201290947.9956,2201290947.9956,110.0939358114998,110.0939358114998
