correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,posi,Compound III(S),C22H30N2O3,371.23612,2.706,C-Peptide 2,33,33,34,1,3M33,3M33,,0,33,16,17,0,33,-0.6221476483600574,1.1088308489375278e-4,0.09049430896833613,13051.8892356438,220287.094062692,102.01,1743.56
pearson,pv,SAC,CD,nega,Hippuric acid,C9H9NO3,178.05078,3.743,GIP,32,32,42,10,2M16;2M17;2M20;2M23;2M26;2M31;3M7;3M11;3M16;3M38,2M16;2M17;2M20;2M23;2M26;2M31;3M11;3M16,3M7;3M38,32,0,21,11,14,18,0.6298592529003919,1.1208412985676799e-4,0.09049430896833613,390425.330748538,9727789.43286901,59.68,1817.17
pearson,tp4,GTT,CD,posi,Uracil,C4H4N2O2,113.03457,4.899,Leptin,35,35,35,0,,,,0,35,16,19,0,35,-0.6065407476935011,1.122820090320703e-4,0.09049430896833613,487013.126556408,9166848.56659018,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,1-[2-(Allyloxy)phenoxy]-3-(isopropylamino)-2-propanol,C15H23NO3,548.37036,4.02,Insulin,32,32,38,6,3M6;3M14;3M37;5M2;5M7;5M8,5M7;5M8,3M6;3M14;3M37;5M2,32,0,17,15,7,25,0.6288909293561482,1.1568406629978127e-4,0.09221164212220807,28880.3111365688,9143513.66563853,155.89,6851.38
pearson,pv,SAC,CD,nega,3-Sulfinoalanine,C3H7NO4S,152.00225,12.595,Resistin,41,41,43,2,3M6;5M2,3M6;5M2,,41,0,23,18,13,28,0.5650661804229317,1.1853937894825304e-4,0.09346056947163567,67753.7590427619,4068868.00240534,5122.24,58609.94
pearson,tp4,GTT,CD,posi,phthalazone,C8H6N2O,147.05532,7.857,Insulin,31,31,36,5,3M15;3M26;3M27;3M30;3M36,3M15;3M27,3M26;3M30;3M36,0,31,13,18,0,31,-0.635539157714323,1.2221213833374194e-4,0.09532021146426135,5363084.7101859,18602583.9339001,315.23,3214.38
pearson,pv,SAC,CD,posi,Propane,C3H8,86.09634,3.662,Insulin,37,37,43,6,3M6;3M14;3M21;3M37;5M2;5M10,,3M6;3M14;3M21;3M37;5M2;5M10,37,0,21,16,12,25,0.5883858470147876,1.2807944831332203e-4,0.09883373258356518,1379474.21583252,137026311.103245,112.79,4792.38
pearson,sys_sac,SAC,CD,nega,13-HODE,C18H32O3,295.22776,2.358,Leptin,35,35,38,3,2M20;3M6;3M37,2M20;3M37,3M6,35,0,19,16,10,25,0.6018560159001948,1.3095863372653027e-4,0.09914766983684752,3758856.07019749,26531242.4205543,608.22,7640.21
pearson,sys_sac,SAC,CD,posi,Glutathione,C10H17N3O6S,308.09076,14.481,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,0.6017948200990317,1.3122003287108967e-4,0.09914766983684752,7250.60502066447,1350617.94751219,49,1817.17
pearson,tp4,GTT,CD,nega,Indole-3-carboxylic acid,C9H7NO2,160.04045,3.542,Amylin,28,28,34,6,3M3;3M5;3M6;3M17;3M20;3M34,3M20;3M34,3M3;3M5;3M6;3M17,0,28,13,15,0,28,0.659360140519365,1.354799520739325e-4,0.10131107014056463,239491.655680515,1702303.9259805,1.81,22.9
pearson,pv,SAC,CD,posi,LysoPC(18:0/0:0),C26H54NO7P,506.35916,3.06,Leptin,42,42,43,1,3M6,,3M6,42,0,24,18,14,28,0.55484384388731,1.3714089306584727e-4,0.10150665121861528,124730197.323031,841041917.787529,221.83,7640.21
pearson,tp4,GTT,CD,nega,18-Hydroxycorticosterone,C21H30O5,361.2022,3.75,Leptin,31,31,34,3,3M5;3M6;3M15,3M5;3M6;3M15,,0,31,14,17,0,31,-0.6299991147172737,1.458966702521755e-4,0.10501472610940164,11557.5173929029,777887.678169715,324.41,7988.85
pearson,pv,SAC,Maven,posi,L-Glutamine,C5H10N2O3,148.073563,14.493,Resistin,43,43,43,0,,,,43,0,25,18,14,29,0.5472897834973021,1.4590769499986769e-4,0.10501472610940164,715161.276144041,13127128.5306075,5122.24,58609.94
pearson,pv,SAC,CD,nega,Pelargonic acid,C9H18O2,157.12342,2.577,Resistin,35,35,43,8,3M4;3M6;3M21;4M1;4M2;4M5;5M1;5M3,3M4;3M6;3M21;4M1;4M2;4M5;5M1;5M3,,35,0,17,18,9,26,0.5984534866934788,1.4622376939794814e-4,0.10501472610940164,1105400.06632726,3940319.36553092,5122.24,58609.94
pearson,sys_sac,SAC,CD,posi,"3,4-dehydrothiomorpholine-3-carboxylic acid",C5H7NO2S,146.02707,7.168,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,-0.5974567491412839,1.5098816332315417e-4,0.10737330798831676,599432.019254991,12152812.0861223,49,1817.17
pearson,tp4,GTT,CD,posi,Ferimzone,C15H18N4,255.15888,3.792,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.6122139778296974,1.528533222124237e-4,0.10764435514563463,25218.1821593774,541033.309676131,123.91,3214.38
pearson,pv,SAC,CD,nega,Tetracosanoic acid,C24H48O2,367.35809,2.136,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,0.9008142434747507,0.00015437967917681356,0.10767388854585912,269599.295206964,1516819.65676964,1.13,242.69
pearson,sys_sac,SAC,CD,posi,2-Butylfuran,C8H12O,107.0854,2.398,Insulin,30,30,38,8,2M20;2M23;3M6;3M14;3M37;5M2;5M3;5M9,2M20;2M23;5M3;5M9,3M6;3M14;3M37;5M2,30,0,16,14,7,23,-0.6361878130805383,1.576044363684141e-4,0.10832056733432131,2250106.57246435,17418246.5580887,112.79,6851.38
pearson,tp4,GTT,CD,posi,N'-Cyclohexylidenaminomethanehydrazonamide,C7H14N4,155.12907,6.697,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.6108482145025548,1.596164099335905e-4,0.10832056733432131,29284.288420657602,54512753.6652037,123.91,3214.38
pearson,tp4,GTT,CD,posi,"PC(18:2(9Z,12Z)/17:0)",C43H82NO8P,772.58444,2.986,Secretin,34,34,35,1,3M6,,3M6,0,34,15,19,0,34,0.6031132254478734,1.597868741696865e-4,0.10832056733432131,1769729.30313894,35796237.5451758,2.01,26.26
pearson,tp4,GTT,CD,nega,Gravelliferone,C19H22O3,297.15231,2.391,C-Peptide 2,31,31,34,3,3M10;3M12;3M23,3M10;3M12;3M23,,0,31,14,17,0,31,-0.626539905979138,1.626810716268057e-4,0.10926142788446276,23390.548447523,385150.525567098,102.01,1743.56
pearson,tp4,GTT,CD,posi,D-(−)-Quinic acid,C7H12O6,193.07208,3.747,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.6096107469114623,1.6597374707724786e-4,0.11045019924766285,7097.42703714667,139440.020283501,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,LysoPC(16:1(9Z)/0:0),C24H48NO7P,494.32403,4.19,PYY,36,36,38,2,3M38;5M7,5M7,3M38,36,0,20,16,9,27,-0.586662884269434,1.69585111133471e-4,0.11047555295326805,1384360.67732766,105327056.979988,29.88,352.53
pearson,pv,SAC,CD,posi,Isoleucylproline,C11H20N2O3,229.15459,12.509,Resistin,42,42,43,1,4M5,4M5,,42,0,24,18,13,29,0.5480863380915604,1.717295533264442e-4,0.11047555295326805,303622.855867995,2155519.20687856,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,alpha-Tocopherol,C29H50O2,429.37355,2.281,Leptin,36,36,38,2,3M6;3M17,3M17,3M6,36,0,20,16,10,26,0.5862678076753132,1.7173417812701142e-4,0.11047555295326805,22106.9365948739,137444.050958471,608.22,7640.21
pearson,sys_sac,SAC,CD,nega,Palmitic Acid,C16H32O2,255.23304,3.618,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.5792937626435275,1.7210402398421874e-4,0.11047555295326805,5376744.38684161,46108332.5312385,28.62,419.71
pearson,pv,SAC,CD,posi,Benzoxazolone,C7H5NO2,136.03936,4.475,Leptin,42,42,43,1,3M6,,3M6,42,0,24,18,14,28,0.5477348192953742,1.7372775976974683e-4,0.11053962090051189,75946.0877606945,2296011.86470852,221.83,7640.21
pearson,tp4,GTT,CD,posi,PC(16:0/15:0),C39H78NO8P,720.55418,3.759,Secretin,34,34,35,1,3M6,,3M6,0,34,15,19,0,34,0.5998704840393793,1.7702924815496808e-4,0.11101525138970822,10015.9735141068,1485102.34222383,2.01,26.26
pearson,tp4,GTT,CD,nega,Tetradecanedioic acid,C14H26O4,257.17598,3.796,Leptin,34,34,34,0,,,,0,34,16,18,0,34,-0.5993257215895903,1.800837377290241e-4,0.11101525138970822,88833.727205371,580468.298611846,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,Dihydrojasmone,C11H18O,149.13252,2.449,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,0.5918653389258952,1.8039012394677765e-4,0.11101525138970822,32620.7600975608,1725609.69161277,49,1817.17
pearson,sys_sac,SAC,CD,posi,METOQUIZINE,C22H27N5O,378.23045,2.61,GIP,28,28,37,9,2M16;2M20;3M7;3M11;3M15;3M27;3M38;3M39;5M4,2M16;2M20;3M11;3M15;3M27;3M39;5M4,3M7;3M38,28,0,16,12,9,19,0.6500091626297929,1.8122159534112318e-4,0.11101525138970822,13172.1941605698,88697.1279203455,49,1817.17
pearson,tp4,GTT,CD,posi,Enalaprilat,C18H24N2O5,349.17298,7.962,Insulin,32,32,36,4,3M6;3M26;3M30;3M36,3M6,3M26;3M30;3M36,0,32,13,19,0,32,0.6146220623157402,1.8212770093988196e-4,0.11101525138970822,1896.87496703635,10736.3569793545,123.91,3214.38
pearson,pv,SAC,CD,posi,O-Phosphoethanolamine,C2H8NO4P,142.02642,15.217,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,0.8951061144512196,1.9690393215847363e-4,0.11656240648928559,43904.5786986201,726313.311779398,1.13,242.69
pearson,tp4,GTT,CD,nega,Tetrahydrocortisol,C21H34O5,365.23342,3.806,GLP-1,20,20,34,14,3M1;3M3;3M6;3M10;3M11;3M12;3M14;3M15;3M16;3M17;3M18;3M19;3M20;3M23,3M3;3M6;3M10;3M11;3M12;3M14;3M15;3M16;3M17;3M18;3M19;3M20;3M23,3M1;3M3;3M6;3M23,0,20,11,9,0,20,0.739003760812022,1.9744004249909846e-4,0.11656240648928559,17260.937055847,160844.752175281,24.2,196.46
pearson,tp4,GTT,CD,posi,Leucylasparagine,C10H19N3O4,246.146,7.523,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.6037335944484007,1.993622181273102e-4,0.11656240648928559,95884.3035357704,7433984.5129268,123.91,3214.38
pearson,sys_sac,SAC,CD,nega,"PS(18:0/18:2(9Z,12Z))",C42H78NO10P,786.53076,3.759,Insulin,33,33,38,5,3M6;3M14;3M37;3M40;5M2,3M37;3M40,3M6;3M14;3M37;5M2,33,0,19,14,9,24,0.603727614029232,1.9939904111609824e-4,0.11656240648928559,27112.4808633357,329854.313226617,112.79,6851.38
pearson,tp4,GTT,CD,nega,Acetoin,C4H8O2,87.04516,12.26,Resistin,31,31,34,3,3M24;3M30;3M34,3M24;3M34,3M30,0,31,14,17,0,31,-0.6197720100193661,2.0056361233681627e-4,0.11656240648928559,279567.038894745,857844.823146108,4345.62,24285.62
pearson,tp4,GTT,CD,nega,3-Methylphenylacetic acid,C9H10O2,149.06071,3.716,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.5958238075082615,2.008699240537209e-4,0.11656240648928559,165346.978837387,1828923.78358127,102.01,1743.56
pearson,tp4,GTT,CD,nega,Caprylic acid,C8H16O2,143.10774,3.629,Resistin,33,33,34,1,3M30,,3M30,0,33,15,18,0,33,-0.6029335919996688,2.0434226172534885e-4,0.11680719463967996,1147985.17789314,4251664.13533556,4345.62,24285.62
pearson,tp4,GTT,CD,nega,c23:3,C23H40O2,347.2957,2.669,GIP,32,32,33,1,3M12,3M12,,0,32,16,16,0,32,-0.6108637020995018,2.0451243133394944e-4,0.11680719463967996,18708.7472982684,440258.997966214,9.74,290.77
pearson,sys_sac,SAC,CD,posi,4-(METHYLNITROSAMINO)-1-(3-PYRIDYL-N-OXIDE)-1-BUTANONE,C10H13N3O3,207.07635,3.757,Insulin,30,30,38,8,2M31;3M6;3M11;3M14;3M33;3M37;3M40;5M2,2M31;3M11;3M33;3M40,3M6;3M14;3M37;5M2,30,0,19,11,9,21,0.6271557428299396,2.0814777650027022e-4,0.11702154069796371,16382.714783166,1868634.39533576,112.79,6851.38
pearson,sys_sac,SAC,CD,posi,3-Methylhistidine,C7H11N3O2,170.09239,14.555,Insulin,32,32,38,6,3M6;3M14;3M34;3M37;3M38;5M2,3M34;3M38,3M6;3M14;3M37;5M2,32,0,19,13,9,23,0.6101845100968445,2.0880927506352996e-4,0.11702154069796371,182684.770915573,11096019.4392387,112.79,6851.38
pearson,tp4,GTT,CD,nega,Thymidine,C10H14N2O5,241.08444,3.787,Resistin,33,33,34,1,3M30,,3M30,0,33,15,18,0,33,-0.6019680335701583,2.1050047351533813e-4,0.11702154069796371,807235.232107062,4540162.01464211,4345.62,24285.62
pearson,tp4,GTT,CD,nega,Xanthurenic acid,C10H7NO4,204.03023,3.708,C-Peptide 2,32,32,34,2,3M20;3M34,3M20;3M34,,0,32,16,16,0,32,-0.6096911884580625,2.1198042031552638e-4,0.11702154069796371,14660.4404772379,330690.725524657,138.9,1743.56
pearson,sys_sac,SAC,CD,posi,L-(−)-Threonine,C4H9NO3,120.06549,6.72,PYY,36,36,38,2,3M38;4M5,4M5,3M38,36,0,20,16,9,27,0.5792737722644095,2.1405136149865795e-4,0.11702154069796371,2097080.58813187,6591797.19458831,29.88,352.53
pearson,sys_sac,SAC,CD,posi,"(3Z,6Z,9Z,12Z,21R)-27-Amino-24-hydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaheptacosa-3,6,9,12-tetraen-21-yl (5Z,8Z,11Z,14Z,17Z)-5,8,11,14,17-icosapentaenoate",C43H68NO8P,390.7327,3.803,Secretin,31,31,38,7,2M20;3M28;3M33;3M34;3M37;3M39;3M40,2M20;3M28;3M33;3M37;3M39,3M34;3M40,31,0,19,12,10,21,0.6175562359205883,2.1456745495794052e-4,0.11702154069796371,39872.0301998294,4776964.66655464,6.73,93.64
pearson,tp4,GTT,CD,posi,Palmitoyl Serinol,C19H39NO3,371.3266,3.872,GIP,30,30,34,4,3M3;3M20;3M37;3M39,3M3;3M20;3M37;3M39,,0,30,15,15,0,30,-0.6256688174698548,2.177210031566213e-4,0.11742033368749746,62522.6347571637,723738.447043126,9.74,290.77
pearson,tp4,GTT,CD,nega,15beta-Hydroxydesogestrel,C22H30O2,325.21749,2.162,GIP,31,31,33,2,3M27;3M29,3M27;3M29,,0,31,14,17,0,31,0.6169516509850133,2.1853624473105985e-4,0.11742033368749746,287864.84632168,2848687.82376335,9.74,290.77
pearson,sys_sac,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,PYY,35,35,38,3,3M1;3M6;3M38,3M1;3M6,3M38,35,0,19,16,10,25,-0.5850505273935778,2.230950144803172e-4,0.11898838213488448,60994.1718018902,937091.923559787,29.88,352.53
pearson,tp4,GTT,CD,nega,DL-Lanthionine,C6H12N2O4S,207.04605,16.399,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,0.5912634301419744,2.3114184393794316e-4,0.12190364897619467,9907.11888641698,116271.705308355,102.01,1743.56
pearson,sys_sac,SAC,CD,nega,Acamprosate,C5H11NO4S,180.03365,3.552,PYY,32,32,38,6,2M23;2M31;3M11;3M18;3M38;3M40,2M23;2M31;3M11;3M18;3M40,3M38,32,0,21,11,10,22,0.6067314740207019,2.319221291319464e-4,0.12190364897619467,388841.492541464,2876768.58297314,29.88,345.42
pearson,sys_sac,SAC,CD,nega,6-Methylmercaptopurine,C6H6N4S,165.02257,3.765,PYY,35,35,38,3,2M23;3M38;5M8,2M23;5M8,3M38,35,0,20,15,9,26,0.5835463160831773,2.336591166899035e-4,0.12193307689366072,56425.8131454127,408744.059616916,29.88,352.53
pearson,sys_sac,SAC,CD,posi,LysoPC(15:0/0:0),C23H48NO7P,482.32385,3.98,PYY,31,31,38,7,3M11;3M31;3M34;3M37;3M38;3M39;3M40,3M11;3M31;3M34;3M37;3M39;3M40,3M38,31,0,21,10,10,21,0.6139079624585815,2.3952370855466587e-4,0.12410065516943747,6559529.95916775,24449902.2432827,29.88,352.53
pearson,tp4,GTT,CD,nega,L-Fucose,C6H12O5,163.06261,9.572,C-Peptide 2,29,29,34,5,3M12;3M25;3M32;3M33;3M38,3M12;3M25;3M32;3M33;3M38,,0,29,15,14,0,29,0.6306039302662664,2.454187238629816e-4,0.12464677715500991,769780.27853317,4467160.38404159,102.01,1743.56
pearson,tp4,GTT,CD,posi,"PC(18:2(9Z,12Z)/18:1(11Z))",C44H82NO8P,806.56846,3.784,Leptin,35,35,35,0,,,,0,35,16,19,0,35,0.5818920640359256,2.457913789360513e-4,0.12464677715500991,3114037.92950658,415392295.599427,324.41,7988.85
pearson,tp4,GTT,CD,posi,"PC(18:0/18:2(9Z,12Z))",C44H84NO8P,786.60015,3.667,GLP-1,32,32,35,3,3M3;3M6;3M23,,3M3;3M6;3M23,0,32,13,19,0,32,0.6045160799951615,2.479232950870374e-4,0.12464677715500991,20054332.1939604,524698526.496131,24.2,219.87
pearson,sys_sac,SAC,CD,nega,Janthitrem E,C37H49NO6,602.34686,3.905,Secretin,35,35,38,3,2M16;3M34;3M40,2M16,3M34;3M40,35,0,20,15,10,25,-0.5813842660653149,2.4962685196390754e-4,0.12464677715500991,7925454.30393222,26668272.678217,6.73,93.64
pearson,sys_sac,SAC,CD,nega,Nervonic acid,C24H46O2,365.34242,2.134,Glucagon,31,31,38,7,3M1;3M13;3M14;3M15;3M37;4M3;5M9,5M9,3M1;3M13;3M14;3M15;3M37;4M3,31,0,18,13,8,23,-0.612404099900053,2.505389422572965e-4,0.12464677715500991,200615.375903579,1430457.7189666,44.03,459.23
pearson,sys_sac,SAC,CD,posi,butoctamide,C16H29NO5,316.21061,2.826,Resistin,33,33,38,5,2M17;2M22;3M7;3M39;5M9,2M17;2M22;3M7;3M39;5M9,,33,0,18,15,9,24,0.5961961717321198,2.508882412130728e-4,0.12464677715500991,14724.815208749,55868.7137274798,5122.24,41223.26
pearson,sys_sac,SAC,CD,nega,Indole-3-methyl acetate,C11H11NO2,188.07171,3.539,Secretin,29,29,38,9,2M22;2M23;2M26;3M11;3M14;3M17;3M34;3M39;3M40,2M22;2M23;2M26;3M11;3M14;3M17;3M39;3M40,3M34;3M40,29,0,21,8,10,19,0.6295993950582558,2.528197315880582e-4,0.12475191871068972,126379.096219246,3615912.22894576,6.73,93.64
pearson,tp4,GTT,CD,nega,glucosaminate,C6H13NO6,194.06818,16.188,Resistin,32,32,34,2,3M30;3M33,3M33,3M30,0,32,15,17,0,32,0.603390311870638,2.564244929766012e-4,0.1256757231253429,3216.56385617459,254516.716882865,4345.62,24285.62
pearson,tp4,GTT,CD,posi,1N19AGY57Y,C18H33NO4,328.24817,4.362,Insulin,26,26,36,10,3M1;3M3;3M14;3M18;3M26;3M27;3M30;3M36;3M38;3M39,3M1;3M3;3M14;3M18;3M27;3M38;3M39,3M26;3M30;3M36,0,26,11,15,0,26,0.6579440355619507,2.5902752030576543e-4,0.12609946451610068,9772.58115831991,56170.8925064323,123.91,3214.38
pearson,tp4,GTT,CD,posi,Creatinine,C4H7N3O,114.06621,7.68,C-Peptide 2,31,31,34,3,3M15;3M17;3M18,3M15;3M17;3M18,,0,31,16,15,0,31,-0.6106715056311084,2.6378480985599973e-4,0.12698160571117742,94222392.4864228,468206179.842015,102.01,1743.56
pearson,pv,SAC,CD,posi,L-Serine,C3H7NO3,106.04986,14.623,Leptin,40,40,43,3,3M6;3M38;5M1,3M38;5M1,3M6,40,0,23,17,13,27,-0.5464557423731246,2.643407750963355e-4,0.12698160571117742,128281.652547294,6904523.25816752,221.83,7640.21
pearson,tp4,GTT,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.5862201828098299,2.6930497048113805e-4,0.12823483070925074,20166.6661634554,443935.703940126,102.01,1743.56
pearson,pv,SAC,CD,posi,N~2~-[2-(Carboxymethyl)-2-hydroxy-3-methoxy-3-oxopropanoyl]arginine,C12H20N4O8,349.13745,18.442,Insulin,32,32,43,11,2M26;3M6;3M14;3M21;3M37;3M38;3M40;4M3;5M1;5M2;5M10,2M26;3M38;3M40;4M3;5M1;5M2,3M6;3M14;3M21;3M37;5M2;5M10,32,0,19,13,10,22,0.6015991175326313,2.704854017110864e-4,0.12823483070925074,8676.62055717688,53510.381028282,112.79,4792.38
pearson,tp4,GTT,CD,posi,astromicin,C17H35N5O6,388.25375,3.982,Insulin,33,33,36,3,3M26;3M30;3M36,3M26,3M26;3M30;3M36,0,33,14,19,0,33,0.5931807043411532,2.7461921748739494e-4,0.12898083831594584,105542.631376722,21243080.8594624,123.91,3214.38
pearson,tp4,GTT,CD,posi,Agomelatine,C15H17NO2,244.13289,2.539,GIP,26,26,34,8,3M4;3M5;3M21;3M23;3M24;3M28;3M29;3M30,3M4;3M5;3M21;3M23;3M24;3M28;3M29;3M30,,0,26,8,18,0,26,0.6556093209358088,2.77185158514076e-4,0.12898083831594584,12462.9288474511,73928.3678648025,9.74,290.77
pearson,tp4,GTT,CD,posi,2-Methyl-2-thiazoline,C4H7NS,102.03717,11.307,GLP-1,31,31,35,4,3M3;3M6;3M18;3M23,3M18,3M3;3M6;3M23,0,31,13,18,0,31,0.6089106591749568,2.778793593850304e-4,0.12898083831594584,373599.68437084,1407138.72751866,24.2,219.87
pearson,pv,SAC,CD,posi,Guanidinosuccinic acid,C5H9N3O4,176.06661,14.604,Resistin,43,43,43,0,,,,43,0,25,18,14,29,0.5273874892458337,2.791716060384291e-4,0.12898083831594584,7003.72849896853,862745.822169236,5122.24,58609.94
pearson,sys_sac,SAC,CD,posi,Deoxynivalenol,C15H20O6,297.13293,2.682,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,0.5772504127613964,2.8289522996594653e-4,0.12987397722031582,83994.9452560674,2513399.67450902,49,1817.17
pearson,sys_sac,SAC,CD,posi,Dodecanedioic acid,C12H22O4,478.33833,2.466,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,0.5843607575824631,2.847338062441399e-4,0.12989592056430774,57925.457370323304,8231403.10529234,112.79,6851.38
pearson,tp4,GTT,CD,posi,Methacholine,C8H17NO2,160.13318,14.799,C-Peptide 2,31,31,34,3,3M6;3M12;3M14,3M6;3M12;3M14,,0,31,15,16,0,31,-0.6076939770564654,2.8800426595698833e-4,0.13056673397160065,2684449.77620972,48732436.2552499,102.01,1743.56
pearson,tp4,GTT,CD,posi,"1-(4,5-dihydro-1H-imidazol-2-yl)-3,5-dimethyl-1H-pyrazole hydrobromide",C8H12N4,165.11351,7.533,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.5910972933705827,2.921617606682758e-4,0.131072344033017,448858.866255965,156566566.076868,123.91,3214.38
pearson,tp4,GTT,CD,posi,"PC(18:0/18:3(9Z,12Z,15Z))",C46H78NO8P,804.55281,3.03,Resistin,32,32,35,3,3M21;3M27;3M30,3M27,3M21;3M30,0,32,13,19,0,32,0.598927241708925,2.9273353553199455e-4,0.131072344033017,170625.229143634,18729621.2881457,4345.62,23250.84
pearson,pv,SAC,CD,posi,"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",C46H80NO8P,806.56847,3.038,Resistin,43,43,43,0,,,,43,0,25,18,14,29,-0.5249677568007809,3.012684037459425e-4,0.13406628793936004,11192708.0102406,496309286.672995,5122.24,58609.94
pearson,tp4,GTT,CD,nega,N-Acetyltryptophan,C13H14N2O3,245.09312,2.949,C-Peptide 2,33,33,34,1,3M12,3M12,,0,33,16,17,0,33,-0.5895223869881417,3.060770192522585e-4,0.13450592078835777,951090.279456245,5974772.92650319,102.01,1743.56
pearson,tp4,GTT,CD,nega,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",C16H16N2O3,283.11053,1.903,Resistin,33,33,34,1,3M30,,3M30,0,33,15,18,0,33,0.5893959689674375,3.072191381706488e-4,0.13450592078835777,636282.817251365,4282799.17924686,4345.62,24285.62
pearson,tp4,GTT,CD,posi,Oleamide,C18H35NO,282.27896,2.125,Glucagon,30,30,31,1,3M3,3M3,,0,30,13,17,0,30,-0.6139574894753628,3.078193290347881e-4,0.13450592078835777,258033.094749424,2941119.79129599,17.67,161.53
pearson,pv,SAC,Maven,nega,L-Serine,C3H7NO3,104.035301,14.571,Leptin,42,42,43,1,3M6,,3M6,42,0,24,18,14,28,-0.529330223369829,3.128416063901442e-4,0.13588190874919462,76211.1572297202,675832.425170644,221.83,7640.21
pearson,pv,SAC,CD,nega,beta-Alanine,C3H7NO2,88.04037,14.013,Leptin,41,41,43,2,3M6;4M5,4M5,3M6,41,0,23,18,13,28,-0.5338029051627852,3.2534428846766114e-4,0.13861474029426304,23758823.7561763,86183907.7183627,221.83,7640.21
pearson,tp4,GTT,CD,posi,"PC(18:1(9Z)/20:2(11Z,14Z))",C46H86NO8P,812.60908,3.022,GIP,32,32,34,2,3M28;3M29,3M28;3M29,,0,32,14,18,0,32,0.5952083064208296,3.2640187459524874e-4,0.13861474029426304,11122251.8798557,69713015.4424465,9.74,290.77
pearson,tp4,GTT,CD,posi,phosphoglycolate,C2H5O6P,157.33258,14.767,Leptin,32,32,35,3,3M4;3M19;3M32,3M4;3M19;3M32,,0,32,15,17,0,32,0.5951685267009984,3.267798406801941e-4,0.13861474029426304,325509.713318142,1746266.04441018,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,"(3E,5E,7E,9E,11E,13E,15E,17Z,19E)-5,9,14,18-Tetramethyl-20-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3,5,7,9,11,13,15,17,19-icosanonaen-2-one",C33H44O,458.81044,2.488,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.9484983374358105,3.284548748142777e-4,0.13861474029426304,45370.4316541253,1070184.32925995,1.13,72.59
pearson,pv,SAC,CD,posi,Apatinib,C24H23N5O,398.19821,3.06,C-Peptide 2,40,40,43,3,3M14;5M2;5M10,,3M14;5M2;5M10,40,0,23,17,12,28,0.5393932000778281,3.286883110540041e-4,0.13861474029426304,22015.4116169102,503709.11234804,29.61,1415.11
pearson,tp4,GTT,CD,posi,Linoleamide,C18H33NO,280.26334,2.517,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,0.5863056087606497,3.363437476148891e-4,0.14102329524273755,36106.3698712822,442702.173850334,1.63,80.39
pearson,sys_sac,SAC,CD,posi,Pentifylline,C13H20N4O2,546.34597,4.149,Leptin,34,34,38,4,3M6;3M15;3M17;5M7,3M15;3M17;5M7,3M6,34,0,19,15,9,25,0.5782974544691709,3.406655091233513e-4,0.14120333784853897,52559.7284485277,1983398.28823834,608.22,7640.21
