correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,pv,SAC,CD,posi,carboxyphosphoric acid,CH3O6P,175.00089,11.372,GIP,40,40,42,2,3M7;3M38,,3M7;3M38,40,0,24,16,14,26,-0.4000297372745129,0.010540652850179985,0.3970794350341342,27588.582851492,4781083.19477847,49,1817.17
pearson,sys_sac,SAC,CD,posi,morpholine-4-carboximidamide hydrobromide,C5H11N3O,130.09749,14.981,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.41550692842404374,0.01054331268331805,0.3970794350341342,4501011.45484906,36767762.5066508,608.22,7640.21
pearson,sys_sac,SAC,CD,posi,Selodenoson,C17H24N6O4,377.19442,4.048,Insulin,31,31,38,7,3M4;3M6;3M14;3M27;3M37;5M2;5M9,3M4;3M27;5M2;5M9,3M6;3M14;3M37;5M2,31,0,16,15,8,23,0.4526931395471565,0.010553478831904828,0.3970794350341342,19460.6182679827,98437.4358334057,112.79,6851.38
pearson,sys_sac,SAC,CD,posi,Aceturic acid,C4H7NO3,118.04968,18.796,Amylin,30,30,38,8,2M20;3M4;3M6;3M7;3M26;3M27;3M37;5M2,3M7;3M27;5M2,2M20;3M4;3M6;3M26;3M37,30,0,14,16,9,21,0.4599062251130128,0.010556213592755654,0.3970794350341342,338027.388361691,3219831.70173977,1.79,12.85
pearson,tp4,GTT,CD,posi,Glucuronamide,C6H11NO6,194.06592,19.722,Amylin,29,29,35,6,3M5;3M6;3M10;3M16;3M36;3M37,3M10;3M16;3M36;3M37,3M5;3M6,0,29,13,16,0,29,-0.4674787388937369,0.010557985204707984,0.3970794350341342,12920.2339806908,37260.8867227074,1.81,25.01
pearson,pv,SAC,CD,nega,Indoleacetic acid,C10H9NO2,174.05601,3.762,Insulin,33,33,43,10,3M6;3M7;3M14;3M16;3M18;3M21;3M37;4M4;5M2;5M10,3M7;3M16;3M18;4M4,3M6;3M14;3M21;3M37;5M2;5M10,33,0,19,14,11,22,-0.4391664115799292,0.010559807959921208,0.3970794350341342,105094.160420757,1606818.57418041,112.79,4792.38
pearson,tp4,GTT,CD,posi,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,189.15971,18.983,Amylin,30,30,35,5,3M1;3M5;3M6;3M19;3M31,3M1;3M19;3M31,3M5;3M6,0,30,13,17,0,30,0.45984497145598746,0.010567889744366746,0.3971774354908737,43836.941199611,1414371.41941814,1.81,25.01
pearson,pv,SAC,CD,nega,Traumatic acid,C12H20O4,227.12893,3.785,Amylin,36,36,43,7,2M20;3M4;3M6;3M18;3M26;3M37;5M10,3M18,2M20;3M4;3M6;3M26;3M37;5M10,36,0,20,16,13,23,0.4209016673063155,0.010580079460395915,0.3973199332243275,881519.300134348,8983972.37598148,1.79,12.85
pearson,sys_sac,SAC,CD,posi,Methyl 2-[(2-methoxy-2-oxoethyl)amino]acetate,C6H11NO4,162.07595,21.651,Glucagon,31,31,38,7,3M1;3M13;3M14;3M15;3M17;3M37;4M3,3M17,3M1;3M13;3M14;3M15;3M37;4M3,31,0,19,12,9,22,-0.45254199734104744,0.01058263635973035,0.3973199332243275,1279942.03476404,8718255.0491544,44.03,459.23
pearson,tp4,GTT,CD,posi,Cannabisativine,C21H39N3O3,382.3099,2.474,C-Peptide 2,33,33,34,1,3M15,3M15,,0,33,16,17,0,33,-0.4389923113130037,0.010594181009992026,0.3975476015213562,5041.71005623227,148924.85314589,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Phosphocreatine,C4H10N3O5P,212.04302,14.961,C-Peptide 2,36,36,38,2,3M14;5M2,,3M14;5M2,36,0,20,16,9,27,0.42077268816725283,0.010606414015502125,0.3978008516176123,50765.0946061304,3424558.08143089,29.61,1415.11
pearson,pv,SAC,CD,posi,Azapropazone,C16H20N4O2,301.16446,2.502,PYY,42,42,43,1,3M38,,3M38,42,0,25,17,14,28,0.39025824747901394,0.010617411562944504,0.39788730054652854,9514.9320621695,62634.9792762504,29.88,352.53
pearson,sys_sac,SAC,CD,nega,Quinaldic acid,C10H7NO2,172.04045,3.744,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,-0.8308204468015022,0.01062149167842824,0.39788730054652854,1032173.50602401,3079977.51916501,1.13,72.59
pearson,tp4,GTT,CD,posi,"N,N′-DIACETYLBENZIDINE",C16H16N2O2,269.12825,2.936,Resistin,32,32,35,3,3M19;3M21;3M30,3M19,3M21;3M30,0,32,14,18,0,32,0.44540128584141914,0.010630198113210905,0.39788730054652854,16990.6184202049,391462.738599952,4345.62,23250.84
pearson,sys_sac,SAC,CD,posi,"N'-Hydroxy-1,3-dimethyl-1H-pyrazole-5-carboximidamide",C6H10N4O,155.09257,19.341,C-Peptide 2,28,28,38,10,2M16;2M22;3M11;3M14;3M31;3M40;4M3;4M5;5M2;5M9,2M16;2M22;3M11;3M14;3M31;3M40;4M3;4M5;5M9,3M14;5M2,28,0,16,12,6,22,0.47505553311307563,0.010630660478371738,0.39788730054652854,322020.386315821,3823869.61617026,29.61,1415.11
pearson,tp4,GTT,CD,nega,10-Hydroxy-2-decenoic acid,C10H18O3,185.11831,2.41,Insulin,32,32,35,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,32,14,18,0,32,-0.4452317221860003,0.010663489354667252,0.39891019279532947,157987.494849891,1247236.16659836,123.91,3214.38
pearson,tp4,GTT,CD,posi,Salsolinol,C10H13NO2,180.65002,3.995,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.4385359882678013,0.01068472298437963,0.3990120397643939,36995.1677353976,304848.317353945,123.91,3214.38
pearson,pv,SAC,Maven,nega,L-Lactic acid,C3H6O3,89.526058,8.0075,Resistin,43,43,43,0,,,,43,0,25,18,14,29,0.38547468164027093,0.01068782296254376,0.3990120397643939,24369982.9937645,198144268.318275,5122.24,58609.94
pearson,tp4,GTT,CD,posi,"(2E,4E)-2,4-Hexadienoic acid",C6H8O2,113.05935,2.621,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,0.43851100388521824,0.010689699114108948,0.3990120397643939,87771.5135677209,1375087.09748184,1.81,25.01
pearson,pv,SAC,CD,nega,Mangostanol,C24H26O7,425.16448,2.055,GLP-1,32,32,43,11,2M16;2M17;2M20;2M22;2M26;3M4;3M6;3M13;3M14;3M15;3M17,2M16;2M17;2M20;2M22;2M26;3M4;3M6;3M13;3M14;3M15;3M17,3M6,32,0,20,12,14,18,0.4450972018077979,0.01068996289306005,0.3990120397643939,11552.5992267975,62081.465808216,28.62,467.7
pearson,sys_sac,SAC,CD,posi,1-(14-methylhexadecanoyl)pyrrolidine,C21H41NO,324.32593,2.384,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.8304197980799761,0.010693716296762735,0.3990120397643939,22148.3864385497,246442.748114284,1.13,72.59
pearson,sys_sac,SAC,CD,nega,Cortisol 21-sulfate,C21H30O8S,441.1589,2.222,PYY,32,32,38,6,2M17;3M6;3M13;3M14;3M15;3M38,2M17;3M6;3M13;3M14;3M15,3M38,32,0,19,13,10,22,-0.4449548985847548,0.010718028399639905,0.39971357737597957,17519.1558625695,77264.44504904,29.88,352.53
pearson,sys_sac,SAC,CD,nega,Ethylene brassylate,C15H26O4,269.17601,2.531,Glucagon,32,32,38,6,3M1;3M13;3M14;3M15;3M37;4M3,,3M1;3M13;3M14;3M15;3M37;4M3,32,0,19,13,9,23,0.4448282569716445,0.010743057301340156,0.40041724199975254,37567.3484833228,432476.969087542,44.03,459.23
pearson,tp4,GTT,CD,nega,Ethyl glucuronide,C8H14O7,221.06795,16.208,Insulin,32,32,35,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,32,14,18,0,32,0.44476771453284064,0.010755040048874643,0.40041724199975254,597503.623749892,31725581.3046216,123.91,3214.38
pearson,pv,SAC,CD,nega,"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide",C11H16N2O5,255.09996,15.652,Glucagon,29,29,43,14,2M16;2M31;3M7;3M14;3M15;3M18;3M27;3M31;3M37;3M40;4M3;4M4;5M9;5M10,2M16;2M31;3M7;3M18;3M27;3M31;3M40;4M4;5M9,3M14;3M15;3M37;4M3;5M10,29,0,18,11,10,19,0.46638337364944116,0.010765992174674497,0.40041724199975254,469848.842011476,8909548.84119078,44.03,596.46
pearson,pv,SAC,CD,posi,N-Undecanoylglycine,C13H25NO3,226.17988,2.971,Insulin,36,36,43,7,3M6;3M14;3M21;3M37;5M1;5M2;5M10,3M21;5M1,3M6;3M14;3M21;3M37;5M2;5M10,36,0,20,16,11,25,0.4199788627912362,0.010769723189177693,0.40041724199975254,192814.237531197,3490563.09178946,112.79,4792.38
pearson,tp4,GTT,CD,posi,Pemoline,C9H8N2O2,177.06585,4.439,GLP-1,27,27,35,8,3M3;3M6;3M23;3M24;3M26;3M28;3M29;3M30,3M24;3M26;3M28;3M29;3M30,3M3;3M6;3M23,0,27,8,19,0,27,0.4826734076467169,0.01077221601017174,0.40041724199975254,17279.7082368187,948135.391056457,24.2,219.87
pearson,tp4,GTT,CD,nega,Capryloylglycine,C10H19NO3,200.1293,2.859,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,0.43178503837422366,0.010774737114300069,0.40041724199975254,459987.855861498,2331579.68829953,102.01,1743.56
pearson,pv,SAC,CD,posi,S-acetylcysteamine,C4H9NOS,102.03718,10.803,Leptin,41,41,43,2,3M6;5M1,5M1,3M6,41,0,23,18,13,28,-0.3941224924109517,0.010781343641267215,0.40041724199975254,718215.826397172,8548596.73439524,221.83,7640.21
pearson,pv,SAC,CD,nega,Dicaffeoylputrescine,C22H24N2O6,411.15789,2.869,Insulin,33,33,43,10,3M6;3M14;3M21;3M26;3M28;3M33;3M37;3M40;5M2;5M10,3M26;3M28;3M33;3M40,3M6;3M14;3M21;3M37;5M2;5M10,33,0,19,14,12,21,0.43803593115245354,0.010784692405435548,0.40041724199975254,3562.89028214299,40430.2105035578,112.79,4361.97
pearson,tp4,GTT,CD,posi,"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",C45H76NO8P,790.53765,2.953,Resistin,32,32,35,3,3M21;3M29;3M30,3M21;3M29;3M30,3M21;3M30,0,32,13,19,0,32,0.4446086366832193,0.010786578952072301,0.40041724199975254,186904.408104038,1424772.61513127,4345.62,23250.84
pearson,tp4,GTT,CD,nega,Glutarylglycine,C7H11NO5,188.05805,11.924,Secretin,27,27,34,7,3M6;3M23;3M26;3M33;3M36;3M38;3M39,3M23;3M26;3M33;3M36;3M38;3M39,3M6,0,27,13,14,0,27,-0.482432139440409,0.010817416707047769,0.4010631325491104,8266.39270432176,1887886.79105896,2.01,26.26
pearson,sys_sac,SAC,CD,posi,7-Epi-12-hydroxyjasmonic acid,C12H18O4,227.12755,2.44,Glucagon,32,32,38,6,3M1;3M13;3M14;3M15;3M37;4M3,,3M1;3M13;3M14;3M15;3M37;4M3,32,0,19,13,9,23,0.44442779312040326,0.010822527821259,0.4010631325491104,35416.4029963937,964087.273655239,44.03,459.23
pearson,tp4,GTT,CD,posi,Mycalamide A,C24H41NO10,504.28038,2.413,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,0.4378459598598551,0.010822877223816335,0.4010631325491104,16782.7396626597,337960.148449403,1.81,25.01
pearson,tp4,GTT,CD,posi,c19:2,C19H34O2,295.26328,2.479,Leptin,30,30,35,5,3M3;3M11;3M19;3M27;3M37,3M3;3M11;3M19;3M27;3M37,,0,30,14,16,0,30,-0.4584654419321171,0.010833743781600345,0.4010631325491104,26649.8060429388,203503.405177521,324.41,7988.85
pearson,tp4,GTT,CD,posi,lobendazole,C10H11N3O2,269.09952,2.425,C-Peptide 2,31,31,34,3,3M1;3M15;3M23,3M1;3M15;3M23,,0,31,14,17,0,31,-0.45125224924342733,0.01083421763486024,0.4010631325491104,10994159.5146299,17784081.6014356,102.01,1743.56
pearson,pv,SAC,CD,posi,L-Formylkynurenine,C11H12N2O4,219.0763,9.664,C-Peptide 2,39,39,43,4,3M14;5M1;5M2;5M10,5M1,3M14;5M2;5M10,39,0,22,17,11,28,-0.4036022965384393,0.010837153134943427,0.4010631325491104,5412.19053766448,597925.526868793,29.61,1415.11
pearson,pv,SAC,CD,posi,"(3R,3′R)-3-Hydroxy-β,β-caroten-3′-yl 6-O-(6-methylheptanoyl)-D-glucopyranoside",C54H80O8,857.58599,2.935,Resistin,41,41,43,2,3M27;3M28,3M27;3M28,,41,0,23,18,14,27,0.39380692737261846,0.010850311599737423,0.40126904585162626,5141.98934363339,1260342.5994202,7458,58609.94
pearson,tp4,GTT,CD,posi,(2R)-2-Hydroxy-3-(phosphonooxy)propyl (11Z)-11-docosenoate,C25H49O7P,510.35507,2.958,Amylin,32,32,35,3,3M5;3M6;3M31,3M31,3M5;3M6,0,32,14,18,0,32,-0.4442709820067633,0.010853781128831074,0.40126904585162626,14277.3981406591,22391671.0049664,1.81,25.01
pearson,sys_sac,SAC,CD,posi,Propofol,C12H18O,161.13253,2.412,Insulin,32,32,38,6,3M4;3M6;3M14;3M34;3M37;5M2,3M4;3M34,3M6;3M14;3M37;5M2,32,0,18,14,9,23,0.4442110757709108,0.010865740835475238,0.4015065599806581,28650.8725889898,1208798.1217736,112.79,6851.38
pearson,tp4,GTT,CD,posi,Guanidinoethyl Sulfonate,C3H9N3O3S,168.0437,11.754,Insulin,32,32,36,4,3M5;3M26;3M30;3M36,3M5,3M26;3M30;3M36,0,32,13,19,0,32,-0.44413670681759826,0.01088060333920254,0.4017581696613746,29720.5280464121,247440.911652127,123.91,3214.38
pearson,sys_sac,SAC,CD,nega,Indole-3-carboxaldehyde,C9H7NO,144.04555,2.616,Resistin,38,38,38,0,,,,38,0,21,17,10,28,0.4084884495756792,0.01089231451598807,0.4017581696613746,6090971.02092338,21192025.222094,5122.24,58609.94
pearson,tp4,GTT,CD,nega,Pentadecanoic acid,C15H30O2,241.2174,2.26,Leptin,33,33,34,1,3M31,3M31,,0,33,16,17,0,33,-0.4374934332124401,0.010894038761130419,0.4017581696613746,3383231.0836163,22415576.0532332,324.41,7988.85
pearson,pv,SAC,CD,posi,Argininosuccinic acid,C10H18N4O6,291.12967,15.248,Resistin,41,41,43,2,3M7;3M11,3M7;3M11,,41,0,24,17,14,27,0.3936047089539408,0.01089470497027578,0.4017581696613746,5960.8582693093,414797.034340679,5122.24,52575.04
pearson,sys_sac,SAC,CD,posi,Proline betaine,C7H13NO2,144.10179,11.129,Secretin,36,36,38,2,3M34;3M40,3M40,3M34;3M40,36,0,21,15,10,26,0.41926243109763517,0.010918937871468968,0.40230696185215,568446.552125132,8611524.61095855,6.73,93.64
pearson,tp4,GTT,CD,posi,Fluotrimazole,C22H16F3N3,380.1359,3.185,GLP-1,27,27,35,8,3M3;3M6;3M12;3M13;3M15;3M17;3M19;3M23,3M3;3M6;3M12;3M13;3M15;3M17;3M19,3M3;3M6;3M23,0,27,13,14,0,27,0.4818840896471332,0.010920679495517857,0.40230696185215,53867.7717849705,373340.918228865,24.2,219.87
pearson,tp4,GTT,CD,nega,Tetrahydrocortisol,C21H34O5,365.23342,3.806,C-Peptide 2,21,21,34,13,3M3;3M6;3M10;3M11;3M12;3M14;3M15;3M16;3M17;3M18;3M19;3M20;3M23,3M3;3M6;3M10;3M11;3M12;3M14;3M15;3M16;3M17;3M18;3M19;3M20;3M23,,0,21,12,9,0,21,-0.5431444151034747,0.010943929017824951,0.4029587996126653,17260.937055847,160844.752175281,138.9,1743.56
pearson,sys_sac,SAC,Maven,nega,Palmitic acid,C16H32O2,256.738342,2.238,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.41346413815634153,0.010970244804576408,0.403722819454467,61085956.6664818,274881763.862706,28.62,419.71
pearson,tp4,GTT,CD,posi,"(2E)-3,7,11,15-Tetramethyl-2-hexadecenal",C20H38O,312.32597,2.431,PYY,31,31,34,3,3M6;3M15;3M27,3M15;3M27,3M6,0,31,14,17,0,31,0.4505289678975152,0.010977491731379374,0.40378465528769486,11685477.1034108,30385575.0937487,1.63,80.39
pearson,sys_sac,SAC,CD,nega,Adrenic acid,C22H36O2,331.26409,2.168,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.41338647182713784,0.010986762226806049,0.40392082355985987,2510691.10407418,14837760.7928123,28.62,419.71
pearson,tp4,GTT,CD,posi,Fabomotizole,C15H21N3O2S,291.11193,2.091,GLP-1,29,29,35,6,3M3;3M6;3M23;3M31;3M33;3M34,3M31;3M33;3M34,3M3;3M6;3M23,0,29,13,16,0,29,-0.46521135793213586,0.010992346523358,0.40392140193429377,244582.130295892,18253475.1005367,24.2,219.87
pearson,tp4,GTT,CD,posi,Amitriptyline,C20H23N,278.19007,5.561,C-Peptide 2,33,33,34,1,3M38,3M38,,0,33,16,17,0,33,0.43694531291481586,0.011005467700638916,0.4041182579704839,14332.2399348641,101130.419725461,102.01,1743.56
pearson,tp4,GTT,CD,posi,Hydantoin,C3H4N2O2,101.03457,7.08,Secretin,34,34,35,1,3M6,,3M6,0,34,15,19,0,34,0.43064089123862126,0.011008846334918884,0.4041182579704839,1130858.70345757,85664710.9364759,2.01,26.26
pearson,tp4,GTT,CD,nega,Pentacosanoic acid,C25H50O2,381.37371,2.146,Leptin,34,34,34,0,,,,0,34,16,18,0,34,-0.4305661351301268,0.011024291069127133,0.4043933597837054,36460.0729639334,170321.986242424,324.41,7988.85
pearson,tp4,GTT,CD,posi,8-hydroxy-guanosine,C10H13N5O6,338.05029,4.898,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.4305506592312176,0.01102749070326692,0.4043933597837054,18961643.611535,89973968.6264437,102.01,1743.56
pearson,tp4,GTT,CD,posi,Deoxycytidine,C9H13N3O4,228.09788,8.93,C-Peptide 2,32,32,34,2,3M21;3M38,3M21;3M38,,0,32,15,17,0,32,-0.4433494232975602,0.011038994300232226,0.40461065718122524,642494.3562836,1981378.5524152,102.01,1743.56
pearson,tp4,GTT,CD,posi,S-Allyl-L-cysteine,C6H11NO2S,162.05731,14.348,PYY,31,31,34,3,3M5;3M6;3M18,3M5;3M18,3M6,0,31,14,17,0,31,0.450188701691779,0.011045443967629178,0.4046425876949243,7197.56979400981,53540.9242123143,1.63,80.39
pearson,sys_sac,SAC,CD,nega,alpha-Ketoisovaleric acid,C5H8O3,115.0401,2.813,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,0.41303245784770637,0.011062318811565035,0.40505621267828446,6243822.602182,21114220.0946491,608.22,7640.21
pearson,sys_sac,SAC,CD,posi,(2R)-2-Hydroxy-3-(phosphonooxy)propyl (11Z)-11-docosenoate,C25H49O7P,510.35507,2.958,Secretin,36,36,38,2,3M34;3M40,3M40,3M34;3M40,36,0,21,15,10,26,0.41854632501633526,0.011069833845819931,0.405126875802419,2460.34141198247,16849076.4315189,6.73,93.64
pearson,tp4,GTT,CD,nega,glucosaminate,C6H13NO6,194.06818,16.188,Insulin,31,31,35,4,3M26;3M30;3M33;3M36,3M33,3M26;3M30;3M36,0,31,14,17,0,31,0.4500096905710536,0.011081334830178185,0.40533892200574806,3216.56385617459,254516.716882865,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,HIAA,C10H9NO3,209.09201,9.642,Resistin,38,38,38,0,,,,38,0,21,17,10,28,0.4075840400377878,0.011086804087065789,0.40533892200574806,107452.162905723,740470.847044213,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Meprobamate,C9H18N2O4,219.13517,7.462,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.4364683755046413,0.011103207069278085,0.40552460282373537,56204.6960879129,34010966.1032977,123.91,3214.38
pearson,tp4,GTT,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,GLP-1,30,30,34,4,3M1;3M3;3M6;3M23,,3M1;3M3;3M6;3M23,0,30,12,18,0,30,0.4570896941644764,0.011104439132446296,0.40552460282373537,20166.6661634554,443935.703940126,24.2,196.46
pearson,sys_sac,SAC,CD,posi,5'-Methylthioadenosine,C11H15N5O3S,330.12303000000003,2.38,PYY,36,36,38,2,2M20;3M38,2M20,3M38,36,0,20,16,10,26,0.4183634322373345,0.011108654817066866,0.40552460282373537,18565.4474421881,3838609.08218997,29.88,352.53
pearson,pv,SAC,CD,posi,Misonidazole,C7H11N3O4,202.08199,17.386,GLP-1,40,40,43,3,3M4;3M6;3M17,3M4;3M17,3M6,40,0,23,17,14,26,0.39736230344309037,0.011118498781450126,0.40565601842009935,2136.95406861427,76574.5384536081,28.62,467.7
pearson,sys_sac,SAC,CD,posi,Benzylamine,C7H9N,108.08078,7.812,Leptin,36,36,38,2,3M6;3M18,3M18,3M6,36,0,20,16,10,26,-0.41829392051454894,0.011123439680125422,0.40565601842009935,3157128.36514832,12885886.7129009,608.22,7640.21
pearson,tp4,GTT,CD,nega,Indoxyl glucuronide,C14H15NO7,308.0777,8.374,GIP,30,30,33,3,3M20;3M33;3M34,3M20;3M33;3M34,,0,30,16,14,0,30,-0.4569599461390342,0.01113025894844559,0.40570073521831623,11424.7140661191,103481.557657882,9.74,285.33
pearson,sys_sac,SAC,CD,nega,"[6]-Gingerdiol 3,5-diacetate",C21H32O6,379.21598,2.392,Secretin,36,36,38,2,3M34;3M40,3M40,3M34;3M40,36,0,21,15,10,26,0.41820018816826077,0.011143402590580971,0.4057017861464198,20249.5056402354,120411.81472236,6.73,93.64
pearson,pv,SAC,CD,nega,Phenyllactic acid,C9H10O3,165.05552,8.064,Insulin,31,31,43,12,2M22;3M4;3M6;3M14;3M17;3M21;3M34;3M37;4M5;5M2;5M7;5M10,2M22;3M4;3M14;3M17;3M21;3M34;4M5;5M7,3M6;3M14;3M21;3M37;5M2;5M10,31,0,18,13,10,21,-0.4496716207234668,0.011149383722122748,0.4057017861464198,65659.5700895741,176861.819630474,155.89,4792.38
pearson,sys_sac,SAC,CD,nega,Acamprosate,C5H11NO4S,180.03365,3.552,Secretin,32,32,38,6,2M23;2M31;3M11;3M18;3M34;3M40,2M23;2M31;3M11;3M18;3M40,3M34;3M40,32,0,21,11,10,22,0.44279904972893225,0.011150872270299038,0.4057017861464198,388841.492541464,2876768.58297314,6.73,93.64
pearson,sys_sac,SAC,CD,posi,"PE(18:0/18:2(9Z,12Z))",C41H78NO8P,744.5537,3.078,Glucagon,28,28,38,10,3M1;3M11;3M13;3M14;3M15;3M31;3M37;3M39;3M40;4M3,3M11;3M31;3M37;3M39;3M40,3M1;3M13;3M14;3M15;3M37;4M3,28,0,19,9,9,19,0.47232267431220754,0.011152660218042917,0.4057017861464198,195341.945618528,7129200.49661011,44.03,459.23
pearson,tp4,GTT,CD,posi,"5,6,7,8-Tetrahydro-4a(4H)-pteridinol",C6H10N4O,155.0928,7.714,Resistin,33,33,35,2,3M21;3M30,,3M21;3M30,0,33,14,19,0,33,0.4361685092675069,0.01116503335866541,0.40594830060358605,117342.789644889,22752078.2667632,4345.62,23250.84
pearson,sys_sac,SAC,CD,posi,Pirimicarb,C11H18N4O2,494.32399,4.171,PYY,36,36,38,2,3M38;5M7,5M7,3M38,36,0,20,16,9,27,-0.4180678127290892,0.011171647365659673,0.4059612904010921,406143.503622442,105327056.979988,29.88,352.53
pearson,sys_sac,SAC,CD,posi,Hypotaurocyamine,C3H9N3O2S,184.07491,11.899,Leptin,34,34,38,4,2M23;2M31;3M6;3M27,2M23;2M31;3M27,3M6,34,0,19,15,10,24,0.4298034905305294,0.011182904399657714,0.4059612904010921,1141535.69887264,4215652.38958785,608.22,7640.21
pearson,pv,SAC,CD,nega,3-Hydroxy-1-phenyl-1-eicosanone,C26H44O2,387.32303,2.929,PYY,36,36,43,7,3M14;3M16;3M21;3M33;3M37;3M38;5M1,3M14;3M16;3M21;3M33;3M37;5M1,3M38,36,0,23,13,13,23,-0.4180100915280475,0.011183982254932983,0.4059612904010921,5702.58634749175,14518.443577886,29.88,352.53
pearson,tp4,GTT,CD,posi,cuscohygrine,C13H24N2O,225.19599,8.001,Leptin,35,35,35,0,,,,0,35,16,19,0,35,-0.42376401840869243,0.011187777372777421,0.4059612904010921,827750.668381959,5045731.81352236,324.41,7988.85
pearson,pv,SAC,CD,posi,Armillaramide,C34H69NO4,556.52925,2.429,PP,10,10,13,3,3M4;3M6;5M10,5M10,3M4;3M6,10,0,4,6,3,7,-0.757257805512158,0.0111973378181556,0.4061050479888673,116085.560488202,476954.315061358,1.13,242.69
pearson,sys_sac,SAC,CD,posi,"PE(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C47H74NO8P,812.52194,2.921,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.8274345810983189,0.011241663837227927,0.4074623030015488,12494.8345320331,173398.483025544,1.13,72.59
pearson,pv,SAC,CD,nega,7-beta-D-Glucopyranosyloxybutylidenephthalide,C18H22O8,365.12244,15.416,PP,10,10,13,3,3M4;3M6;5M10,5M10,3M4;3M6,10,0,4,6,3,7,-0.7569527738803661,0.011249210723451622,0.4074623030015488,7885.4547895197,81479.4152827168,1.13,242.69
pearson,pv,SAC,CD,nega,2-Pyrocatechuic acid,C7H6O4,153.01935,2.02,PYY,41,41,43,2,3M16;3M38,3M16,3M38,41,0,25,16,14,27,0.392004010828089,0.01125161289445382,0.4074623030015488,85056.5322436296,1307214.03702564,29.88,352.53
pearson,pv,SAC,CD,posi,Thiram,C6H12N2S4,278.95168,14.841,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,0.7269342928430824,0.011261604722431122,0.40762063879554084,48802.6504603303,981694.045637207,1.13,242.69
pearson,tp4,GTT,CD,posi,Epinephrine,C9H13NO3,184.09648,3.752,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.43564664612237963,0.011273323676589562,0.4077149917677076,20319.4635909156,701489.633825441,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,2-Heptadecylfuran,C21H38O,324.32601,2.414,Glucagon,32,32,38,6,3M1;3M13;3M14;3M15;3M37;4M3,,3M1;3M13;3M14;3M15;3M37;4M3,32,0,19,13,9,23,0.44219163234592124,0.011275453202354988,0.4077149917677076,54559.3190156453,348851.227263496,44.03,459.23
pearson,pv,SAC,CD,posi,Aceturic acid,C4H7NO3,118.04968,18.796,GLP-1,40,40,43,3,2M22;3M6;4M1,2M22;4M1,3M6,40,0,23,17,13,27,0.39661548891147,0.011285038874681814,0.40785097547793264,370348.210272719,10120934.9400521,28.62,467.7
pearson,sys_sac,SAC,CD,posi,"PC(P-16:0/18:3(9Z,12Z,15Z))",C42H78NO7P,740.56199,14.862,GIP,34,34,37,3,3M7;3M15;3M38,3M15,3M7;3M38,34,0,20,14,10,24,0.42923783416927075,0.011301790705407067,0.40785097547793264,5004.96980554422,87391.3048835673,49,1817.17
pearson,pv,SAC,CD,nega,Trihydroxycoprostanoic acid,C28H48O5,463.3431,2.646,GIP,34,34,42,8,3M7;3M11;3M16;3M21;3M31;3M33;3M37;3M38,3M11;3M16;3M21;3M31;3M33;3M37,3M7;3M38,34,0,23,11,14,20,0.4292370109059687,0.01130196450929067,0.40785097547793264,20524.9706104095,314623.597997743,49,1817.17
