"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010811","positive regulation of cell-substrate adhesion",118,0.408526116453406,1.84807076176909,4.81327026899685e-05,0.00289007788459327,0.00244811444450887,2947,"tags=45%, list=25%, signal=34%","74199/320712/114249/407800/18552/17926/14268/74030/20750/13612/14114/18829/58859/17886/100042493/16416/56320/19242/22288/21687/20300/12977/13132/107581/18606/56348/224624/11350/29875/109880/94214/330662/26921/19271/13405/100952/277360/22339/18081/16202/12261/192176/16402/13731/64074/14115/16542/56327/13430/12571/268780/18073/192119"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",16,0.745131778867465,2.17842198365092,5.15833986536652e-05,0.00296685989730133,0.00251315461363065,1762,"tags=69%, list=15%, signal=59%","15018/14991/21355/15015/21354/110557/15040/14964/15042/14972/15039"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",16,0.745131778867465,2.17842198365092,5.15833986536652e-05,0.00296685989730133,0.00251315461363065,1762,"tags=69%, list=15%, signal=59%","15018/14991/21355/15015/21354/110557/15040/14964/15042/14972/15039"
"GO:0050766","positive regulation of phagocytosis",70,0.467191514518897,1.96052973444268,5.1177871214629e-05,0.00296685989730133,0.00251315461363065,2612,"tags=47%, list=22%, signal=37%","14131/16398/216190/56644/24088/14130/16971/16169/18636/69165/234779/17886/12266/14456/105855/19128/12229/246746/16186/13057/12263/16185/94176/19271/19264/227541/106572/16016/19261/11891/360013/14127/18784"
"GO:0001909","leukocyte mediated cytotoxicity",92,0.440343968741226,1.9224987126965,5.14648499317204e-05,0.00296685989730133,0.00251315461363065,2381,"tags=43%, list=20%, signal=35%","14131/15018/14991/18439/13051/16197/21355/14130/15015/21354/17101/16904/17969/110557/22177/18708/17874/20343/15040/16331/105855/14964/15170/13036/15042/13032/14972/14082/12721/20723/54725/19264/15039/20375/22324/216869/83408/13421/16159/13419"
"GO:0050867","positive regulation of cell activation",282,0.324337564563222,1.65999280072494,5.25206100638455e-05,0.00298929805613387,0.0025321614303808,2832,"tags=38%, list=24%, signal=30%","16453/21813/320484/12978/16197/14182/56644/13482/11629/26362/16169/77125/16534/17387/20533/11501/51869/17101/20587/81897/321019/17082/22177/17874/18829/55982/60533/16331/17221/22778/18214/17685/14960/14456/105855/12772/16149/170786/12524/17470/64817/22329/12229/57257/56193/17863/20739/16190/14999/11350/14969/73182/16186/83796/13032/12182/19090/14082/16818/14961/12721/19271/19264/14744/20375/227059/207952/20344/74734/18596/240354/78317/13350/16408/74131/22324/18534/107527/83408/11774/214812/19261/83797/217304/14998/20111/12015/16159/333883/20304/192176/16362/21423/11987/27050/69583/12522/16000/22637/102657/329559/80859/17350/20588/18761/12010/319757/18783"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",118,-0.400348661302462,-1.87454732534083,5.51143259352978e-05,0.00310458429804606,0.00262981759237661,4209,"tags=52%, list=36%, signal=34%","66676/54161/27061/240756/59005/22627/75841/50797/89867/67180/56491/20660/192292/50907/12068/21787/30960/208647/26554/66682/60409/12033/20224/20334/99683/110379/12282/76483/54160/213827/26951/245828/73130/269523/67456/68581/68090/67864/71116/17083/11840/78232/103694/241062/72772/66964/66191/20333/56334/70361/75581/20932/56041/67511/53611/98417/27054/67898/66890/56187/56418"
"GO:0032963","collagen metabolic process",90,0.434720235577787,1.90206870010275,5.59771767225263e-05,0.00310574323252176,0.00263079929748751,2388,"tags=39%, list=20%, signal=31%","17395/17390/16323/18128/16398/18439/13038/18787/14268/17387/19015/12843/81877/52377/21814/66277/18214/76293/26427/114886/12833/17863/18753/17392/330119/13040/17385/100952/216725/18596/216869/16194/268977/75964/210719"
"GO:0042742","defense response to bacterium",179,0.359435317827703,1.73131850183494,5.67855754108012e-05,0.00310574323252176,0.00263079929748751,1716,"tags=27%, list=15%, signal=23%","672511/192187/14991/18439/17472/19041/16197/17916/74748/236573/24088/192188/76074/18787/77125/269855/331004/17101/268749/81897/17110/17969/18033/17874/20568/55985/246728/229900/19664/55932/631323/14469/17105/14191/106869/72124/18753/14824/140792/13057/17476/18129/14972/69146/17948/20723/20416/100952"
"GO:0010720","positive regulation of cell development",413,0.293488853951545,1.57276914968286,5.68401030842197e-05,0.00310574323252176,0.00263079929748751,2396,"tags=29%, list=20%, signal=24%","11421/18128/442827/21813/13051/14609/12978/320563/18223/16197/19699/14159/56644/17158/24088/16971/26362/16169/20308/219181/56381/77125/104156/18479/70237/14268/17387/11501/18208/20587/170826/81897/19697/22177/18213/12316/21938/58861/21817/16416/16331/17221/22778/54611/18080/56320/19242/246048/14960/14456/15163/20845/216984/105855/12977/12772/16149/17257/54712/13386/13654/16885/104015/17863/16190/18606/76901/12768/17877/20665/16186/83796/18129/19090/14082/109880/13640/58234/16818/235611/213084/13649/19264/17096/14744/20375/11474/67087/16590/14254/14567/98733/207952/74734/240354/14365/140570/74131/12562/216869/18534/107527/83408/17380/22339/11774/20429/75302/214812/14366/83797/14998/330938/18081/16202/12015/16159/20304/67784"
"GO:0002683","negative regulation of immune system process",394,0.300186306187811,1.60671548841095,5.79439033890302e-05,0.00313470780314516,0.00265533447839047,2163,"tags=28%, list=18%, signal=24%","16950/16453/442827/56045/13051/12262/16197/12946/74748/20555/56744/21355/14130/13482/11815/26362/547253/12514/77125/269023/14268/14118/56335/21354/19386/93695/108155/14190/70673/17082/22177/18708/213233/20377/232413/18829/22259/20343/380916/17965/56417/100042493/60533/16792/18782/16331/107321/17221/11920/93675/14960/52023/105855/20300/12772/16149/12524/17470/12258/67742/104418/12229/19219/15170/12523/18521/243958/14191/20128/11540/246746/16190/434341/12768/14824/74136/24110/16364/19090/11539/12367/14082/27027/21930/12802/20723/19271/217303/20821/19264/108995/100952/17096/209558/20375/83924/20085/80861/72828/20847/57781/574402/13709/216869/268857/12825/225471/73914/17120/83408/100039795"
"GO:0019724","B cell mediated immunity",88,0.431260396125632,1.88149189166373,5.99758370097988e-05,0.00321282326883864,0.00272150418299366,3162,"tags=53%, list=27%, signal=39%","14131/12259/12262/12946/14130/12260/50908/109828/18733/51869/17688/17874/12274/55982/12266/16331/17221/17685/16149/12229/15170/16190/18753/12984/20947/50909/12263/16185/19264/16016/83408/14998/12261/69583/20926/14127/103213/80859/27060/17350/71890/21803/12051/12983/380797/14129/317757"
"GO:0007005","mitochondrion organization",361,-0.289059779179553,-1.57967380456032,6.44801252172361e-05,0.0034205767396794,0.00289748707797841,3344,"tags=38%, list=28%, signal=28%","67067/67844/22428/19823/56044/17127/30055/70186/100126824/52892/17772/226422/16905/70207/75734/18605/380773/17827/66437/26420/103172/381038/67472/70310/30954/72113/11757/230935/19053/16476/72170/56322/53357/407785/75597/56637/71254/67892/216001/74919/73689/56412/225887/12322/230784/20878/22334/67130/66400/66359/12122/12568/56384/17869/23922/53375/66379/66278/320951/12028/70544/75778/246782/74450/66092/66628/26889/239555/14775/606496/12484/69076/65111/223696/72542/29816/66629/67013/74143/17719/56772/56295/12043/68349/67841/108079/215999/14004/100503890/67267/76824/66272/55948/26357/12865/71960/67184/66072/21648/68197/11739/56046/16145/76178/14371/403187/67044/17716/80913/109108/20656/69597/68943/13853/12850/72759/30059/12390/17993/67269/67453/14545/15277/105787/72795/12050/12018/52469/17717/69577/74244/70383/75530/74006/17842/19339"
"GO:0006956","complement activation",32,0.612799418657023,2.20487929023838,6.7356189648354e-05,0.00351917003128297,0.00298100304915451,1501,"tags=50%, list=13%, signal=44%","14133/12628/12259/12262/12946/12260/18636/50908/109828/11537/12274/12266/17221/12258/50909/12263"
