"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison"
"Lyrm7",264.703528852445,-0.235669846526214,0.0997344293452528,-2.36297383033487,0.01812894972425,0.999639142535908,"cohort + diet","old ID vs old CD"
"Chil3",34.4361724985486,1.95833023797217,0.829260746646021,2.36153736432445,0.0181993378446312,0.999639142535908,"cohort + diet","old ID vs old CD"
"Epha7",163.397210461834,-0.394412430958516,0.167069245499946,-2.36077220423339,0.0182369289657707,0.999639142535908,"cohort + diet","old ID vs old CD"
"Upb1",16.6099587035282,-2.0561458889074,0.871218179551001,-2.36008147805992,0.0182709216309568,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm29170",129.43038379125,-0.271656685783858,0.115120401405895,-2.35976145380211,0.018286689760774,0.999639142535908,"cohort + diet","old ID vs old CD"
"Vit",62.4788823798127,0.613852586515232,0.260533604008175,2.35613593437248,0.0184661588468583,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rpn1",1470.06089217545,-0.152023935712156,0.0647341077620822,-2.34843641115578,0.0188524179560688,0.999639142535908,"cohort + diet","old ID vs old CD"
"Abi3bp",577.296220863508,0.447951856479607,0.191033537076207,2.34488594691575,0.019032900725984,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cox10",642.165080311826,-0.214252972260436,0.0913854765609949,-2.34449696300958,0.0190527656911686,0.999639142535908,"cohort + diet","old ID vs old CD"
"Csf3r",31.8705699340853,1.02158507059091,0.435799558905059,2.34416269983758,0.0190698506096101,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ptpru",20.4668622768078,0.828675708923899,0.353691467839564,2.34293384000937,0.0191327754958288,0.999639142535908,"cohort + diet","old ID vs old CD"
"Nsun4",645.260480774458,-0.192212772878429,0.0822081863254016,-2.33812204684337,0.0193809178359639,0.999639142535908,"cohort + diet","old ID vs old CD"
"Hbegf",206.884375740516,0.514867330840184,0.220447004231891,2.33556056991634,0.0195141556373889,0.999639142535908,"cohort + diet","old ID vs old CD"
"Wdr31",5.53689666347078,1.58161789136491,0.677641857836798,2.33400264914837,0.0195955832051189,0.999639142535908,"cohort + diet","old ID vs old CD"
"Inhba",57.2173286966104,0.490519131593541,0.210260326308683,2.33291339457645,0.0196526912249684,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mmrn1",119.986894039876,0.779301594504875,0.334076322420662,2.33270525985854,0.0196636199487133,0.999639142535908,"cohort + diet","old ID vs old CD"
"Scnn1a",9.28225517993396,-1.74496645950041,0.748791205331544,-2.33037787713838,0.0197861879789695,0.999639142535908,"cohort + diet","old ID vs old CD"
"2310043M15Rik",9.76380635078343,1.78231002410143,0.765406623128212,2.32857930705791,0.019881363351545,0.999639142535908,"cohort + diet","old ID vs old CD"
"Olfr920",8.80510676100852,-1.28930840677606,0.554898007890684,-2.3235051999503,0.0201520286361344,0.999639142535908,"cohort + diet","old ID vs old CD"
"Acsm3",103.506512422403,1.18619370770107,0.510519555666974,2.32350297757225,0.0201521478842249,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pphln1",419.598603309092,-0.175865433303805,0.07595269825501,-2.31545998159722,0.0205877722007489,0.999639142535908,"cohort + diet","old ID vs old CD"
"Uvssa",251.292454860441,0.269362221600272,0.116425166567179,2.31360821326242,0.0206892227564638,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cstb",205.031704584925,-0.328564815911553,0.142072492713946,-2.31265609292221,0.0207415548626347,0.999639142535908,"cohort + diet","old ID vs old CD"
