Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
TS_Vasculature_lymphatic endothelial cells	Adult	Cardiovascular system	TS_Vasculature	lymphatic endothelial cells	Endothelial cell	CL:0000115	Vasculature	UBERON:0002049	1.11757384277261e-23	0.000164683553060593	0.145387453874539	0.000278691733829439	3.55487591254073	NA
TS_Trachea_connective tissue cell	Adult	Respiratory system	TS_Trachea	connective tissue cell	Connective tissue cell	CL:0002320	Trachea	UBERON:0003126	5.79941042138644e-40	0.000288196217856037	0.0841328413284133	0.000281922666924173	3.5498700049218	NA
TS_Spleen_classical monocyte	Adult	Lymphatic system	TS_Spleen	classical monocyte	Monocyte	CL:0000576	Spleen	UBERON:0002106	7.8477122105878e-62	0.000658734212242371	0.03690036900369	0.000282568395097549	3.54887641503635	NA
TS_Lung_vein endothelial cell	Adult	Respiratory system	TS_Lung	vein endothelial cell	Endothelial cell	CL:0000115	Lung	UBERON:0002048	4.86074211664788e-34	0.000247025329590889	0.103321033210332	0.000295451547772108	3.52951373055443	NA
TS_Salivary_Gland_adventitial cell	Adult	Digestive system	TS_Salivary_Gland	adventitial cell	Adventitial cell	CL:0002503	Saliva-secreting gland	UBERON:0001044	2.5879133684425e-38	0.000288196217856037	0.0885608856088561	0.000295451547772108	3.52951373055443	NA
TS_Mammary_endothelial cell of artery	Adult	Endocrine system	TS_Mammary	endothelial cell of artery	Endothelial cell	CL:0000115	Mammary gland	UBERON:0001911	8.70534360189457e-38	0.000288196217856037	0.0900369003690037	0.000299946833045794	3.52295571915075	NA
TS_Uterus_myometrial cell	Adult	Reproductive system	TS_Uterus	myometrial cell	Myometrial cell	CL:0002366	Uterus	UBERON:0000995	4.6006313337272e-21	0.000164683553060593	0.158671586715867	0.000301871242401885	3.52017825783164	NA
TS_Blood_neutrophil	Adult	Lymphatic system	TS_Blood	neutrophil	Neutrophil	CL:0000775	Blood	UBERON:0000178	3.73790685539213e-54	0.000494050659181778	0.0553505535055351	0.000314668552248154	3.50214665800047	NA
TS_Salivary_Gland_salivary gland cell	Adult	Digestive system	TS_Salivary_Gland	salivary gland cell	Salivary gland cell	CL:0009005	Saliva-secreting gland	UBERON:0001044	1.31232855925024e-39	0.000329367106121185	0.0863468634686347	0.000326139864451402	3.48659611363459	NA
TS_Bone_Marrow_monocyte	Adult	Lymphatic system	TS_Bone_Marrow	monocyte	Monocyte	CL:0000576	Bone marrow	UBERON:0002371	8.79264334495885e-53	0.000535221547446926	0.0583025830258303	0.000354952671512532	3.44982955080751	NA
TS_Tongue_tongue muscle cell	Adult	Digestive system	TS_Tongue	tongue muscle cell	Muscle cell	CL:0000187	Tongue	UBERON:0001723	6.0000270148917e-27	0.000288196217856037	0.136531365313653	0.000438455543477767	3.35807443468351	NA
TS_Bone_Marrow_erythroid progenitor	Adult	Lymphatic system	TS_Bone_Marrow	erythroid progenitor	Erythroid progenitor cell	CL:0000038	Bone marrow	UBERON:0002371	1.72572585395303e-64	0.00144098108928019	0.0287822878228782	0.000459972458363267	3.33726817166396	NA
TS_Tongue_pericyte cell	Adult	Digestive system	TS_Tongue	pericyte cell	Pericyte cell	CL:0000669	Tongue	UBERON:0001723	4.64640318492193e-28	0.000329367106121185	0.131365313653137	0.000478023174582121	3.3205510482641	NA
VentoTormo_2018_decidua_decidual stromal cell (dS2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual stromal cell (dS2)	Stromal cell	CL:0000499	Decidua	UBERON:0002450	2.19594007735934e-33	0.000411708882651482	0.106273062730627	0.000482905349765694	3.31613798333262	NA
TS_Small_Intestine_intestinal crypt stem cell of small intestine	Adult	Digestive system	TS_Small_Intestine	intestinal crypt stem cell of small intestine	Intestinal crypt stem cell	CL:0002250	Small intestine	UBERON:0002108	1.06843949668756e-48	0.000699905100507519	0.0627306273062731	0.000484429918906515	3.314769042212	NA
TS_Large_Intestine_mast cell	Adult	Digestive system	TS_Large_Intestine	mast cell	Mast cell	CL:0000097	Large intestine	UBERON:0000059	1.10840264292558e-33	0.000494050659181778	0.105535055350554	0.000566319367895418	3.24693858542226	NA
TS_Muscle_endothelial cell of artery	Adult	Muscular system	TS_Muscle	endothelial cell of artery	Endothelial cell	CL:0000115	Muscle organ	UBERON:0001630	1.96508690596613e-54	0.0010292722066287	0.0531365313653137	0.00059142753016439	3.22809846350925	NA
TS_Liver_hepatocyte	Adult	Digestive system	TS_Liver	hepatocyte	Hepatocyte	CL:0000182	Liver	UBERON:0002107	1.77915500630938e-35	0.000576392435712074	0.0974169741697417	0.000605721203395082	3.21772722350311	NA
TS_Heart_cardiac muscle cell	Adult	Cardiovascular system	TS_Heart	cardiac muscle cell	Muscle cell	CL:0000187	Heart	UBERON:0000948	3.5919853196957e-44	0.000782246877037815	0.0723247232472325	0.000609883011277734	3.21475346405351	NA
TS_Lymph_Node_regulatory t cell	Adult	Lymphatic system	TS_Lymph_Node	regulatory t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	2.76011261919713e-42	0.000741075988772667	0.077859778597786	0.000620866741407267	3.20700160381992	NA
TS_Bone_Marrow_granulocyte	Adult	Lymphatic system	TS_Bone_Marrow	granulocyte	Granulocyte	CL:0000094	Bone marrow	UBERON:0002371	2.91367639922954e-58	0.00144098108928019	0.0413284132841328	0.000638927423876723	3.194548470793	NA
TS_Lymph_Node_type i nk t cell	Adult	Lymphatic system	TS_Lymph_Node	type i nk t cell	Natural killer cell	CL:0000623	Lymph node	UBERON:0000029	1.39468152095135e-30	0.000535221547446926	0.115867158671587	0.000662820770930717	3.17860389047713	NA
VentoTormo_2018_decidua_decidual perivascular cell (dP2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual perivascular cell (dP2)	Pericyte cell	CL:0000669	Decidua	UBERON:0002450	4.59855438076746e-22	0.000411708882651482	0.153505535055351	0.000674289893472291	3.17115334965468	NA
TS_Small_Intestine_enterocyte of epithelium of small intestine	Adult	Digestive system	TS_Small_Intestine	enterocyte of epithelium of small intestine	Enterocyte	CL:0000584	Small intestine	UBERON:0002108	1.63604810373438e-44	0.00090575954183326	0.0701107011070111	0.000677227098385358	3.16926567247129	NA
TS_Thymus_immature natural killer cell	Adult	Lymphatic system	TS_Thymus	immature natural killer cell	Natural killer cell	CL:0000623	Thymus	UBERON:0002370	2.41897316571511e-08	0.000329367106121185	0.212546125461255	0.000739745625494836	3.13091759437155	NA
TS_Vasculature_fibroblast	Adult	Cardiovascular system	TS_Vasculature	fibroblast	Fibroblast	CL:0000057	Vasculature	UBERON:0002049	7.82347361856682e-55	0.00135863931274989	0.0516605166051661	0.000741489502705694	3.12989499291512	NA
TS_Lymph_Node_cd4-positive alpha-beta t cell	Adult	Lymphatic system	TS_Lymph_Node	cd4-positive alpha-beta t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	1.49285811128388e-32	0.000658734212242371	0.109963099630996	0.000762958763483534	3.11749893422797	NA
TS_Uterus_vascular associated smooth muscle cell	Adult	Reproductive system	TS_Uterus	vascular associated smooth muscle cell	Smooth muscle cell	CL:0000192	Uterus	UBERON:0000995	2.09422151271597e-20	0.00045287977091663	0.16309963099631	0.000776558263173466	3.10982595471264	NA
TS_Trachea_fibroblast	Adult	Respiratory system	TS_Trachea	fibroblast	Fibroblast	CL:0000057	Trachea	UBERON:0003126	1.03288675889087e-47	0.00123512664795445	0.0642066420664207	0.000828103689700543	3.08191528031009	NA
Voigt_2019_retina_2_Choriocapillaris	Adult	Sensory system	Voigt_2019_retina_2	Choriocapillaris	Capillary endothelial cell	CL:0002144	Retina	UBERON:0000966	4.20498367088833e-08	0.000370537994386334	0.214760147601476	0.00083068528894914	3.08056348062033	NA
TS_Eye_retinal pigment epithelial cell	Adult	Sensory system	TS_Eye	retinal pigment epithelial cell	Retinal pigment epithelial cell	CL:0002586	Eye	UBERON:0000970	9.45499716924561e-36	0.000864588653568112	0.0959409594095941	0.000862448728989773	3.06426671350532	NA
TS_Thymus_t follicular helper cell	Adult	Lymphatic system	TS_Thymus	t follicular helper cell	T cell	CL:0000084	Thymus	UBERON:0002370	5.40651714835622e-44	0.00115278487142415	0.0738007380073801	0.000882408851656025	3.05433014403332	NA
TS_Lung_type i pneumocyte	Adult	Respiratory system	TS_Lung	type i pneumocyte	Pneumocyte	CL:0000322	Lung	UBERON:0002048	1.62287166379603e-36	0.000988101318363556	0.0937269372693727	0.000952705458392322	3.02104134654595	NA
TS_Eye_limbal stromal cell	Adult	Sensory system	TS_Eye	limbal stromal cell	Stromal cell	CL:0000499	Eye	UBERON:0000970	3.64495852219702e-36	0.00107044309489385	0.0944649446494465	0.00103133736914518	2.98659924587921	NA
TS_Eye_corneal epithelial cell	Adult	Sensory system	TS_Eye	corneal epithelial cell	Epithelial cell	CL:0000066	Eye	UBERON:0000970	8.175419899666e-58	0.00242908240764374	0.0428044280442804	0.00105757159449393	2.97569022249555	NA
TS_Large_Intestine_large intestine goblet cell	Adult	Digestive system	TS_Large_Intestine	large intestine goblet cell	Goblet cell	CL:0000160	Large intestine	UBERON:0000059	7.15214550781996e-24	0.000741075988772667	0.143173431734317	0.0010770566291024	2.96776146192009	NA
VentoTormo_2018_decidua_decidual perivascular cell (dP1)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual perivascular cell (dP1)	Pericyte cell	CL:0000669	Decidua	UBERON:0002450	1.0084248291379e-21	0.000699905100507519	0.155719557195572	0.00110343256538603	2.9572542029424	NA
TS_Large_Intestine_gut endothelial cell	Adult	Digestive system	TS_Large_Intestine	gut endothelial cell	Endothelial cell	CL:0000115	Large intestine	UBERON:0000059	5.40996988133445e-40	0.00135863931274989	0.0833948339483395	0.00114271570650704	2.94206180324645	NA
TS_Tongue_fibroblast	Adult	Digestive system	TS_Tongue	fibroblast	Fibroblast	CL:0000057	Tongue	UBERON:0001723	4.06445164534512e-31	0.000988101318363556	0.115129151291513	0.00114685562858441	2.94049124962744	NA
VentoTormo_2018_decidua_decidual stromal cell (dS1)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual stromal cell (dS1)	Stromal cell	CL:0000499	Decidua	UBERON:0002450	2.21269835627272e-29	0.000946930430098408	0.121771217712177	0.00116091774871119	2.93519854903512	NA
TS_Trachea_endothelial cell	Adult	Respiratory system	TS_Trachea	endothelial cell	Endothelial cell	CL:0000115	Trachea	UBERON:0003126	1.19639512217636e-29	0.0010292722066287	0.119557195571956	0.00123092138555858	2.90976968298123	NA
TS_Lymph_Node_mature nk t cell	Adult	Lymphatic system	TS_Lymph_Node	mature nk t cell	Natural killer cell	CL:0000623	Lymph node	UBERON:0000029	1.21763589204224e-24	0.00090575954183326	0.140221402214022	0.00126641974082209	2.89742232835473	NA
TS_Bone_Marrow_erythrocyte	Adult	Lymphatic system	TS_Bone_Marrow	erythrocyte	Erythrocyte	CL:0000232	Bone marrow	UBERON:0002371	4.22848132591883e-22	0.000864588653568112	0.152767527675277	0.00131184169915199	2.88211856841509	NA
VentoTormo_2018_decidua_decidual natural killer cell (dNK3)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual natural killer cell (dNK3)	Natural killer cell	CL:0000623	Decidua	UBERON:0002450	3.7150355675252e-10	0.000658734212242371	0.202214022140221	0.00132187859905142	2.87880842849868	NA
TS_Pancreas_myeloid cell	Adult	Digestive system	TS_Pancreas	myeloid cell	Myeloid cell	CL:0000763	Pancreas	UBERON:0001264	4.68193521449778e-56	0.00279962040203008	0.0479704797047971	0.00133163512357937	2.87561475829193	NA
TS_Spleen_naive thymus-derived cd4-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Spleen	naive thymus-derived cd4-positive, alpha-beta t cell	T cell	CL:0000084	Spleen	UBERON:0002106	9.39087044327006e-23	0.00090575954183326	0.149077490774908	0.00133813451924469	2.87350022585883	NA
TS_Skin_muscle cell	Adult	Integumentary system	TS_Skin	muscle cell	Cell of skeletal muscle	CL:0000188	Skin of body	UBERON:0002097	7.9131000054516e-24	0.000988101318363556	0.143911439114391	0.0014018387274195	2.85330194629836	NA
TS_Thymus_nk cell	Adult	Lymphatic system	TS_Thymus	nk cell	Natural killer cell	CL:0000623	Thymus	UBERON:0002370	8.42113847839024e-22	0.000946930430098408	0.154981549815498	0.00144213952155137	2.84099272123332	NA
TS_Bladder_nk cell	Adult	Urinary system	TS_Bladder	nk cell	Natural killer cell	CL:0000623	Bladder organ	UBERON:0018707	1.93794505924992e-44	0.00259376596070434	0.0708487084870849	0.00176448420652642	2.75338222455203	NA
Voigt_2019_retina_2_Vein cell 2	Adult	Sensory system	Voigt_2019_retina_2	Vein cell 2	Endothelial cell	CL:0000115	Retina	UBERON:0000966	4.91838131293963e-07	0.000864588653568112	0.226568265682657	0.00186837637918702	2.72853563188606	NA
TS_Thymus_cd4-positive helper t cell	Adult	Lymphatic system	TS_Thymus	cd4-positive helper t cell	T cell	CL:0000084	Thymus	UBERON:0002370	2.46210994495735e-29	0.00164683553060593	0.122509225092251	0.00191835774394389	2.71707040043273	NA
TS_Skin_stromal cell	Adult	Integumentary system	TS_Skin	stromal cell	Stromal cell	CL:0000499	Skin of body	UBERON:0002097	6.10452084196506e-41	0.00259376596070434	0.0789667896678967	0.00194444553449202	2.71120421728939	NA
TS_Salivary_Gland_myoepithelial cell	Adult	Digestive system	TS_Salivary_Gland	myoepithelial cell	Epithelial cell	CL:0000066	Saliva-secreting gland	UBERON:0001044	6.70293330077032e-24	0.00148215197754533	0.142435424354244	0.00199776963976295	2.69945459115887	NA
TS_Spleen_hematopoietic stem cell	Adult	Lymphatic system	TS_Spleen	hematopoietic stem cell	Hematopoietic stem cell	CL:0000037	Spleen	UBERON:0002106	4.09109229407767e-38	0.00242908240764374	0.0892988929889299	0.00204680570674753	2.68892338083149	NA
TS_Salivary_Gland_macrophage	Adult	Digestive system	TS_Salivary_Gland	macrophage	Macrophage	CL:0000235	Saliva-secreting gland	UBERON:0001044	4.81237775620215e-40	0.00284079129029522	0.0826568265682657	0.00219706130958686	2.65815782380605	NA
TS_Spleen_cd4-positive, alpha-beta memory t cell	Adult	Lymphatic system	TS_Spleen	cd4-positive, alpha-beta memory t cell	T cell	CL:0000084	Spleen	UBERON:0002106	1.98838485522285e-20	0.00148215197754533	0.162361623616236	0.00224574099836217	2.64864033243262	NA
TS_Muscle_endothelial cell of vascular tree	Adult	Muscular system	TS_Muscle	endothelial cell of vascular tree	Endothelial cell	CL:0000115	Muscle organ	UBERON:0001630	6.00098125617401e-45	0.00362303816733304	0.0693726937269373	0.00233462216496849	2.63178339558902	NA
TS_Pancreas_pancreatic stellate cell	Adult	Digestive system	TS_Pancreas	pancreatic stellate cell	Pancreatic stellate cell	CL:0002410	Pancreas	UBERON:0001264	1.23870236440621e-51	0.00432294326784056	0.0605166051660517	0.00241953959111418	2.61626726710289	NA
Lake_2017_VisualCortex_In6b	Adult	Nervous system	Lake_2017_VisualCortex	In6b	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	9.95335585794709e-17	0.00156449375407563	0.173431734317343	0.00249956290785247	2.60213592864958	NA
TS_Large_Intestine_cd8-positive, alpha-beta t cell	Adult	Digestive system	TS_Large_Intestine	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Large intestine	UBERON:0000059	1.4731319984837e-39	0.00312898750815126	0.0870848708487085	0.00250904228468607	2.60049201949404	NA
TS_Lymph_Node_cd1c-positive myeloid dendritic cell	Adult	Lymphatic system	TS_Lymph_Node	cd1c-positive myeloid dendritic cell	Dendritic cell	CL:0000451	Lymph node	UBERON:0000029	8.16049015656499e-36	0.00288196217856037	0.0952029520295203	0.00252449814257916	2.59782494450421	NA
TS_Lymph_Node_classical monocyte	Adult	Lymphatic system	TS_Lymph_Node	classical monocyte	Monocyte	CL:0000576	Lymph node	UBERON:0000029	3.62725272632093e-34	0.00267610773723463	0.102583025830258	0.00252574401793271	2.59761066693693	NA
TS_Salivary_Gland_nk cell	Adult	Digestive system	TS_Salivary_Gland	nk cell	Natural killer cell	CL:0000623	Saliva-secreting gland	UBERON:0001044	3.712951179273e-30	0.00234674063111345	0.117343173431734	0.00253271936753741	2.59641292859945	NA
TS_Muscle_capillary endothelial cell	Adult	Muscular system	TS_Muscle	capillary endothelial cell	Capillary endothelial cell	CL:0002144	Muscle organ	UBERON:0001630	8.77295114656924e-32	0.00247025329590889	0.112915129151292	0.00256183801830068	2.59144833360075	NA
TS_Tongue_keratinocyte	Adult	Digestive system	TS_Tongue	keratinocyte	Keratinocyte	CL:0000312	Tongue	UBERON:0001723	4.67932005340622e-46	0.00415825971477997	0.0675276752767528	0.00257712577141911	2.5888643860667	NA
AdultStomach_Gastric chief cell	Adult	Digestive system	AdultStomach	Gastric chief cell	Peptic cell	CL:0000155	Stomach	UBERON:0000945	2.49714929583221e-06	0.0011939557596893	0.23690036900369	0.0025938907012667	2.58604832772642	NA
TS_Thymus_endothelial cell of lymphatic vessel	Adult	Lymphatic system	TS_Thymus	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Thymus	UBERON:0002370	1.01068781486198e-35	0.00304664573162096	0.0966789667896679	0.00268923174506508	2.57037177075317	NA
TS_Lymph_Node_plasma cell	Adult	Lymphatic system	TS_Lymph_Node	plasma cell	Plasma cell	CL:0000786	Lymph node	UBERON:0000029	1.23785698375062e-43	0.00399357616171937	0.0745387453874539	0.00271465901632273	2.56628471363667	NA
TS_Spleen_plasma cell	Adult	Lymphatic system	TS_Spleen	plasma cell	Plasma cell	CL:0000786	Spleen	UBERON:0002106	1.78534346388645e-42	0.00391123438518908	0.0767527675276753	0.00273512499698292	2.56302282133805	NA
VentoTormo_2018_decidua_maternal endothelial cell (Endo m)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	maternal endothelial cell (Endo m)	Endothelial cell	CL:0000115	Decidua	UBERON:0002450	4.7688591283407e-21	0.00189386086019682	0.159409594095941	0.00274892138921601	2.56083767947914	NA
TS_Blood_platelet	Adult	Lymphatic system	TS_Blood	platelet	Platelet	CL:0000233	Blood	UBERON:0000178	5.63483771662041e-27	0.0023055697428483	0.135793357933579	0.00283934727203072	2.54678148697283	NA
TS_Blood_plasma cell	Adult	Lymphatic system	TS_Blood	plasma cell	Plasma cell	CL:0000786	Blood	UBERON:0000178	3.19377603802368e-44	0.00456996859743145	0.0715867158671587	0.00295255109877834	2.52980257746536	NA
FetalMuscle_Fetal stromal cell	Fetal	Muscular system	FetalMuscle	Fetal stromal cell	Stromal cell	CL:0000499	Muscle organ	UBERON:0001630	2.44396971753168e-12	0.00177034819540137	0.191881918819188	0.00305301847503869	2.51527056760338	NA
TS_Spleen_regulatory t cell	Adult	Lymphatic system	TS_Spleen	regulatory t cell	T cell	CL:0000084	Spleen	UBERON:0002106	5.58492255996272e-15	0.00189386086019682	0.180811808118081	0.00307484997163565	2.51217606950817	NA
FetalKidney_Smooth muscle cell	Fetal	Urinary system	FetalKidney	Smooth muscle cell	Smooth muscle cell	CL:0000192	Kidney	UBERON:0002113	1.72279496733016e-05	0.00144098108928019	0.24280442804428	0.00313417001850702	2.50387744816843	NA
TS_Eye_monocyte	Adult	Sensory system	TS_Eye	monocyte	Monocyte	CL:0000576	Eye	UBERON:0000970	1.47994336255889e-30	0.003334841949477	0.116605166051661	0.00344230037066195	2.46315123638225	NA
Lake_2017_VisualCortex_Ast	Adult	Nervous system	Lake_2017_VisualCortex	Ast	Astrocyte	CL:0000127	Visual cortex	UBERON:0000411	1.3204465210387e-09	0.00193503174846196	0.203690036900369	0.00348377878686301	2.45794942963878	NA
