correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Muscle,Mecarbam,Glucagon,13,13,-0.021444171628453752,0.9445643316984609,0.9948682802733424,221084.363329656,853294.216784062,88.58,661.43
pearson,Liver,"1,3,5-Heptatriene, (E,E)-",Resistin,13,13,0.0214391188395652,0.9445773757346773,0.9948682802733424,69543.7410973638,10621693.0631359,7458,50393.88
pearson,Muscle,2-Dodecylbenzenesulfonic acid,Amylin,13,13,-0.02140287889049205,0.9446709314128896,0.9948682802733424,15654358.2676405,167751191.775588,2.52,30.76
pearson,Muscle,Aldosterone,Amylin,13,13,-0.02138598160281703,0.9447145530333774,0.9948682802733424,31703.032153676,303604.263698149,2.52,30.76
pearson,Liver,2-Propionylthiazole,Insulin,13,13,0.021371829826849396,0.9447510870178777,0.9948682802733424,27929.8908566002,71015.2901395082,155.89,2555.98
pearson,Liver,N-Nonanoylglycine,GLP-1,13,13,-0.02133503558025811,0.9448460748854599,0.9948682802733424,660873.379851498,3641035.4553543,52.35,613.77
pearson,Muscle,L-Fucose,Secretin,12,12,-0.02242437879674155,0.9448519884667992,0.9948682802733424,2219411.47343177,4238130.69597592,11.69,60.26
pearson,Liver,Glycylglycylglycine,Insulin,13,13,0.021331815520679788,0.9448543878092828,0.9948682802733424,31435.1175385352,176833.742337277,155.89,2555.98
pearson,Muscle,Bilirubin,PYY,13,13,-0.0213305543338995,0.944857643697532,0.9948682802733424,3590.82510610941,26836.9585022899,72.52,454.75
pearson,Liver,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",C-Peptide 2,13,13,-0.021329538139739215,0.9448602671117643,0.9948682802733424,1902479.08004117,70205565.4749354,35.4,730.47
pearson,Liver,Integerressine,Amylin,13,13,0.021304916052542023,0.9449238318275203,0.9948682802733424,258496.377048811,814120.845852687,2.52,30.76
pearson,Muscle,"PE(16:0/20:4(5Z,8Z,11Z,14Z))",GLP-1,13,13,0.021288679389051456,0.944965748783487,0.9948682802733424,28442.6643930657,7364954.01472981,52.35,613.77
pearson,Liver,Mollicellin A,Amylin,13,13,-0.021262898819650138,0.9450323047815323,0.9948682802733424,34703.1978311307,90624.4010924547,2.52,30.76
pearson,Muscle,Homoanserine,Amylin,13,13,-0.02123866967139433,0.9450948558772411,0.9948682802733424,128307.796032343,2136684.13233676,2.52,30.76
pearson,Muscle,Glycodiazine,Leptin,13,13,-0.021234098273470368,0.9451066576431857,0.9948682802733424,23321.9050475337,98279.8615643244,221.83,7640.21
pearson,Liver,N-Acetyl-D-Glucosamine 6-Phosphate,Resistin,13,13,-0.021215492738130854,0.9451546907970269,0.9948682802733424,21244.5840616809,1308406.11349291,7458,50393.88
pearson,Liver,val-arg,Amylin,13,13,0.02119803142752487,0.9451997701077063,0.9948682802733424,53060.7460334469,975772.69885929,2.52,30.76
pearson,Muscle,"LysoPE(0:0/18:2(9Z,12Z))",C-Peptide 2,13,13,-0.021188509133349295,0.9452243535752796,0.9948682802733424,410353.255632309,3008634.3639352,35.4,730.47
pearson,Muscle,"PS(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C-Peptide 2,13,13,-0.021169148625203988,0.9452743362503082,0.9948682802733424,6278.7635814123,96051.6959796457,35.4,730.47
pearson,Liver,"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",Secretin,12,12,0.022247434780104918,0.9452865683105824,0.9948682802733424,2276808.41917495,12373179.201187,11.69,60.26
pearson,Liver,Isopropyl cyanide,PYY,13,13,-0.021139034473686123,0.9453520817791827,0.9948682802733424,35234721.4244043,72045539.3100199,72.52,454.75
pearson,Liver,N-Undecanoylglycine,Amylin,13,13,-0.021128701584372456,0.9453787582418167,0.9948682802733424,238427.270255563,1735996.01942488,2.52,30.76
pearson,Liver,2-Nonenoic acid,PYY,13,13,0.021127548058488686,0.9453817363075666,0.9948682802733424,160877.024962537,487073.252816719,72.52,454.75
pearson,Liver,20-Hydroxyrhodopin,Glucagon,13,13,0.021127272912547065,0.945382446653843,0.9948682802733424,65384.3580610183,1791365.3984844,88.58,661.43
pearson,Liver,Bethanidine,Glucagon,13,13,0.02112241969253511,0.9453949762533183,0.9948682802733424,253461.108611382,7093610.96881195,88.58,661.43
pearson,Muscle,N-a-Acetyl-L-arginine,Secretin,12,12,-0.022202593713486662,0.9453967015021978,0.9948682802733424,115613.519498822,235205.356675021,11.69,60.26
pearson,Muscle,O-Phosphoethanolamine,Insulin,13,13,0.021094144283344524,0.9454679753481381,0.9948682802733424,856920.96613595,2581105.25549324,155.89,2555.98
pearson,Liver,Thiophene,C-Peptide 2,13,13,-0.021069176765899398,0.9455324347296873,0.9948682802733424,414014.65834616,3068441.46920307,35.4,730.47
pearson,Liver,Tetracosapentenoic acid,Secretin,12,12,-0.022122343894427462,0.9455938035684359,0.9948682802733424,7946838.82285314,20078778.7746834,11.69,60.26
pearson,Muscle,(Â±)-Metalaxyl,Glucagon,13,13,0.02103261352986392,0.9456268316732547,0.9948682802733424,4331.28159956862,94970.1229737515,88.58,661.43
pearson,Muscle,tenocyclidine,Leptin,13,13,-0.021029965475788406,0.9456336682984233,0.9948682802733424,2485.79578338926,4040.73514194717,221.83,7640.21
pearson,Liver,Fructose 6-phosphate,Amylin,13,13,-0.021015984789262948,0.9456697630537043,0.9948682802733424,34161356.380211,113953162.123307,2.52,30.76
pearson,Liver,4-Aminophenol,GLP-1,13,13,-0.02099543937348681,0.9457228065273182,0.9948682802733424,625417.480773714,5820494.43549611,52.35,613.77
pearson,Liver,LysoPC(20:0/0:0),GIP,12,12,-0.022068628032092256,0.945725736988381,0.9948682802733424,1034820.53394383,2680896.30135678,33.18,1104.9
pearson,Muscle,Yuccaol C,PYY,13,13,-0.020992851182620873,0.9457294886473435,0.9948682802733424,7195.21290837078,13038.2783007409,72.52,454.75
pearson,Muscle,Geranyl acetoacetate,GIP,12,12,0.022054210116231477,0.9457611495521652,0.9948682802733424,63038.9061432524,480336.51512336,33.18,1104.9
pearson,Liver,N-Acetylglutamine,GIP,12,12,0.022030099119594696,0.9458203699774765,0.9948682802733424,1019309.99975097,6500481.28750428,33.18,1104.9
pearson,Muscle,phosphonoacetaldehyde,GIP,12,12,0.022027768238651185,0.9458260950034802,0.9948682802733424,1716991.75842543,8039076.43081602,33.18,1104.9
pearson,Liver,Quinaldic acid,GIP,12,12,0.021996180410841743,0.9459036801227891,0.9948697601022225,61718.4122157428,836574.232149778,33.18,1104.9
pearson,Muscle,(R)-Lipoic acid,Leptin,13,13,0.02090775833884087,0.9459491808302394,0.9948697601022225,209631.454299164,805990.690408802,221.83,7640.21
pearson,Liver,Tetradecenoic acid,GIP,12,12,0.021969078261254067,0.9459702479914657,0.9948697601022225,7506389.65924411,33977800.1340986,33.18,1104.9
pearson,Muscle,Heptanoylcarnitine,C-Peptide 2,13,13,-0.02088427583603281,0.9460098084323695,0.9948697601022225,67356.6704593795,253016.679163128,35.4,730.47
pearson,Liver,"LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z))",Leptin,13,13,0.020870011625056358,0.9460466361923601,0.9948697601022225,41161.3404892548,189931.156846549,221.83,7640.21
pearson,Liver,6-Hydroxydopamine,C-Peptide 2,13,13,-0.020832129225251832,0.9461444425668588,0.994903813475647,101524.429800181,444434.344569596,35.4,730.47
pearson,Liver,Thalassemine,Resistin,13,13,0.020812742062419183,0.9461944974289005,0.994903813475647,268598.342740896,400137.711477575,7458,50393.88
pearson,Liver,L-Phenylalanine,Resistin,13,13,-0.020806542638966113,0.9462105034857156,0.994903813475647,23276598.7763576,61048882.9983275,7458,50393.88
pearson,Muscle,Lauramine,Secretin,12,12,-0.02183969535058079,0.9462880406038059,0.9949230740085362,75063.3402757721,170781.5012465,11.69,60.26
pearson,Liver,"5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide",Insulin,13,13,-0.020765496364920928,0.9463164797761369,0.9949230740085362,3797.10702548509,57419.5463143043,155.89,2555.98
pearson,Liver,Methyl beta-D-glucopyranoside,C-Peptide 2,13,13,-0.0206483591707744,0.946618917669565,0.9951404412945928,18047.9753041397,182349.239795965,35.4,730.47
pearson,Muscle,10Z-Pentadecenoic acid,PYY,13,13,0.020596591098510517,0.9467525803624606,0.9951404412945928,176431.109162402,727724.418636477,72.52,454.75
pearson,Muscle,"(3r,4s)-Tofacitinib",Secretin,12,12,-0.021641768360319835,0.9467742062997138,0.9951404412945928,57594.3258342867,4476345.01402692,11.69,60.26
pearson,Muscle,Brivaracetam,Amylin,13,13,0.0205803486708456,0.9467945178004342,0.9951404412945928,59157.699594387,249721.796289902,2.52,30.76
pearson,Liver,13-OxoODE,Insulin,13,13,-0.02057680306986873,0.9468036724475585,0.9951404412945928,2274011.16329353,9520458.32092402,155.89,2555.98
pearson,Liver,Pterin,PYY,13,13,-0.020566076252511636,0.9468313688403927,0.9951404412945928,326192.885960692,2588296.32677486,72.52,454.75
pearson,Muscle,6-Phosphogluconic acid,Secretin,12,12,0.021566612835340553,0.9469588142900709,0.9951404412945928,7620.38048557377,432397.436849394,11.69,60.26
pearson,Liver,4-Methoxychalcone,Insulin,13,13,-0.020503113697428188,0.9469939378008696,0.9951404412945928,182444.685671785,46660934.2189195,155.89,2555.98
pearson,Liver,Glycylglutamine,Amylin,13,13,-0.020498534919690663,0.9470057602528182,0.9951404412945928,101833.259748252,1190261.55506399,2.52,30.76
pearson,Muscle,"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",Insulin,13,13,-0.02048575439490154,0.9470387597541869,0.9951404412945928,495684.441373654,6619096.36420484,155.89,2555.98
pearson,Muscle,myo-Inositol,Leptin,13,13,-0.020437306680247777,0.9471638531658377,0.9951404412945928,604279.140993763,4366763.82206149,221.83,7640.21
pearson,Muscle,2-Hydroxy-3-methylbutyric acid,GIP,12,12,-0.021480001942325667,0.9471715636002567,0.9951404412945928,54956.1806485551,41531801.6040325,33.18,1104.9
pearson,Muscle,"1-(1Z-hexadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoethanolamine",Leptin,13,13,-0.02043076216752662,0.9471807513740353,0.9951404412945928,177656.98263481,11981719.6032149,221.83,7640.21
pearson,Muscle,Ethyl Sorbate,Leptin,13,13,0.020416492961416313,0.9472175951372742,0.9951404412945928,6519.40127006532,271727.859001007,221.83,7640.21
pearson,Liver,2-Methoxyacetaminophen sulfate,GIP,12,12,0.02143782490621808,0.9472751675977673,0.9951404412945928,818591.893011521,3787374.76058596,33.18,1104.9
pearson,Liver,Linoleyl ethanolamide,Amylin,13,13,0.020346163529226628,0.9473991904592749,0.9951404412945928,5491.65837372457,2005480.91554284,2.52,30.76
pearson,Muscle,Hexamethylenetetramine,Leptin,13,13,0.020342385795891246,0.9474089448869993,0.9951404412945928,8445211.47015396,33025725.2041831,221.83,7640.21
pearson,Muscle,2-Methylpropanal,GIP,12,12,-0.021383143426461818,0.9474094887232405,0.9951404412945928,44679.226956314,41531801.6040325,33.18,1104.9
pearson,Liver,Integerressine,Insulin,13,13,-0.02033300252010591,0.9474331733297309,0.9951404412945928,258496.377048811,814120.845852687,155.89,2555.98
pearson,Muscle,Phentermine,Secretin,12,12,0.021368106299954885,0.9474464265644037,0.9951404412945928,121840.680576621,330579.81326149,11.69,60.26
pearson,Muscle,Ng-nitro-L-arginine methyl ester,Glucagon,13,13,0.020239118874179382,0.9476755914428397,0.9951404412945928,534404.38413534,4057316.61018148,88.58,661.43
pearson,Liver,"2,4-Dimethylbenzaldehyde",GIP,12,12,-0.021254323126164352,0.9477259314967517,0.9951404412945928,718227.321728812,8893776.94608881,33.18,1104.9
pearson,Muscle,"N-{(2S,3R,4E)-3-Hydroxy-1-[(3-O-sulfo-β-D-threo-hexopyranosyl)oxy]-4-octadecen-2-yl}docosanamide",GIP,12,12,-0.021247701012218883,0.9477421986866719,0.9951404412945928,185959.821811244,8743426.97673762,33.18,1104.9
pearson,Liver,N-Hydroxy Sulfamethoxazole,Secretin,12,12,0.021241653750495935,0.9477570537709741,0.9951404412945928,10463561.332197,28116447.6547552,11.69,60.26
pearson,Liver,"PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",GLP-1,13,13,-0.020203360760182993,0.9477679239990432,0.9951404412945928,621952.234462643,1888986.51833027,52.35,613.77
pearson,Liver,D-Malic acid,Amylin,13,13,-0.020201673719008464,0.947772280195091,0.9951404412945928,170180779.902992,693563554.042922,2.52,30.76
pearson,Liver,Palmitoleic acid,Amylin,13,13,-0.020194436724934973,0.9477909672259951,0.9951404412945928,256097767.928887,2222693922.86303,2.52,30.76
pearson,Muscle,"(10Z,12Z)-octadeca-10,12-dienoylcarnitine",Glucagon,13,13,0.02018466015361454,0.947816211874687,0.9951404412945928,6699855.27988543,88120237.075615,88.58,661.43
pearson,Muscle,N-Acetyl-L-phenylalanine,Insulin,13,13,0.020163559943873186,0.9478706960960996,0.9951404412945928,10220.1516046991,269352.267886642,155.89,2555.98
pearson,Muscle,Glycerylphosphorylethanolamine,Glucagon,13,13,-0.02015742104562108,0.9478865477830218,0.9951404412945928,164933.394665868,892371.169417955,88.58,661.43
pearson,Muscle,"(2E,4E)-2,4-Hexadienoic acid",Secretin,12,12,-0.021161593417705658,0.9479537232293933,0.9951404412945928,52360.1990589067,149408.50342483,11.69,60.26
pearson,Liver,myo-Inositol,Resistin,13,13,-0.020121770741289485,0.9479786033248665,0.9951404412945928,6571569.99087471,13581085.2535452,7458,50393.88
pearson,Liver,N2-gamma-Glutamylglutamine,C-Peptide 2,13,13,-0.020092227761699916,0.9480548890987773,0.9951404412945928,375773.23735774,5102181.87073673,35.4,730.47
pearson,Muscle,"PE(18:0/18:2(9Z,12Z))",C-Peptide 2,13,13,0.020060768412440668,0.9481361237636619,0.9951404412945928,171942.504565921,8670716.16403885,35.4,730.47
pearson,Liver,Ormetoprim,Leptin,13,13,0.020059789074349188,0.9481386526282674,0.9951404412945928,84504.664870137,435032.811081007,221.83,7640.21
pearson,Muscle,2-arachidonoylglycerol,Leptin,13,13,0.020058093438953754,0.9481430311298372,0.9951404412945928,274400.425288504,51454546.8758879,221.83,7640.21
pearson,Muscle,Octanal,Leptin,13,13,0.020051545279488815,0.9481599399227979,0.9951404412945928,19090.2180046641,369602.853986367,221.83,7640.21
pearson,Liver,his-asn,Glucagon,13,13,-0.020040252069161622,0.9481891015313104,0.9951404412945928,276745.99606794,676208.049567593,88.58,661.43
pearson,Liver,met-arg,GLP-1,13,13,0.01996016459884989,0.9483959070914969,0.995311469763152,37592.7120440058,178464.565106532,52.35,613.77
pearson,Liver,6-Phosphogluconic acid,Resistin,13,13,-0.019935768420119373,0.948458904621586,0.9953241338883667,588621.22752905,2658372.55758409,7458,50393.88
pearson,Liver,3-Oxododecanoic acid,Amylin,13,13,0.019871248171345123,0.948625514678522,0.9953241338883667,462661.423920365,2576982.07690142,2.52,30.76
pearson,Muscle,N-(2-Sulfoethyl)alanine,Leptin,13,13,0.01985971166649655,0.9486553054938904,0.9953241338883667,72575.4455951814,778601.358765916,221.83,7640.21
pearson,Liver,Panthenol,Amylin,13,13,-0.0198524259782794,0.9486741194206929,0.9953241338883667,16171.8952989495,375147.973984,2.52,30.76
pearson,Liver,D-Alanine,Glucagon,13,13,-0.01983685604283273,0.9487143259482509,0.9953241338883667,413488.367222611,1386217.49091747,88.58,661.43
pearson,Muscle,Tetrahydrodeoxycorticosterone,Resistin,13,13,-0.019835755516059917,0.9487171678627893,0.9953241338883667,128495.068064371,607928.739580935,7458,50393.88
pearson,Liver,(S)-Succinyldihydrolipoamide,Secretin,12,12,0.020822012218808063,0.9487879392742087,0.9953241338883667,72367.5617221921,1082182.76514288,11.69,60.26
pearson,Liver,NP-004713,Insulin,13,13,-0.019754003002770866,0.9489282807392678,0.9953241338883667,681771.079388624,1166474.02592916,155.89,2555.98
pearson,Liver,Methionylserine,Amylin,13,13,0.019725685720913825,0.9490014063369409,0.9953241338883667,17267.4083507591,207863.449719893,2.52,30.76
pearson,Liver,"3,6,9,12-tetraoxatridecan-1-ol",C-Peptide 2,13,13,0.019719319613617958,0.9490178460092764,0.9953241338883667,3187290.80371024,91910149.2263312,35.4,730.47
pearson,Muscle,Hexanethiol,Amylin,13,13,-0.019707513253705605,0.9490483344997297,0.9953241338883667,1629532.92956938,25000345.2657522,2.52,30.76
pearson,Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,PYY,13,13,-0.019695692464313068,0.9490788603165499,0.9953241338883667,1516396.81120009,17494462.7245368,72.52,454.75
pearson,Liver,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)",Glucagon,13,13,-0.01969236006030195,0.9490874658747515,0.9953241338883667,15324682.7903059,39068064.3857584,88.58,661.43
pearson,Muscle,Bethanechol,GLP-1,13,13,-0.01968121628577181,0.9491162434548518,0.9953241338883667,697802.313226473,3694678.1080131,52.35,613.77
pearson,Liver,2-Methoxyestradiol-3-methylether,GLP-1,13,13,0.019677576460512117,0.9491256429181928,0.9953241338883667,2350683.55026147,3025665.22484906,52.35,613.77
pearson,Liver,"1,1,6-Trimethyl-1,2-dihydronaphthalene",GLP-1,13,13,-0.01967150663028485,0.9491413176255503,0.9953241338883667,247405.649670353,2438870.09799732,52.35,613.77
pearson,Muscle,"LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",Glucagon,13,13,-0.01966683904125797,0.949153371201827,0.9953241338883667,62585.366762687,275004.066597695,88.58,661.43
pearson,Muscle,"(2R)-2,3-Dihydroxypropanoic acid",GLP-1,13,13,-0.019639725713588914,0.9492233888234523,0.995344339672269,371639.660772932,8126918.99082757,52.35,613.77
pearson,Liver,Guanidoacetic acid,Glucagon,13,13,0.019622309705233605,0.9492683642060307,0.995344339672269,43196.6520575965,8733459.88474268,88.58,661.43
pearson,Liver,Tricosanoic acid,Amylin,13,13,-0.01960340362650289,0.9493171877271707,0.995344339672269,218409.937399452,774204.610802457,2.52,30.76
pearson,Muscle,Furmecyclox,Secretin,12,12,-0.02059402867821383,0.9493480307596606,0.995344339672269,1736766.76809601,6509374.07073318,11.69,60.26
pearson,Muscle,10Z-Heptadecenoic acid,Secretin,12,12,0.020523985988238173,0.9495201102008723,0.9954770456426842,2413295.76123791,9448563.51850506,11.69,60.26
pearson,Liver,7-Methylhypoxanthine,C-Peptide 2,13,13,0.019498056697572024,0.9495892411974349,0.9954770456426842,831750.548389291,3013741.93175444,35.4,730.47
pearson,Muscle,"1,28-Octacosanediyl (2E,2′E)bis[3-(3-hydroxy-4-methoxyphenyl)acrylate]",Resistin,13,13,0.019491503364461527,0.9496061650372989,0.9954770456426842,393098.619403501,50861346.1158088,7458,50393.88
pearson,Liver,phe-gln,GLP-1,13,13,0.01945375611617338,0.9497036468616581,0.9955332617760164,102987.7975882,928798.278063888,52.35,613.77
pearson,Liver,D-Threitol,GIP,12,12,-0.02040942024219971,0.9498015772356618,0.995568805818861,12722.2835760387,423377.759844457,33.18,1104.9
pearson,Liver,L-Serine,Leptin,13,13,-0.01939950934365312,0.9498437396414383,0.995568805818861,4613572.78139949,12154323.5839266,221.83,7640.21
pearson,Liver,Suberic acid,GIP,12,12,-0.02033891803540991,0.9499747908525992,0.995568805818861,525908.722428709,1507319.27912384,33.18,1104.9
pearson,Liver,Cyprodenate,GIP,12,12,-0.0203331889056395,0.9499888665744555,0.995568805818861,2387078.42119402,21283928.8290824,33.18,1104.9
pearson,Liver,"3-amino-5,7-dimethyladamantan-1-ol",GIP,12,12,-0.020333188905639475,0.9499888665744556,0.995568805818861,2387078.42119401,21283928.8290824,33.18,1104.9
pearson,Muscle,N-[(4-Amino-2-methylpyrimidin-5-yl)methyl]formamide,Amylin,13,13,-0.019338731493090264,0.9500007005657422,0.995568805818861,6640.97236291138,2075140.08326983,2.52,30.76
pearson,Muscle,1-Methyl-4-(2-aminoethyl)piperazine,Secretin,12,12,0.020297315147224746,0.9500770040009183,0.9956028063346343,82004.7037440905,297374.321206336,11.69,60.26
pearson,Muscle,Heptadecanoyl carnitine,Amylin,13,13,0.01928722820872754,0.950133710898886,0.9956102531846105,26643.678153849,287583.268321973,2.52,30.76
pearson,Liver,"2-[(2S,3R,4S,5R)-5-{[(Cyclohexylcarbamoyl)amino]methyl}-3,4-dihydroxytetrahydro-2-furanyl]-N-isopropylacetamide",PYY,13,13,0.019266188944929066,0.9501880464069385,0.9956102531846105,51367.8158373452,7171553.09225828,72.52,454.75
pearson,Liver,piroximone,Amylin,13,13,0.019235825723576717,0.9502664620980943,0.9956102531846105,39664.0265825629,308444.618672371,2.52,30.76
pearson,Liver,LysoPC(P-18:0/0:0),C-Peptide 2,13,13,-0.01923319786367284,0.9502732487969496,0.9956102531846105,1427392.23742521,7034434.1308394,35.4,730.47
pearson,Liver,5-Phenylvaleric acid,PYY,13,13,-0.019218044503040318,0.9503123838563945,0.9956102531846105,690919.779176948,1005687.76471305,72.52,454.75
pearson,Liver,D-Ribose,GIP,12,12,-0.020187313718102985,0.950347267224852,0.9956102531846105,311221.054698178,1220383.28981965,33.18,1104.9
pearson,Muscle,Diethyl tartrate,Insulin,13,13,-0.01917434736919133,0.9504252366205166,0.9956459860300765,8252.09529082854,167329.223372488,155.89,2555.98
pearson,Liver,Saccharopine,Resistin,13,13,-0.019118475588639536,0.9505695330192807,0.9956956787493492,3734141.01562609,17156082.3059255,7458,50393.88
pearson,Muscle,LysoPC(20:1(11Z)/0:0),Resistin,13,13,-0.019109627320324573,0.9505923849913881,0.9956956787493492,48111.8175590749,450553.346584537,7458,50393.88
pearson,Liver,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylic acid",Secretin,12,12,-0.020082714528059646,0.9506042621081892,0.9956956787493492,13570.4212324765,79702.5592407196,11.69,60.26
pearson,Liver,Uridine diphosphate glucuronic acid,Resistin,13,13,0.019079089526104934,0.9506712536649444,0.9957158992083325,356832.443855304,2559380.97115629,7458,50393.88
pearson,Liver,Anserine,Leptin,13,13,-0.019048020037221836,0.9507514959484691,0.9957158992083325,72210.2305400113,466619.701882157,221.83,7640.21
pearson,Liver,SM(d18:1/14:0),Glucagon,13,13,-0.01903248586931731,0.950791615761593,0.9957158992083325,530609.385688946,1690927.61767732,88.58,661.43
pearson,Muscle,"16-Heptadecyne-1,2,4-triol",GIP,12,12,-0.020003446130793967,0.9507990234026351,0.9957158992083325,284673.297697294,969674.289773609,33.18,1104.9
pearson,Liver,"N-(2,2,4,4-Tetramethyl-3-thietanyl)alaninamide",Amylin,13,13,-0.018988294244658845,0.9509057492511876,0.9957625091299622,11802.8099433703,161860.701098341,2.52,30.76
pearson,Liver,3-Methylbutyl glucosinolate,Resistin,13,13,0.018978415511523936,0.9509312631241991,0.9957625091299622,3533.25032276542,21765.0610112561,7458,50393.88
pearson,Muscle,L-Arginine,Amylin,13,13,0.018939940814546165,0.9510306324028877,0.995767445126121,28635699.1511297,183709405.205709,2.52,30.76
pearson,Muscle,"PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PYY,13,13,0.018934831934174744,0.9510438272474184,0.995767445126121,137335.462555257,1018932.8966088,72.52,454.75
pearson,Muscle,Uridine diphosphate-N-acetylgalactosamine,Leptin,13,13,0.018913236484125413,0.9510996025315644,0.995767445126121,383139.764076336,710049.045082181,221.83,7640.21
pearson,Liver,Morphine 3-Sulfate,GLP-1,13,13,-0.018857574574698992,0.9512433633337671,0.995767445126121,124160.946166717,422764.59519638,52.35,613.77
pearson,Liver,Traumatic acid,Secretin,12,12,0.019796587397105492,0.9513072839062918,0.995767445126121,121049.270418936,1224936.63288542,11.69,60.26
pearson,Liver,Glutarylglycine,GLP-1,13,13,0.018831686894963704,0.9513102252043282,0.995767445126121,8168188.0899564,99076927.4499336,52.35,613.77
pearson,Muscle,"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",Secretin,12,12,0.01977419149853293,0.9513623125621025,0.995767445126121,104937.347289892,2805277.2724976,11.69,60.26
pearson,Muscle,Benzyl butyl phthalate,C-Peptide 2,13,13,0.01880743880842757,0.9513728526522403,0.995767445126121,439990.975139068,2293818.61233917,35.4,730.47
pearson,Liver,asn-asn,GIP,12,12,-0.019765570330541393,0.951383495567963,0.995767445126121,20894.6146274599,233861.407504952,33.18,1104.9
pearson,Liver,"Galactose-beta-1,4-xylose",Amylin,13,13,-0.01878984948834895,0.9514182821391296,0.995767445126121,4024.5929690148,74758.7679530392,2.52,30.76
pearson,Liver,N-Acetylhistamine,GLP-1,13,13,-0.018774738166119524,0.9514573115905778,0.995767445126121,243593.208065831,21475081.2805009,52.35,613.77
pearson,Muscle,Tyrosol,Glucagon,13,13,0.018772778203867753,0.9514623737790997,0.995767445126121,54299.836418268,2580257.43124611,88.58,661.43
pearson,Muscle,Dithionous acid,Glucagon,13,13,-0.018747207737442373,0.9515284173075126,0.9957906538601511,145369.900378927,734651.216340224,88.58,661.43
pearson,Liver,Oximonam,Amylin,13,13,0.018704383379060496,0.9516390249124848,0.9958604953675735,116771.069586779,212716.673589215,2.52,30.76
pearson,Liver,DEET,Secretin,12,12,0.019627351926177324,0.9517231148866996,0.9958924095259526,693338.436465425,982398.144928859,11.69,60.26
pearson,Muscle,Proline betaine,C-Peptide 2,13,13,0.01865838201698596,0.9517578390343755,0.9958924095259526,122295.383830761,5306469.89259766,35.4,730.47
pearson,Muscle,Oxyphenonium,Secretin,12,12,0.01954587467100328,0.9519233178043125,0.9958924095259526,98817.2279155091,364290.425466182,11.69,60.26
pearson,Muscle,Shikimate-3-phosphate,Secretin,12,12,-0.01953438877104681,0.9519515407410997,0.9958924095259526,27909.8112883949,117052.817393314,11.69,60.26
pearson,Liver,Tetralin,Leptin,13,13,0.018529807972901366,0.9520899299796244,0.9958924095259526,401087.369572005,4647648.52638501,221.83,7640.21
pearson,Muscle,3-Hydroxymethylglutaric acid,Amylin,13,13,-0.01851964247070504,0.9521161865262591,0.9958924095259526,396978.7788222,5265491.52346244,2.52,30.76
pearson,Muscle,Cumene,GIP,12,12,-0.019458423596080063,0.9521382022111538,0.9958924095259526,103227.007029883,407257.083985362,33.18,1104.9
pearson,Liver,Mangostanol,GLP-1,13,13,0.01851018210238253,0.9521406218176657,0.9958924095259526,7876.00074830782,585468.180836547,52.35,613.77
pearson,Liver,Bumetanide,PYY,13,13,0.01847361265707994,0.952235077810041,0.9958924095259526,5436.72953430576,406490.950337419,72.52,454.75
pearson,Muscle,3-Ketosphingosine,Glucagon,13,13,-0.018463689242430303,0.9522607093064033,0.9958924095259526,24917.9810952513,695347.606617863,88.58,661.43
pearson,Liver,N-Ethyl-N-methylcathinone,Resistin,13,13,-0.01840590475839976,0.9524099634867738,0.9958924095259526,7268311.32758419,11435075.4993144,7458,50393.88
pearson,Liver,Prostaglandin E3,Secretin,12,12,-0.019339065283842237,0.9524314936651042,0.9958924095259526,20437.4611882941,127146.761731812,11.69,60.26
pearson,Liver,"5,7-Dihydro-4H-purin-8-ol",GLP-1,13,13,0.018377832029280165,0.9524824743358022,0.9958924095259526,74707.4737668611,376685.216982921,52.35,613.77
pearson,Muscle,L-Carnitine,C-Peptide 2,13,13,-0.018375506085295448,0.952488482180524,0.9958924095259526,400210207.799596,1180090466.07659,35.4,730.47
pearson,Liver,doripenem,Secretin,12,12,-0.01931023883923746,0.9525023278348794,0.9958924095259526,12687.9462277678,606033.051930965,11.69,60.26
pearson,Muscle,Ethyl glucuronide,Amylin,13,13,-0.018357169720806314,0.952535844550195,0.9958924095259526,415785.238352737,5265491.52346244,2.52,30.76
