"raw.file","tissue","ion.mode","sequence.id","name","formula","rt","mz","ion.count"
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",2.488,377.26727,2866.35028595862
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",2.488,377.26727,3459.27356953797
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",2.488,377.26727,122429.180572665
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",2.488,377.26727,148674.299694188
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",2.488,377.26727,145642.968550274
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1229294.38173674
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,966174.068037217
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,859109.403606829
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1145666.99702003
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,937908.347663407
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,944697.15843075
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,880054.504509953
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1167869.94617551
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1032575.50612994
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1094944.83581282
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1228461.86213829
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1368931.9622004
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1441748.99719947
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,712598.520330484
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1306302.39029181
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1080482.81954899
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1986760.42146087
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1459738.74578037
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1250311.76822647
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,673825.048661553
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,860662.924068841
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1195384.55421184
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_20250210174602","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,2193381.68870196
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_rerun","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1613508.92490798
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_02_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1294573.9589199
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_04_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,871915.304635824
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_05_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,931542.16539538
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_06_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,2252350.94431053
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_07_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,714330.378268929
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_09_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,730174.780672503
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_10_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1236993.22791787
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_11_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,842371.96776788
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_16_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,496397.79853386
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_17_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,626473.498397498
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_20_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1322160.65523954
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_22_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,7125632.23962904
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_23_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1478154.55672754
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_26_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,3235279.64367114
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_31_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,7777256.4381803
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_33_neg_20250211112917","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,311529.565521563
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_01_neg_20250210165354","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1862252.55686166
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,405995.872603431
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,679520.855722472
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,6915342.74892713
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,2394966.44431636
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",11.427,105.01917,1169572.70785427
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_20250210174602","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1765338.32137331
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_rerun","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2062823.16134864
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_02_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1313021.66438432
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_04_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,991003.412529315
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_05_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1903156.70124956
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_06_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1533063.66322101
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_07_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1178708.25734387
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_09_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1387646.49368669
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_10_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1538080.57540915
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_11_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1197025.11984835
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_16_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1014599.99125166
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_17_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1357192.5918624
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_20_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1620714.02661984
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_22_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1075511.45193498
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_23_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1887441.09001752
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_26_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1312869.31213327
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_31_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1137582.11724099
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_33_neg_20250211112917","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,862543.738529485
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_01_neg_20250210165354","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1160061.52491787
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1220391.43462012
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1462157.30049966
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1465637.48139701
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1470905.66025485
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1341247.2543181
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3395442.97235464
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2531010.43064021
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2129192.10465164
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2391803.41947918
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2681009.02446926
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2806956.78643162
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3876928.45370051
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3133471.46053866
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3398707.14740514
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2885191.91518321
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3098899.35327521
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3045696.53850099
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,3054697.50691565
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2562471.41796934
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2971295.53507346
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2601265.24876602
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2677788.81661128
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1188197.94489513
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,1763314.50666189
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2146992.35744516
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2010513.73604595
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",14.328,146.08204,2141715.8689629
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,753610.039508737
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,638861.385593213
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,545620.865878508
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,794675.71208734
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,668715.045507505
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,579566.252696306
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,590011.886892243
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,722591.422116667
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,629968.836521594
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,837800.53371541
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,371377.875884473
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,734691.45199354
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,197588.984486598
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,798939.271813819
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","(R)-2-Benzylsuccinate","C11H12O4",3.865,207.06603,604066.461958229
