"tissue","raw.file","source","sequence.id","sample","sample.id","ion.mode","name","formula","mz","rt","ion.count","val.ic","med.val","val.adj.ic","med.adj.ic"
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","3-Oxododecanoic acid","C12H22O3",213.1496,2.489,343137.251573897,841154,907295.31,370118.692937663,443946.682839342
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","3-Oxooctadecanoic acid","C18H34O3",297.24339,2.198,13757664.4455566,841154,907295.31,14839452.0242515,17799494.1272247
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","3-hydroxydodec-2-enedioic acid","C12H20O5",243.12364,12.47,95527.3276344467,841154,907295.31,103038.797104415,123592.061279556
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","3-keto Fusidic acid","C31H46O7",529.31216,4.151,274089.217165932,841154,907295.31,295641.299044196,354613.199833952
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-(1,1,3,3-Tetramethylbutyl)-phenol","C14H22O",205.15963,2.388,3865164.94567096,841154,907295.31,4169089.16510373,5000702.04673768
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-Hydroxycinnamic acid","C9H8O3",163.03984,2.798,32387.2577104153,841154,907295.31,34933.9205715257,41902.2288045147
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-Hydroxyproline","C5H9NO3",130.051,14.034,312631.6684464,841154,907295.31,337214.406088414,404478.941067168
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-Hydroxypropofol","C12H18O2",193.12322,2.488,1327389.9850118,841154,907295.31,1431764.82301954,1717360.55463872
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-Oxoproline","C5H7NO3",128.03533,10.034,7715102.34125211,841154,907295.31,8321753.41303502,9981702.87969243
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","4-Pyridoxic acid","C8H9NO4",182.0458,2.39,840864.00626823,841154,907295.31,906982.513588446,1087899.33063093
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide","C17H20O11",399.09537,13.601,3644.97347782016,841154,907295.31,3931.58368325018,4715.82108061256
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid","C11H18O4",213.113,3.704,2589913.94625026,841154,907295.31,2793563.10109261,3350798.25930685
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Hydroxymethyl-4-methyluracil","C6H8N2O3",155.046,13.049,634247.419149431,841154,907295.31,684119.327464273,820581.375351388
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Phenylvaleric acid","C11H14O2",177.09184,2.752,761012.259940303,841154,907295.31,820851.894297998,984588.140316821
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Phosphoribosylamine","C5H12NO7P",228.02767,15.093,95448.9661646476,841154,907295.31,102954.273944526,123490.678190369
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Sulfosalicylic acid","C7H6O6S",216.98107,3.87,97120.8848055341,841154,907295.31,104757.658273172,125653.785609323
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5-Thymidylic acid","C10H15N2O8P",321.04936,14.61,83701.5788826572,841154,907295.31,90283.1704537218,108292.055505284
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","5b-Cyprinol sulfate","C27H48O8S",531.2988,3.675,143776.258901635,841154,907295.31,155081.620477105,186015.924874555
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","6-Hydroxydopamine","C8H11NO3",168.06643,2.687,329016.439782147,841154,907295.31,354887.5386995,425677.35321922
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","6-Keto-prostaglandin F1a","C20H34O6",369.22832,3.09,224931.190314014,841154,907295.31,242617.896419232,291013.159745806
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","6-Phosphogluconic acid","C6H13O10P",257.00675,15.011,349434.398388887,841154,907295.31,376910.994670309,452093.852600259
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","7-Methylhypoxanthine","C6H6N4O",149.04539,6.543,3102766.16828529,841154,907295.31,3346741.72923378,4014320.0474978
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","7-Sulfocholic acid","C24H40O8S",487.23785,3.919,536361.30615065,841154,907295.31,578536.269857789,693937.547079985
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","8-Acetylegelolide","C16H20O6",307.1186,3.875,14924.5334138989,841154,907295.31,16098.0738014308,19309.174598895
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","9-Decenoic acid","C10H18O2",169.12333,2.505,1487939.67703064,841154,907295.31,1604938.79899854,1925077.73741533
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","ADP-glucose","C16H25N5O15P2",588.07512,15.023,203277.64984505,841154,907295.31,219261.702770523,262998.080010711
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","AICAR","C9H15N4O8P",337.05777,14.573,425326.817647276,841154,907295.31,458770.958550514,550282.515089906
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Abscisic acid","C15H20O4",263.12861,2.87,47029.9092177253,841154,907295.31,50727.9476326189,60846.7081195005
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Acetylglycine","C4H7NO3",116.03527,10.085,528896.295996005,841154,907295.31,570484.273787615,684279.410342234
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Acetylphosphate","C2H5O5P",138.98009,14.672,726874.318823205,841154,907295.31,784029.631230118,940420.89922485
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Acipimox","C6H6N2O3",153.03052,10.146,271959.043340317,841154,907295.31,293343.626178745,351857.20759057
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Acrylic acid","C3H4O2",71.01382,7.649,13176492.1920333,841154,907295.31,14212581.2491927,17047580.7370973
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Adenosine 2',3'-cyclic phosphate","C10H12N5O6P",328.04522,9.501,110904.042863642,841154,907295.31,119624.608514281,143486.263053497
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Adenosine 5'-monophosphate","C10H14N5O7P",346.056,16.937,7230290.12429857,841154,907295.31,7798819.62127673,9354458.89924643
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Adenosine diphosphate (ADP)","C10H15N5O10P2",426.02201,17.015,3063564.4726853,841154,907295.31,3304457.54041471,3963601.38421228
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Adenosine diphosphate ribose","C15H23N5O14P2",558.06445,14.425,10739941.5147317,841154,907295.31,11584440.6208499,13895201.9563136
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Adrenic acid","C22H36O2",331.26388,2.195,64433650.5239118,841154,907295.31,69500173.483719,83363450.8702118
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Alanylproline","C8H14N2O3",185.09305,13.215,68799.1578941356,841154,907295.31,74208.9478137163,89011.4896856774
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Aldosterone","C21H28O5",359.1864,2.566,294163.852454191,841154,907295.31,317294.435624415,380585.511801115
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Allantoin","C4H6N4O3",157.03661,8.489,16485224.6964781,841154,907295.31,17781484.7832986,21328377.4533193
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Allose","C6H12O6",179.05604,12.802,114317702.877067,841154,907295.31,123306690.178417,147902813.668011
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Annoglabasin F","C22H34O5",377.23615,2.277,8715513.23254868,841154,907295.31,9400828.24326385,11276021.9739625
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Anserine","C10H16N4O3",239.11475,15.173,76465.4027793555,841154,907295.31,82478.0020293195,98929.9814000475
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Aprobarbital","C10H14N2O3",209.09459,8.411,18024.8295961666,841154,907295.31,19442.1513256207,23320.2990093871
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Arabinonic acid","C5H10O6",165.04034,12.581,26375924.8226798,841154,907295.31,28449906.7810769,34124841.5266473
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Arachidic acid","C20H40O2",311.29534,2.196,1200207.88316032,841154,907295.31,1294582.18520792,1552813.94253373
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Arachidonic acid","C20H32O2",303.23255,2.214,1184085115.16392,841154,907295.31,1277191657.68579,1531954507.02401
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Arginylglutamic acid","C11H21N5O5",302.14869,12.313,68258.5659741369,841154,907295.31,73625.8482699482,88312.0786233331
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Artemether","C16H26O5",297.17041,2.796,309106.030439219,841154,907295.31,333411.541418362,399917.514725373
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Ascorbic acid","C6H8O6",175.02466,14.58,288373.562560741,841154,907295.31,311048.845799166,373094.10718362
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Ascorbic acid 2-sulfate","C6H8O9S",254.98131,3.194,10997176.6996117,841154,907295.31,11861902.6275795,14228009.6200494
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Asparagoside A","C33H54O8",577.37504,2.904,133012.800726873,841154,907295.31,143471.814042918,172090.297357729
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Azelaic acid","C9H16O4",187.09737,12.013,5333899.87271127,841154,907295.31,5753313.11331877,6900932.91890052
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Baicalin","C21H18O11",445.07556,4.047,33816.0224984071,841154,907295.31,36475.0314635123,43750.7468108729
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Barbital","C8H12N2O3",183.07733,12.005,160713.299173676,841154,907295.31,173350.447831079,207928.855666535
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Behenic acid","C22H44O2",339.32653,2.205,555958.076016082,841154,907295.31,599673.965678122,719291.602742026
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Behenoylglycine","C24H47NO3",396.34821,2.411,193641.210101956,841154,907295.31,208867.53406419,250530.574839806
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Benzyl alcohol","C7H8O",107.05006,2.348,337414.851934405,841154,907295.31,363946.331687693,436543.113782992
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Benzyl cinnamate","C16H14O2",237.09109,12.267,9872652.39037495,841154,907295.31,10648955.1390679,12773114.1385241
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Biflorin","C16H18O9",353.0896,12.817,149230.760158516,841154,907295.31,160965.018057997,193072.89035536
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Bosentan","C27H29N5O6S",550.17194,15.84,2393.64006189999,841154,907295.31,2581.85588131302,3096.86156346394
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Calonectrin","C19H26O6",349.1654,2.719,113129.232601553,841154,907295.31,122024.768548076,146365.185695392
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Canrenone","C22H28O3",339.19955,1.951,12675969.2855802,841154,907295.31,13672701.410813,16400010.4631449
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Caprylic acid","C8H16O2",143.10767,2.398,135130.932474457,841154,907295.31,145756.497942115,174830.709711221
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Capryloylglycine","C10H19NO3",200.1291,2.89,141433.496124725,841154,907295.31,152554.642444625,182984.887705847
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Carbamazepine-O-quinone","C15H10N2O3",265.05997,2.033,11271.3983086143,841154,907295.31,12157.6867286462,14582.7941067852
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Chenodeoxycholic acid","C24H40O4",391.28546,2.998,45892.1835009756,841154,907295.31,49500.7606884049,59374.7328221077
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cholesterol sulfate","C27H46O4S",465.30424,1.893,61693212.595128,841154,907295.31,66544250.4540103,79817906.5656212
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cholic acid","C24H40O5",407.28021,4.214,1113194.59022572,841154,907295.31,1200726.89522866,1440237.23282338
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cinnamoylglycine","C11H11NO3",204.06637,3.813,6021083.30990689,841154,907295.31,6494530.90420755,7790002.25207793
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Citramalic acid","C5H8O5",147.02985,13.797,6605078.22927505,841154,907295.31,7124446.29592721,8545567.57195894
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Citric acid","C6H8O7",191.01964,14.916,17640735.2862484,841154,907295.31,19027855.054086,22823362.5969063
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Citronellyl propionate","C13H24O2",211.17009,2.419,290514.492347421,841154,907295.31,313358.120384431,375864.015354852
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Citrusin E","C17H24O9",371.13422,15.758,3512.38601830042,841154,907295.31,3788.57065568676,4544.28108438686
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Corchorifatty acid F","C18H32O5",327.21753,3.026,1510482.33143651,841154,907295.31,1629254.01906216,1954243.14163763
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cortexolone","C21H30O4",345.20715,2.587,160517.315587577,841154,907295.31,173139.053736175,207675.294554937
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cucurbic acid","C12H20O3",211.13393,2.466,432592.580209511,841154,907295.31,466608.039865338,559682.867785532
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cysteic acid","C3H7NO5S",167.99715,13.727,974539.084438863,841154,907295.31,1051168.68102996,1260846.47425915
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","1M1_neg","1M1","Liver_1M1","nega","Cytidine","C9H13N3O5",242.07823,9.952,265080.204098887,841154,907295.31,285923.89259608,342957.451446314
