"name","formula","ion.mode","source","mz","rt","Liver_1M1","Liver_1M10","Liver_1M11","Liver_1M2","Liver_1M4","Liver_1M5","Liver_1M6","Liver_1M7","Liver_1M9","Liver_2M16","Liver_2M17","Liver_2M20","Liver_2M22","Liver_2M23","Liver_2M26","Liver_2M31","Liver_2M33","Liver_4M1","Liver_4M2","Liver_4M3","Liver_4M4","Liver_4M5","Muscle_1M_01","Muscle_1M_02","Muscle_1M_04","Muscle_1M_05","Muscle_1M_06","Muscle_1M_07","Muscle_1M_09","Muscle_1M_10","Muscle_1M_11","Muscle_2M_16","Muscle_2M_17","Muscle_2M_20","Muscle_2M_22","Muscle_2M_23","Muscle_2M_26","Muscle_2M_31","Muscle_2M_33","Muscle_4M_01","Muscle_4M_02","Muscle_4M_03","Muscle_4M_04","Muscle_4M_05"
"Guanidoacetic acid","C3H7N3O2","posi","CD",118.06095,14.358,3479078.07798412,3422628.53276042,9854441.63651107,8424465.59938216,101439.725451845,4454311.99086578,6059183.3421176,3359295.57468027,11034587.8374345,2694739.57397326,3081918.51948917,43196.6520575965,3280686.23461413,5199226.02594052,3551895.47856299,4142507.44203194,6513171.66835236,8733459.88474268,7901852.05675205,6118201.37918831,6420845.27194779,7309990.78911553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guanine","C5H5N5O","nega","CD",150.04197,9.533,1268215.36407433,594435.597905269,604282.23724168,810874.785719639,899071.785791978,928073.676567618,1238297.90573042,789657.405416726,531831.96831903,472305.981520816,624516.812092358,596347.979284688,742858.719822176,766266.614321221,502569.464927235,719296.58725844,558487.653723934,579942.531714997,908357.013026484,808844.23824211,758104.817822844,762085.521570404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guanosine","C10H13N5O5","posi","CD",284.09817,9.461,326420.483326122,701406.548294009,745051.740030245,523880.780235792,582525.228035832,135379.874017146,731735.130031038,534052.448000021,565153.462855902,949503.094608498,552522.808154397,571332.381486803,829375.441859558,422320.065573086,685971.685294911,490491.530304834,496357.496158698,44083.3860428442,79657.8535255785,514309.97347432,317607.963274021,469746.585182305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guanosine diphosphate","C10H15N5O11P2","posi","CD",444.03078,15.03,664414.902182682,482888.780145299,482505.786362999,412641.500519482,474653.358912071,704914.544398985,524668.634089096,495694.108649435,495432.410518773,515882.189492977,512714.177061141,505050.211888595,657738.987572701,611876.879936142,871788.421553182,686561.627977862,1122986.14138448,1224824.24092275,731728.935038622,647188.530416014,676993.690649115,671147.802357122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guanosine diphosphate mannose","C16H25N5O16P2","posi","CD",606.08323,14.965,302555.362119089,278289.268114262,285700.47133353,216951.521806258,254054.542883336,348602.417592426,250773.235751597,275260.569120618,263588.162713251,217001.428966932,235922.464699376,328671.527350809,310496.530771334,406119.236281219,380606.372719151,439667.197868992,502618.307829953,839424.448214932,498399.251589108,475617.872857377,451573.022282467,436712.401187453,150638.409883755,207326.130449945,65049.4583605516,113098.714241869,108558.581945063,133948.112664582,192381.078487008,169888.632625862,49120.2373277176,177936.68391807,205023.463008025,343014.383083455,420447.065367285,365316.457192787,557980.365754263,826789.427935338,242032.260148414,259415.831902706,251445.374021158,263497.443654454,190031.767079769,119133.229614816
"Guanosine monophosphate","C10H14N5O8P","posi","CD",364.06435,14.902,23841808.6751085,21885441.974445,25957022.4606326,23434948.6157888,28513120.5921895,22202537.7144583,27863240.1631371,22167868.3231901,24222929.1446569,23775390.1051845,27372147.0533703,26669539.0290193,24348636.4735791,26423216.03231,26750794.940901,25610085.2306665,27338185.7414257,26895448.3803384,29469290.4121135,25575398.1420586,27951534.1552002,27562170.0540293,5760115.76323591,19717376.7451021,14040571.1494735,15892237.5507986,28150460.909294,20961116.1548886,19350500.7915893,27856457.1783999,27186489.0128375,32312391.5074596,25986355.1391581,19066307.3886585,17106008.5557677,27987816.2497003,27927874.7740548,13900347.1021036,159039.75651493,11680440.8382796,14855584.3318889,9861199.75860229,15699353.3975418,20058365.1761482
"Guanosine triphosphate","C10H16N5O14P3","nega","CD",503.97342,14.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223352.878093732,7893.55197908462,7869.47821139305,19086.2571695614,6950.97735736985,8628.21525440646,9049.40065496633,7655.7197565087,11942.7339904534,8976.41160687097,10381.9394758047,11326.6678889436,11251.6234658473,16115.3577377664,5706.407322069,67187.5736855383,10477.0639546025,7017.66336642729,20443.3460304368,9641.72672811527,10598.6068936931,7189.36429752561
"Guvacine","C6H9NO2","posi","CD",128.07049,18.78,4152129.23952854,4089950.70316863,5993935.29379539,3687597.59953942,5298436.92305764,3767193.73516736,3698955.66233956,3327699.96388645,4009337.98849239,5323376.57412012,4277685.52672413,4721097.01015274,3414685.79993986,4186549.19339135,6103799.60352698,4390307.30821324,3903732.32958807,3118186.5390711,3892385.77245004,4084734.06313106,2674186.13916793,3529280.68882458,8564626.4474778,6698993.94597444,10043825.0457099,8191972.66234028,12190617.1281458,10019939.8203672,13101942.0008607,11145892.3536319,21944187.0474559,15039347.7086253,5269139.45414476,6501725.26453615,3302856.44005531,5935327.50860106,7896394.46781112,5956375.17641643,5339614.28087097,11020476.0132228,8963327.3744649,11885373.607199,9159432.49638281,8625882.82099346
"H-(2S,4R)-γ-HYDROXY-GLU-OH","C5H9NO5","posi","CD",164.05635,14.837,1643964.90566242,3473484.69254759,1909400.58377326,2368283.57111029,5841063.29401187,5805672.32900577,1485959.92940122,3569335.10489351,228569.554378635,70442.1215756986,5489743.37550055,3076625.90929476,5521199.14549078,929984.236736808,3418357.40646166,5552213.83796265,3954650.8223548,4453054.64523198,4100312.74314267,1231864.59119385,6101995.66140886,1374028.22988392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H-Met(O)-OH","C5H11NO3S","posi","CD",167.53779,12.39,1407142.09643333,5247695.34073637,4596102.38973329,4109477.90471248,6382256.61458783,7798978.6181854,3433780.17374277,571371.305480438,4236613.47867901,5987052.79695629,2182482.92867901,5814862.99060536,5088732.20697377,6729880.19079688,3802551.0988974,2323746.67973994,5150926.28448113,4383315.69405934,2013974.08123456,4237870.21137028,4754472.08465999,5319085.87339311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HO-dPEG6-OH","C12H26O7","posi","CD",283.17438,8.43,525070.642893397,428514.5355569,369882.270625446,385090.407953025,413677.868241472,492379.124489218,441450.250524471,435794.708924831,465288.580342423,355312.797206938,473087.565354346,415477.538592213,504542.543993373,368150.771613315,296757.536088861,339898.67831423,373889.063908293,461596.922099631,474172.783616638,354943.980905212,419236.355095539,430005.331695592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heptadecanoic acid","C17H34O2","nega","CD",269.24858,2.234,20876730.0770844,27865373.328901,18063715.5986408,19506023.9506162,20293405.8710712,22836094.5019612,31722621.6023097,27607271.9424207,33662165.0829466,26039598.6116724,26459334.2172091,15036899.6830775,20585185.6448847,20541410.4987565,37442007.8595369,42618872.5634117,35223679.4969898,14488134.4067553,13953783.0190394,20846286.3667551,16200351.4708515,16208689.7067575,5961912.1185852,6252921.86469724,7129998.6727651,6841326.93452674,6733078.12734172,5190899.77963852,6489262.79948283,6041298.16562613,4662280.55020275,3875085.53949318,4958731.05571968,4092092.15246084,7827593.05638274,6785965.11558962,4448139.66144989,7619370.58476946,8366187.3087161,6375922.12032993,6174877.22030278,4493020.28566839,5952841.32079478,7370103.35795411
"Heptadecanoyl carnitine","C24H47NO4","nega","CD",412.3433,2.479,61370.8017320819,92479.2700483466,263731.753216145,144214.820955049,113753.206795923,77926.6264962881,171275.904061772,64248.0236245084,177422.347726968,100253.313368308,106960.942046271,88961.1423338177,287736.897147765,150141.888007953,45965.0920877593,172879.623570168,140370.921236082,242311.729510306,118900.42990272,59726.2491230454,193801.949025446,137687.09401207,82014.2085786205,76514.3690209772,69010.2132902791,120361.348367147,41877.6393218352,18332.3862203963,20265.1891269974,48092.7741563424,73508.8708505268,92646.4335449782,287583.268321973,52542.7247401458,54582.7063857505,114967.56616682,38782.5060323559,72422.4145606493,62333.7859801132,49478.2153423193,26643.678153849,30247.0649941687,52605.6030129236,26794.7076854214
"Heptaethylene glycol","C14H30O8","posi","CD",327.20068,4.259,1472772.18922166,117440.212270968,506132.823010355,2078826.51507823,135703.458707471,1069148.20703751,723012.947815403,551795.648987054,642618.646475043,687493.553878517,532301.502994263,689780.203238067,1608126.09193747,596743.143990609,840265.409326271,233097.202033074,781845.145868962,2040505.75737248,656166.934857662,530248.142360288,774915.722874468,790124.401100923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heptanoylcarnitine","C14H27NO4","posi","CD",274.20087,8.337,461647.183471171,156330.812332891,133147.967114712,198231.221063482,194482.019484896,827091.647387847,189806.326915039,273613.285178391,180068.981922294,167296.037036888,176232.817354789,181946.194933844,374340.637304727,278724.141596316,558215.100816589,194210.197103306,1012134.78339105,322590.804672686,327330.764799041,186493.125784011,196819.147403209,152474.976908198,127462.97187892,241602.465377334,148042.754234864,359473.523364029,215161.016428845,311097.200006643,249716.100961221,113068.612653807,113329.973971825,128937.463919108,109355.763915436,107715.843136225,191525.500519225,174592.157403606,253016.679163128,146172.707381271,127733.606537752,112202.974437346,135373.198820087,67356.6704593795,119571.5751631,91091.4028226288
"Heptyl 4-hydroxybenzoate","C14H20O3","nega","CD",235.13376,2.648,471879.70526093,1812988.93325672,792608.534930783,1089161.72680894,469532.204078209,648523.630154255,860059.331681469,946099.404806457,840919.481996984,444250.962457387,328652.853373632,609723.604472689,465729.370772332,467199.982594411,576941.983073409,447170.406201575,547832.438441449,503107.542378324,494316.344461582,523661.490652435,505770.67666669,600568.11472308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hexacosanoic acid","C26H52O2","nega","CD",395.38923,2.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88329.7189452436,72510.9435174577,78815.1955803454,63914.3981947434,61156.5004763217,92661.7081374406,75139.1964847759,51526.2968351272,85292.3393699978,33605.6640031858,158415.592413802,97548.4472896085,115595.06991208,99968.0882480691,64619.6118127367,145454.486388981,424665.128774607,132719.861110699,91025.3901127771,82542.1748980434,84535.7048051072,151130.437054666
"Hexadecanedioic acid","C16H30O4","nega","CD",285.20679,3.088,313784.816481492,714248.655285086,375556.039063909,409035.805974047,663822.401818007,365347.431889546,521945.61991179,678232.619392214,478820.23850374,978320.16677817,1330394.24344091,1019022.86865027,875738.377384138,344216.375545581,449061.608140007,191786.452243724,386396.696283622,242199.52451031,163253.855485363,422140.956786138,224304.123785813,284618.237809803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hexaethylene glycol","C12H26O7","posi","CD",300.20115,4.027,7681526.83722465,1212144.17828832,1657151.54218436,8321236.59460068,2998029.06701722,3534628.63832239,2441571.62090777,1394763.71447914,1488274.55879402,1693167.95365838,1462161.82121433,1604413.98716269,5535520.26006198,1673477.38862404,2032717.27704832,1693374.50096164,1671583.04283038,3946201.33121738,1778864.36997268,1739316.74330395,1790882.44223134,2420523.76940592,3169904.78781523,4154288.67616909,4332642.75741624,7763511.29625343,2916925.76242999,1689192.58226308,2266981.95138918,1631688.17622608,3742609.24198366,3459552.67161171,2974570.30755943,1669673.3569983,1871935.78516407,1851785.85891376,877894.783184219,5202857.27851071,2125233.91260009,3791647.30026946,1675832.64027982,2820697.8187777,13468038.7948129,3038601.07906461
"Hexahydropyridine","C5H11N","posi","CD",86.09633,10.282,38050572.299549,55096352.30184,73117237.5390099,50926613.4153342,46467629.2736135,41108911.5669294,46556329.1650686,46743678.0975598,57208054.2779241,36054055.148399,35702422.1622858,51975462.4214776,40644572.8053709,44744006.5663362,52176705.8922421,54208287.4450585,38225559.8438243,22953856.5054207,20018540.2484147,36981543.4548087,28431850.2725008,31075841.5216652,42308038.4645898,42513492.5658358,68107147.3170176,33478603.5349262,43142638.80211,41638405.5039395,36125142.8351534,50771296.2216607,39071486.9017569,44282742.2537725,34272272.889202,17660933.745072,14838667.0206122,19173721.407578,18730260.7365795,19087197.591152,12974867.6263514,40517440.5123202,76282515.1808854,26374744.8444935,43416706.6270704,67305271.6877139
"Hexamethylenetetramine","C6H12N4","posi","CD",141.11327,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20263355.5668855,14185092.9724714,26876596.8090892,15402505.3201993,26493208.0906226,13668786.6153783,7915461.54937196,15423295.9782488,29467169.2498498,33025725.2041831,8445211.47015396,10504142.5937863,11330185.1307415,10520649.2159451,15905343.0169253,8542489.8752731,13139378.8949602,29503244.0223774,24679747.0343621,24233778.9664319,15299334.2600781,17252517.7424143
"Hexanethiol","C6H14S","posi","CD",119.08959,14.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9915076.76036165,10226121.6990844,46884007.6316908,1418771.40468325,71643964.4740155,21549056.0565001,21454355.7774689,32655442.9770565,17424837.289739,15816702.7377061,10705140.352262,13856891.7753343,1629532.92956938,17658958.8327102,9974864.07320214,7686119.69951993,15145104.8514862,25000345.2657522,22706099.0882186,11735011.2298301,22526622.9271989,21537791.9876326
"Hexanoylglycine","C8H15NO3","nega","CD",172.09789,3.892,3259546.4463629,3518356.85134001,2987197.14457426,3686959.60592127,1546183.54499577,4213914.75777296,2049217.04886364,3232733.7000878,2965001.16116703,1158874.56352804,1043886.33387392,2627577.33138344,1356320.86675918,1974039.05004688,2092217.88242964,5070229.08084308,1228095.33766822,4176778.05421362,3290673.39732231,3563635.66250515,2863303.62822813,2961453.67958809,310727.336187745,3999939.41115797,626181.248806699,1269040.20229814,270402.831125306,356076.550756375,337631.873757783,330912.868897059,509300.024081085,184800.352036756,167554.919459231,283724.711332459,239824.301790965,330821.378535345,183520.170301247,535884.691909775,113727.948255823,490203.746428929,361659.673693477,548118.091966966,181470.213801199,294504.164836695
"Hexazinone","C12H20N4O2","posi","CD",522.35464,3.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2131093.89446051,3431180.20420535,1514561.42017422,1316774.0707175,1014772.74677554,1394983.16458475,2678139.82923816,764893.60460603,755889.407965639,1194434.93287825,7690006.30614662,4512673.19465075,3375899.19517148,1862841.34680072,7564758.38980757,2449646.19104768,2411041.66865745,2431575.9670527,2815035.78661307,1657717.21050352,1265480.48402955,3250215.34059988
"Hexyl cinnamaldehyde","C15H20O","posi","CD",199.14779,2.498,2264214.39080232,2800852.19678278,2622751.97671,2034368.27764864,2170027.82092844,1251767.86685677,1579091.19164422,1385287.88437195,2182184.83070828,1388952.54365179,830881.629748198,1120072.93471421,946774.124678881,140266.237093105,79812.8632627521,1192719.84703378,1348557.80431922,289001.299250831,1834921.12838525,362069.860871677,1388730.61138999,1192110.27650245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hippuric acid","C9H9NO3","nega","CD",178.05082,3.581,1096910.18715773,974019.928452655,669697.805656482,1349532.46438833,678879.34793206,289463.768538269,242602.782728856,782612.41124896,202389.239506372,509998793.639226,548308856.693513,262194642.75024,347316141.653693,247250529.466454,566932606.465621,184012179.568202,298310683.30979,9596445.71820527,2302048.57148692,2349964.60732621,3627197.58401718,1545321.15835944,432499.596770144,4420962.39165276,468796.016849628,1599010.17794137,143528.088754574,166832.313560222,132600.038332174,459827.482125297,305832.269881012,147811469.861172,167961209.566857,82313407.1531625,108058608.390018,132975738.095834,214371288.563389,185937197.126952,83750.6512639334,336343.897945321,320213.949062597,543761.326495123,138715.014854855,406502.012191161
"Histamine","C5H9N3","posi","CD",112.08688,18.24,1325689.2471289,970389.186890635,4335445.45131871,2513033.25818312,3924557.96369942,7879965.7250422,1997112.81706779,4685575.62308321,1865058.59531377,1605693.40141508,436721.306030316,1028040.41836657,5974221.75001814,4528835.1604226,1629295.66019932,1064701.0629185,1754290.55184338,1323580.96520315,1646315.44838788,2475882.12108242,1671942.3734636,7310899.19948473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homo-L-arginine","C7H16N4O2","posi","CD",189.13446,19.241,1349602.74014815,1182281.57615206,1216174.5279936,954395.729377907,738592.258726155,502689.574736696,719604.957328229,1344110.91475802,1360443.04019488,1528382.54669934,428070.304209083,1098436.74889654,548705.803737744,478721.021412548,959014.416735185,901329.068898962,606848.246103968,1426392.54356216,1536011.38588586,1269022.64493028,1038890.07382716,1035418.74232398,477040.906241294,360829.545031922,557847.654557892,313117.169732865,447662.631695727,897800.978195477,1018485.28439195,549058.156939513,1522501.37088467,1512751.68215857,150604.676048292,842216.765364897,564220.707046708,405935.423232743,2035304.90016473,705636.182148723,453979.888548592,714457.325397038,503757.173912734,647086.305295389,651625.004491588,459666.017684902
"Homoanserine","C11H18N4O3","posi","CD",255.14485,15.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323599.90116072,285879.588127921,271041.087366886,314991.38861622,280043.87046773,277700.971043665,203038.606031899,393530.637206946,384663.887380813,401622.565070121,328746.714560584,270855.944027699,383711.524846358,505629.547344005,470005.819759434,483710.678841877,2136684.13233676,135280.893575331,148351.41697816,142256.401343467,175523.78297094,128307.796032343
"Homocitrulline","C7H15N3O3","posi","CD",190.11822,14.476,894765.250203102,707604.429468688,1055457.0688732,757767.132576648,663905.419213057,536264.013531416,368514.887260405,717641.225252786,698368.044885369,2327872.11571454,853011.358981586,991020.195329208,393725.58925547,608272.463724502,687046.770025384,724643.41049279,849511.714250335,1337339.90058131,1725276.13816012,1753248.63502495,1948359.6514783,1386869.78163208,240221.571556172,339054.575848211,408320.357460458,241662.546116113,175670.221627869,248730.323954174,57432.4051213867,204415.69882865,543270.83523245,428007.002363816,141818.450538822,327712.903837467,246412.912685389,53482.8281829956,495695.022287828,197923.509114851,285993.750501371,279825.685955439,312009.140956018,361562.92048988,326495.233686606,244963.438668454
