"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Upregulated","Adult","PAN2","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PANK2","Blood","Lymphatic system","classical monocyte","Monocyte","TS_Blood_classical monocyte",1.98294889717232e-05,4.70268847790869,7.1005848713082e-90,0.00020585444132574,0.00664206642066421,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PARP1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PARP10","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PARP6","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PARVB","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PATL1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PATZ1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PAX7","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PAXBP1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PBX2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PC","Pancreas","Digestive system","fibroblast","Fibroblast","TS_Pancreas_fibroblast",2.6316133494575e-05,4.57977791921169,4.65013165001854e-57,4.11708882651482e-05,0.0450184501845018,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCBP2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCCB","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDH12","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDH17","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDH18","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDHB14","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDHB15","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCDHB4","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCGF2","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCGF5","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCIF1","Thymus","Lymphatic system","naive regulatory t cell","T cell","TS_Thymus_naive regulatory t cell",0.00013450113638124,3.87127404635287,1.22653566251059e-62,0.00032936710612118,0.0328413284132841,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCNX1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCOLCE","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCYOX1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCYT1A","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PCYT2","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDCD2L","Eye","Sensory system","adipocyte","Epicardial adipocyte","TS_Eye_adipocyte",2.67169133969514e-05,4.57321371730811,8.27603822834654e-57,4.11708882651482e-05,0.0457564575645756,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Maternal-Fetal","PDE4A","Decidua","Reproductive system","decidual natural killer cell (dNK1)","Natural killer cell","VentoTormo_2018_decidua_decidual natural killer cell (dNK1)",0.00026247821745695,3.5809067319943,7.57157083280335e-15,0.00012351266479544,0.181549815498155,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDE4C","Thymus","Lymphatic system","vascular associated smooth muscle cell","Smooth muscle cell","TS_Thymus_vascular associated smooth muscle cell",3.06989656631007e-05,4.51287625691289,3.56919178798413e-70,0.00012351266479544,0.0177121771217712,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDE4DIP","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDE7B","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDF","Muscle organ","Muscular system","slow muscle cell","Cell of skeletal muscle","TS_Muscle_slow muscle cell",3.69843989266316e-05,4.43198143509289,8.74099246835213e-47,4.11708882651482e-05,0.0649446494464945,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDGFA","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDGFRB","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDGFRL","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDK1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDK2","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDLIM7","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDZD2","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDZD7","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PDZRN3","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PELP1","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PEX26","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PEX5","Bladder organ","Urinary system","capillary endothelial cell","Capillary endothelial cell","TS_Bladder_capillary endothelial cell",6.6658524148222e-06,5.17614430605771,1.37841394879814e-82,4.11708882651482e-05,0.0103321033210332,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PEX6","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PFAS","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PFKM","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PFN1","Eye","Sensory system","endothelial cell","Endothelial cell","TS_Eye_endothelial cell",8.87021595341597e-06,5.05206580674829,5.62210374811564e-76,4.11708882651482e-05,0.0140221402214022,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PFN2","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PGAM2","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PGBD1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PGM2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PGP","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PGS1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PHACTR4","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PHB2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PHC1","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PHF1","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PHF10","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
