plate,assay_group,well_id,raw_sample_id,sample,sample_suffix,sampling_tissue,sampling_time,sampling_month,diet,cohort,animal,age,group,cytokine,concentration_pg_ml,mfi
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,IL-17A,N/A,3258.66309
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,IL-17F,N/A,3050.09155
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,IL-1a,903.1363327493344,91852.36719
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,IL-6,34.946753095012234,3710.48706
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,IL-7,3.1828048912332076,5143.61279
Plate 1,Unknown Group 1,103,2M18_17mon,2M18,17mon,systemic blood,intermediary month sample,17,CD,2,18,Old,Old CD,TNF-alpha,15.715969340078766,2020.8356900000001
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,GDF-15,395.766042348624,73919.85156
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IFN-gamma,N/A,1246.7406
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-10,N/A,2740.17896
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-17A,N/A,3092.57788
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-17F,N/A,1621.51184
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-1a,230.67691517808052,24177.17773
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-6,71.93061487947473,4748.46338
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,IL-7,N/A,1988.37781
Plate 1,Unknown Group 1,104,2M20_17mon,2M20,17mon,systemic blood,intermediary month sample,17,CD,2,20,Old,Old CD,TNF-alpha,9.139598757657188,1579.11853
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,GDF-15,539.243926392015,98623.61719
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IFN-gamma,N/A,1408.22278
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-10,N/A,2942.61768
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-17A,N/A,2814.14404
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-17F,35.71469545194262,6386.30762
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-1a,59.824930164906405,7454.07568
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-6,288.18154446548255,11019.49902
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,IL-7,2.2304181976181656,4304.65186
Plate 1,Unknown Group 1,35,2M20_pv_sac,2M20,pv_sac,portal blood,sacrificed sample,N/A,CD,2,20,Old,Old CD,TNF-alpha,31.838757318822196,3180.59521
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,GDF-15,191.468722163895,37998.14062
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IFN-gamma,17.049451133259964,1934.79102
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-10,N/A,2564.12256
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-17A,N/A,3005.07495
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-17F,N/A,1948.60767
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-1a,4065.405650692545,391516.5625
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-6,N/A,2679.4375
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,IL-7,0.33143821925885814,2568.57568
Plate 1,Unknown Group 1,105,2M22_17mon,2M22,17mon,systemic blood,intermediary month sample,17,ID,2,22,Old,Old ID,TNF-alpha,13.91449207724817,1897.40112
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,GDF-15,764.31830067194,136795.28125
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IFN-gamma,N/A,725.81201
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-10,75.32128132346041,4161.20361
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-17A,11.689201474353736,3313.35791
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-17F,24.621261975161335,5404.66309
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-1a,N/A,0
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-6,340.229030188115,12555.25195
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,IL-7,N/A,1479.40015
Plate 1,Unknown Group 1,36,2M22_pv_sac,2M22,pv_sac,portal blood,sacrificed sample,N/A,ID,2,22,Old,Old ID,TNF-alpha,32.90917467846382,3260.30713
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,GDF-15,193.568576356387,38373.65625
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IFN-gamma,10.295786116201938,1724.42529
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-10,N/A,2877.41602
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-17A,N/A,2934.15479
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-17F,N/A,1806.33154
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-1a,842.624809564592,85758.61719
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-6,N/A,2517.15454
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,IL-7,2.855130355888623,4856.40869
Plate 1,Unknown Group 1,106,2M23_17mon,2M23,17mon,systemic blood,intermediary month sample,17,ID,2,23,Old,Old ID,TNF-alpha,10.627316548084249,1676.72119
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,GDF-15,619.657615577571,112333.46094
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IFN-gamma,11.486764464416169,1761.30774
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-10,1101.7441425819327,23233.7168
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-17A,23.83649544835546,3482.44507
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-17F,N/A,2221.70923
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-1a,76.27940130533675,9028.18359
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-6,72.30569357651648,4759.08496
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,IL-7,3.4675308683376382,5392.10449
Plate 1,Unknown Group 1,37,2M23_pv_sac,2M23,pv_sac,portal blood,sacrificed sample,N/A,ID,2,23,Old,Old ID,TNF-alpha,171.61157708184535,14788.66895
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,GDF-15,896.745083190919,158993.03125
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IFN-gamma,20.714527147130315,2049.96289
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-10,N/A,2652.10425
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-17A,N/A,2570.46973
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-17F,N/A,1694.40479
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-1a,525.5303729982721,53769.29297
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-6,120.46085293183832,6133.47705
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,IL-7,0.4251884325306029,2658.39429
Plate 1,Unknown Group 1,107,2M24_17mon,2M24,17mon,systemic blood,intermediary month sample,17,ID,2,24,Old,Old ID,TNF-alpha,29.028961128743152,2972.72412
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,GDF-15,168.436464613232,33867.625
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IFN-gamma,N/A,1268.66992
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-10,N/A,2520.02075
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-17A,N/A,2737.0769
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-17F,N/A,1908.12268
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-1a,1267.181032191755,128336.66406
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-6,N/A,2500
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,IL-7,1.8264431673573909,3944.33325
Plate 1,Unknown Group 1,108,2M25_17mon,2M25,17mon,systemic blood,intermediary month sample,17,ID,2,25,Old,Old ID,TNF-alpha,14.133788601061738,1912.33984
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,GDF-15,321.607588511301,61002.70703
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IFN-gamma,34.27765719638944,2480.34375
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-10,N/A,3672.50391
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-17A,N/A,3137.52295
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-17F,N/A,1726.36951
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-1a,2324.6807466056553,231728.65625
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-6,N/A,2697.62134
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,IL-7,0.30730151815969253,2545.28833
Plate 1,Unknown Group 1,109,2M26_17mon,2M26,17mon,systemic blood,intermediary month sample,17,ID,2,26,Old,Old ID,TNF-alpha,10.302276225700751,1655.26355
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,GDF-15,2125.05514624343,358836.4375
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IFN-gamma,165.9685216422923,6794.41602
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-10,61.49995364748473,3947.14941
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-17A,N/A,3231.573
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-17F,N/A,811.51361
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-1a,103.78413706157434,11685.00586
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-6,1233.3319921426564,39544.95312
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,IL-7,3.1668832463990064,5129.68896
Plate 1,Unknown Group 1,38,2M26_pv_sac,2M26,pv_sac,portal blood,sacrificed sample,N/A,ID,2,26,Old,Old ID,TNF-alpha,63.35290775844945,5619.88232
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,GDF-15,189.510271507811,37647.75781
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IFN-gamma,N/A,1519.77075
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-10,N/A,2837.28833
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-17A,N/A,2154.77759
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-17F,N/A,756.71887
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-1a,736.0613916595829,75014.26562
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-6,41.900262614583575,3903.94849
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,IL-7,1.659032064570272,3794.03735
Plate 1,Unknown Group 1,110,2M27_17mon,2M27,17mon,systemic blood,intermediary month sample,17,ID,2,27,Old,Old ID,TNF-alpha,15.740223258568603,2022.5083
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,GDF-15,188.28385641775,37428.26562
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IFN-gamma,N/A,1264.72437
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-10,N/A,2620.62549
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-17A,N/A,2738.63501
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-17F,N/A,1824.16504
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-1a,203.3311856965559,21462.85938
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-6,N/A,2530.23511
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,IL-7,1.866958828832899,3980.61523
Plate 1,Unknown Group 1,111,2M30_17mon,2M30,17mon,systemic blood,intermediary month sample,17,ID,2,30,Old,Old ID,TNF-alpha,18.199096367053663,2193.44702
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,GDF-15,207.269271107964,40819.66406
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IFN-gamma,N/A,1364.10681
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-10,N/A,2535.00977
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-17A,N/A,2627.54468
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-17F,N/A,1631.38293
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-1a,3423.235479571222,334137.0625
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-6,N/A,2093.1709
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,IL-7,1.516778392141388,3665.81372
Plate 1,Unknown Group 1,112,2M31_17mon,2M31,17mon,systemic blood,intermediary month sample,17,ID,2,31,Old,Old ID,TNF-alpha,16.593739509658402,2081.54175
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,GDF-15,562.349681402717,102571.97656
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IFN-gamma,15.23798177396128,1878.10217
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-10,N/A,3033.81592
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-17A,34.287789395062916,3637.98047
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-17F,N/A,3293.00073
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-1a,172.42545557283944,18407.25
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-6,2630.567917196553,82863.64844
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,IL-7,0.6412964916171616,2862.50586
Plate 1,Unknown Group 1,39,2M31_pv_sac,2M31,pv_sac,portal blood,sacrificed sample,N/A,ID,2,31,Old,Old ID,TNF-alpha,24.992408060414455,2677.86475
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,GDF-15,189.346468460147,37618.44531
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IFN-gamma,10.59247405517266,1733.60303
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-10,N/A,2496.68335
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-17A,N/A,3072.69995
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-17F,N/A,1268.6842
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-1a,481.42598851988726,49322.39062
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-6,134.72570618905212,6543.93018
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,IL-7,0.4577370512056241,2689.3728
Plate 1,Unknown Group 1,93,2M32_17mon,2M32,17mon,systemic blood,intermediary month sample,17,ID,2,32,Old,Old ID,TNF-alpha,19.486199515720052,2283.9375
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,GDF-15,343.343934548006,64801.01953
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IFN-gamma,N/A,1413.4978
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-10,N/A,2070.03369
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-17A,82.98746939419995,4431.00977
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-17F,N/A,1454.3186
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-1a,334.60839216616614,34557.91016
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-6,366.3818414861896,13329.48242
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,IL-7,N/A,2187.8645
Plate 1,Unknown Group 1,94,2M33_17mon,2M33,17mon,systemic blood,intermediary month sample,17,ID,2,33,Old,Old ID,TNF-alpha,18.585096157431177,2220.51538
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,GDF-15,1033.20839873835,181698.59375
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IFN-gamma,121.5231506049999,5321.9209
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-10,51.44777336431313,3794.24463
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-17A,33.709039064338164,3629.1814
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-17F,748.6666386884577,62971.27344
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-1a,153.58413978044086,16552.02148
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-6,76.94481393803467,4890.58203
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,IL-7,1.1201484472425474,3305.38086
Plate 1,Unknown Group 1,40,2M33_pv_sac,2M33,pv_sac,portal blood,sacrificed sample,N/A,ID,2,33,Old,Old ID,TNF-alpha,47.490653984771825,4370.61865
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,GDF-15,396.102922220355,73978.27344
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,IFN-gamma,116.21853963986015,5147.00098
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,IL-10,N/A,2592.89941
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,IL-17A,20.20598443566684,3430.33789
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,IL-17F,N/A,965.63361
Plate 1,Unknown Group 1,95,2M34_17mon,2M34,17mon,systemic blood,intermediary month sample,17,N/A,2,34,N/A,N/A,IL-1a,1834.0923204087424,184307.75
