"","gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design"
"18","Slfn14",1.13082535898254,3.5244794546896,1.55792465121226,2.26229134505775,0.023679408809521,NA,"~diet"
"19","Gm8818",13.092144216296,3.43592393902241,0.994403283448426,3.45526206139143,0.000549758191036064,0.148792809762107,"~diet"
"20","Prg2",5.16412150176819,3.42524230846001,0.911140652394717,3.75929040094695,0.000170395961884037,0.0992329283358672,"~diet"
"21","Ighv1-34",0.699227793331688,3.42201775121694,2.91295724957815,1.17475728547424,0.240091833600226,NA,"~diet"
"22","Igkv8-24",4.14987521001236,3.35311619604966,1.5238576549323,2.200413001304,0.0277776062295787,0.338072400880914,"~diet"
"23","Gm19585",0.999071044776808,3.3457911210485,1.41009470914129,2.37274212814116,0.0176565862503032,NA,"~diet"
"24","Rhd",1.43804718797002,3.33356176855796,1.54033308805029,2.16418240601289,0.0304503530292969,0.343668034738273,"~diet"
"25","Abca13",1.00102125336879,3.3241934073147,1.73617194652383,1.91466831034243,0.0555348174203516,NA,"~diet"
"26","Ear6",0.655626490974367,3.32256927713269,2.4622161843223,1.34942223931779,0.177201381519666,NA,"~diet"
"27","Ltf",26.6213352834469,3.3145515704054,1.31139907025933,2.52749269507255,0.0114880213828029,0.268422226987323,"~diet"
