tissue,name,sample.clean,diet,med.adj.ic,n_obs
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M1,CD,2686.53663613451,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M10,CD,26279.0845273049,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M11,CD,4517.61265411988,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M2,CD,2028.74030778668,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M4,CD,2840.70662584797,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M5,ID,75438.1244570784,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M6,ID,52565.5156849864,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M7,ID,171082.787764086,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,1M9,ID,19080.1397718091,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M16,CD,1704.47447392264,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M17,CD,3726.04527732126,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M20,CD,13360.5488846581,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M22,ID,274360.407993603,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M23,ID,132140.883652108,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M26,ID,174164.061608612,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M31,ID,111613.703855024,1
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,2M33,ID,63756.1859090972,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M1,CD,7539430.88088211,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M10,CD,5695453.91608008,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M11,CD,5046115.1846002,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M2,CD,1962170.84000997,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M4,CD,6682366.211066,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M5,ID,2593234.96032122,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M6,ID,3316445.48879973,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M7,ID,2936077.73896438,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",1M9,ID,5528952.36603776,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M16,CD,2150307.84459345,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M17,CD,2791998.36248215,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M20,CD,2556209.7165357,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M22,ID,1755941.13346256,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M23,ID,2780497.75903447,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M26,ID,1457254.81860096,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M31,ID,2376604.45716575,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate",2M33,ID,2078711.37855022,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M1,CD,1109450.91719462,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M10,CD,788639.602616776,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M11,CD,672854.202576922,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M2,CD,819833.37635963,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M4,CD,967569.016296898,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M5,ID,885724.348846566,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M6,ID,526837.326610933,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M7,ID,788491.250853051,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",1M9,ID,831974.609923785,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M16,CD,1185834.74075518,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M17,CD,1186273.50097764,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M20,CD,1613802.8985092,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M22,ID,1845580.85016746,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M23,ID,1207494.54605264,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M26,ID,1207184.66138266,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M31,ID,1628476.73068163,1
Liver,"(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",2M33,ID,1014621.81540625,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M1,CD,1111504.99742579,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M10,CD,1137350.86851611,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M11,CD,1019296.5182624,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M2,CD,1247680.30082185,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M4,CD,1082346.66088325,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M5,ID,1127006.95078118,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M6,ID,1029837.70674816,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M7,ID,1271722.08726807,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",1M9,ID,970855.909751705,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M16,CD,1082072.61150329,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M17,CD,1207718.71970823,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M20,CD,1191501.64016775,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M22,ID,1375519.55039031,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M23,ID,765163.53105301,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M26,ID,1233442.33853335,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M31,ID,1073472.39714884,1
Liver,"(2R)-2,3-Dihydroxypropanoic acid",2M33,ID,1928030.18048999,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M1,CD,59966.3732384921,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M10,CD,77052.5526333123,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M11,CD,76522.3094901833,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M2,CD,64024.0524709163,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M4,CD,49222.3254676057,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M5,ID,65006.9269609942,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M6,ID,17970.0428638682,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M7,ID,59470.3562417509,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",1M9,ID,86331.1694741112,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M16,CD,54025.0519117817,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M17,CD,112364.118519333,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M20,CD,129933.017424179,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M22,ID,76126.3733286152,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M23,ID,96022.3075152181,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M26,ID,89687.2815807122,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M31,ID,170934.303524444,1
Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",2M33,ID,177311.993488652,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M1,CD,1267901.93345739,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M10,CD,1082260.86813838,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M11,CD,1779004.79461237,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M2,CD,1544079.8641101,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M4,CD,62235.3732934189,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M5,ID,2089302.99049122,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M6,ID,259016.574708399,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M7,ID,402332.586972017,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",1M9,ID,303996.177483401,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M16,CD,2395504.52078756,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M17,CD,950045.319808887,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M20,CD,23378.6677784749,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M22,ID,2256752.78099072,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M23,ID,2837273.23447253,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M26,ID,844576.822919436,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M31,ID,2909192.05249202,1
Liver,"(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate",2M33,ID,3485920.71396509,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M1,CD,2754722.10508233,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M10,CD,3141485.12429427,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M11,CD,2670171.14719126,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M2,CD,2604776.09784054,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M4,CD,3093885.63675898,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M5,ID,3348649.64991078,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M6,ID,4536772.53797917,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M7,ID,3412113.54846551,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",1M9,ID,3195558.00034483,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M16,CD,2851273.45984779,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M17,CD,3046573.01524016,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M20,CD,2650937.02337408,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M22,ID,2914374.24229377,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M23,ID,2751492.77251728,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M26,ID,2805569.17027153,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M31,ID,2584387.63827677,1
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",2M33,ID,2598631.21876007,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M1,CD,120300.239235078,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M10,CD,1716963.19620333,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M11,CD,674523.66759579,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M2,CD,1109488.78681462,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M4,CD,1563241.66159533,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M5,ID,1762680.16576565,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M6,ID,256095.224248613,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M7,ID,226022.250852499,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",1M9,ID,1739000.48104784,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M16,CD,346811.07013837,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M17,CD,36095.2138282113,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M20,CD,1291707.00000744,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M22,ID,1318054.62773221,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M23,ID,1304131.24667969,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M26,ID,1696772.66253077,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M31,ID,102669.294697719,1
Liver,"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",2M33,ID,162180.56551232,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M1,CD,128957.118151159,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M10,CD,218923.777906262,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M11,CD,64525.6968136686,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M2,CD,82823.285370808,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M4,CD,44477.5553747265,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M5,ID,34640.4255932727,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M6,ID,54601.6744900467,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M7,ID,35001.4327981959,1
Liver,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",1M9,ID,103363.714320154,1
