Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
TS_Kidney_cd4-positive helper t cell	Adult	Urinary system	TS_Kidney	cd4-positive helper t cell	T cell	CL:0000084	Kidney	UBERON:0002113	0.825503260858835	0.786034598758209	0.821771217712177	0.928247476976724	0.0323362225344193	NA
TS_Vasculature_nk cell	Adult	Cardiovascular system	TS_Vasculature	nk cell	Natural killer cell	CL:0000623	Vasculature	UBERON:0002049	0.820534344273708	0.79052222557911	0.817712177121771	0.928456663056132	0.0322383627209967	NA
FetalLiver_Dendritic cell	Fetal	Digestive system	FetalLiver	Dendritic cell	Dendritic cell	CL:0000451	Liver	UBERON:0002107	0.847960659154906	0.770719028323574	0.838745387453875	0.928464245778338	0.0322348158446637	NA
Fetal_HCA_Stomach_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Stomach	Lymphoid cells	Innate lymphoid cell	CL:0001065	Stomach	UBERON:0000945	0.848023824112613	0.77108956631796	0.840221402214022	0.929094760135224	0.0319399892301649	NA
FetalCalvaria_Fetal stromal cell	Fetal	Skeletal system	FetalCalvaria	Fetal stromal cell	Stromal cell	CL:0000499	Vault of skull	UBERON:0004339	0.861153250567699	0.768413458580726	0.846494464944649	0.930205920671462	0.0314209005729844	NA
AdultSpleen_Erythroid progenitor cell (RP high)	Adult	Lymphatic system	AdultSpleen	Erythroid progenitor cell (RP high)	Erythroid progenitor cell	CL:0000038	Spleen	UBERON:0002106	0.848174338539149	0.773189281619483	0.841328413284133	0.93022672264996	0.0314111886551601	NA
AdultPancreas_Macrophage	Adult	Digestive system	AdultPancreas	Macrophage	Macrophage	CL:0000235	Pancreas	UBERON:0001264	0.848260954753864	0.772654060072036	0.842066420664207	0.930278280886154	0.0313871183544204	NA
TS_Salivary_Gland_cd8-positive, alpha-beta t cell	Adult	Digestive system	TS_Salivary_Gland	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Saliva-secreting gland	UBERON:0001044	0.825397019627656	0.794803997958686	0.820664206642066	0.9309816138412	0.0310588959103422	NA
TS_Lung_adventitial cell	Adult	Respiratory system	TS_Lung	adventitial cell	Adventitial cell	CL:0002503	Lung	UBERON:0002048	0.825227965865376	0.79595678283011	0.819557195571956	0.931009349415762	0.0310459577090047	NA
Braga_2020_lung_Endothelium	Adult	Respiratory system	Braga_2020_lung	Endothelium	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.848311093648171	0.774506750043968	0.843173431734317	0.931312875167201	0.0309043929911566	NA
TS_Muscle_mature nk t cell	Adult	Muscular system	TS_Muscle	mature nk t cell	Natural killer cell	CL:0000623	Muscle organ	UBERON:0001630	0.829794557637688	0.792045548444921	0.825092250922509	0.931511757633884	0.0308116590250762	NA
TS_Fat_nk cell	Adult	Integumentary system	TS_Fat	nk cell	Natural killer cell	CL:0000623	Perirenal fat	UBERON:0005406	0.825227213681305	0.799085770338261	0.818450184501845	0.931724796175416	0.0307123463927279	NA
FetalCalvaria_Endothelial cell	Fetal	Skeletal system	FetalCalvaria	Endothelial cell	Endothelial cell	CL:0000115	Vault of skull	UBERON:0004339	0.861153250567699	0.773106939842952	0.846494464944649	0.931902517917106	0.0306295148401095	NA
FetalCalvaria_Fetal mesenchymal progenitor	Fetal	Skeletal system	FetalCalvaria	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Vault of skull	UBERON:0004339	0.861153250567699	0.773353965172543	0.846494464944649	0.93199114308407	0.0305882148219758	NA
TS_Lung_cd8-positive, alpha-beta t cell	Adult	Respiratory system	TS_Lung	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Lung	UBERON:0002048	0.825227965865376	0.801308998304579	0.819557195571956	0.932868531083581	0.0301795569480676	NA
TS_Prostate_nkt cell	Adult	Reproductive system	TS_Prostate	nkt cell	Natural killer cell	CL:0000623	Prostate gland	UBERON:0002367	0.830008171002125	0.792333744662777	0.829151291512915	0.93297192469648	0.0301314249918192	NA
TS_Kidney_cd8-positive, alpha-beta t cell	Adult	Urinary system	TS_Kidney	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Kidney	UBERON:0002113	0.825503260858835	0.799785675438768	0.821771217712177	0.933087947503069	0.0300774202243494	NA
Fetal_HCA_Muscle_Smooth muscle cells	Fetal	Muscular system	Fetal_HCA_Muscle	Smooth muscle cells	Smooth muscle cell	CL:0000192	Muscle organ	UBERON:0001630	0.865465925607693	0.776565294457225	0.848339483394834	0.933736727133503	0.0297755585352038	NA
AdultBoneMarrow_Antigen presenting cell (RPS high)	Adult	Lymphatic system	AdultBoneMarrow	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Bone marrow	UBERON:0002371	0.860991318977493	0.780311845289353	0.845018450184502	0.933981410144967	0.0296617678296565	NA
TS_Lymph_Node_cd4-positive, alpha-beta memory t cell	Adult	Lymphatic system	TS_Lymph_Node	cd4-positive, alpha-beta memory t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	0.830056605314004	0.79315716242808	0.831365313653136	0.933992007251937	0.0296568402808612	NA
AdultDuodenum_Endothelial cell (APC)	Adult	Digestive system	AdultDuodenum	Endothelial cell (APC)	Endothelial cell	CL:0000115	Duodenum	UBERON:0002114	0.869842173089213	0.772901085401627	0.854243542435424	0.934342264815459	0.0294940054700474	NA
Fetal_HCA_Muscle_Lymphatic endothelial cells	Fetal	Muscular system	Fetal_HCA_Muscle	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Muscle organ	UBERON:0001630	0.865465925607693	0.77948842752405	0.848339483394834	0.93476701149354	0.0292966225304722	NA
Enge_2017_Pancreas_pancreatic D cell	Adult	Digestive system	Enge_2017_Pancreas	pancreatic D cell	Pancreatic D cell	CL:0000173	Pancreas	UBERON:0001264	0.830220270211763	0.795792099277049	0.832472324723247	0.935263917265637	0.0290658205297054	NA
TS_Bone_Marrow_cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Bone_Marrow	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Bone marrow	UBERON:0002371	0.829811274959351	0.803202859164776	0.825830258302583	0.935606944608976	0.0289065632692933	NA
TS_Trachea_neutrophil	Adult	Respiratory system	TS_Trachea	neutrophil	Neutrophil	CL:0000775	Trachea	UBERON:0003126	0.829868914875986	0.802461783176003	0.827306273062731	0.935841693310077	0.0287976101684802	NA
AdultFallopiantube_Stromal cell	Adult	Reproductive system	AdultFallopiantube	Stromal cell	Stromal cell	CL:0000499	Fallopian tube	UBERON:0003889	0.869577275659241	0.779076718641399	0.853136531365314	0.936159596020658	0.0286501066436681	NA
TS_Eye_dendritic cell	Adult	Sensory system	TS_Eye	dendritic cell	Dendritic cell	CL:0000451	Eye	UBERON:0000970	0.829921481698595	0.802832321170389	0.828044280442804	0.936209379665561	0.0286270120906647	NA
AdultTrachea_Stromal cell	Adult	Respiratory system	AdultTrachea	Stromal cell	Stromal cell	CL:0000499	Trachea	UBERON:0003126	0.86937686460841	0.78220570614955	0.850184501845018	0.936306698400105	0.0285818696324167	NA
TS_Prostate_t cell	Adult	Reproductive system	TS_Prostate	t cell	T cell	CL:0000084	Prostate gland	UBERON:0002367	0.830008171002125	0.802214757846412	0.829151291512915	0.936363075096781	0.0285557207741095	NA
TS_Skin_t cell	Adult	Integumentary system	TS_Skin	t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	0.830011393261401	0.802379441399473	0.830258302583026	0.936780125510246	0.0283623317196287	NA
FetalEyes_Primordial germ cell	Fetal	Sensory system	FetalEyes	Primordial germ cell	Primordial germ cell	CL:0000670	Eye	UBERON:0000970	0.87381950522983	0.776853490675081	0.857564575645756	0.936788184482401	0.0283585955685441	NA
TS_Lymph_Node_cd8-positive, alpha-beta memory t cell	Adult	Lymphatic system	TS_Lymph_Node	cd8-positive, alpha-beta memory t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	0.830056605314004	0.801350169192844	0.831365313653136	0.936793342901703	0.0283562041348056	NA
NeonatalAdrenalGland_T cell	Neonatal	Endocrine system	NeonatalAdrenalGland	T cell	T cell	CL:0000084	Adrenal gland	UBERON:0002369	0.877829426074778	0.775741876691922	0.859409594095941	0.936982149417213	0.0282686828405556	NA
FetalLung_Smooth muscle cell	Fetal	Respiratory system	FetalLung	Smooth muscle cell	Smooth muscle cell	CL:0000192	Lung	UBERON:0002048	0.873553361195744	0.780970579501596	0.855350553505535	0.937517485949159	0.0280206233544723	NA
AdultThyroid_B cell	Adult	Endocrine system	AdultThyroid	B cell	B cell	CL:0000236	Thyroid gland	UBERON:0002046	0.869531292604206	0.785417035434232	0.852029520295203	0.937998507227473	0.0277978527759324	NA
Segerstolpe_2016_PancreaticIslets_pancreatic PP cell	Adult	Digestive system	Segerstolpe_2016_PancreaticIslets	pancreatic PP cell	Pancreatic PP cell	CL:0002275	Pancreas	UBERON:0001264	0.834747542242334	0.799991529880094	0.83690036900369	0.938124842881848	0.0277393631487526	NA
AdultTrachea_Macrophage	Adult	Respiratory system	AdultTrachea	Macrophage	Macrophage	CL:0000235	Trachea	UBERON:0003126	0.86937686460841	0.787969630506671	0.850184501845018	0.9382877534928	0.027663952037471	NA
AdultThyroid_Dendritic cell	Adult	Endocrine system	AdultThyroid	Dendritic cell	Dendritic cell	CL:0000451	Thyroid gland	UBERON:0002046	0.869531292604206	0.7862816240878	0.852029520295203	0.938293997509579	0.0276610619507156	NA
AdultTrachea_Fibroblast	Adult	Respiratory system	AdultTrachea	Fibroblast	Fibroblast	CL:0000057	Trachea	UBERON:0003126	0.86937686460841	0.788751877383709	0.850184501845018	0.93855384260945	0.0275408078828765	NA
NeonatalAdrenalGland_Endothelial cell	Neonatal	Endocrine system	NeonatalAdrenalGland	Endothelial cell	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	0.877829426074778	0.780311845289353	0.859409594095941	0.938562978907128	0.0275365802891315	NA
FetalHeart_Macrophage	Fetal	Cardiovascular system	FetalHeart	Macrophage	Macrophage	CL:0000235	Heart	UBERON:0000948	0.877794637709527	0.781505801049043	0.85830258302583	0.938627275168942	0.0275068299623726	NA
AdultEsophagus_Dendritic cell	Adult	Digestive system	AdultEsophagus	Dendritic cell	Dendritic cell	CL:0000451	Esophagus	UBERON:0001043	0.87370488151409	0.787228554517898	0.856457564575646	0.939999817553303	0.0268722306934944	NA
AdultEsophagus_Endothelial cell	Adult	Digestive system	AdultEsophagus	Endothelial cell	Endothelial cell	CL:0000115	Esophagus	UBERON:0001043	0.87370488151409	0.787599092512285	0.856457564575646	0.940124838203457	0.0268144730566274	NA
Fetal_HCA_Placenta_Vascular endothelial cells	Fetal	Reproductive system	Fetal_HCA_Placenta	Vascular endothelial cells	Endothelial cell	CL:0000115	Placenta	UBERON:0001987	0.881633159868052	0.781629313713838	0.863837638376384	0.940382648090903	0.0266953930603866	NA
Fetal_HCA_Placenta_PAEP_MECOM positive cells	Fetal	Reproductive system	Fetal_HCA_Placenta	PAEP_MECOM positive cells	Epithelial cell	CL:0000066	Placenta	UBERON:0001987	0.881633159868052	0.782411560590876	0.863837638376384	0.940647701416683	0.0265730014173296	NA
AdultIleum_Enterocyte progenitor	Adult	Digestive system	AdultIleum	Enterocyte progenitor	Enterocyte	CL:0000584	Ileum	UBERON:0002116	0.880952723531864	0.78780494695361	0.860885608856089	0.941557770338358	0.026153028202326	NA
AdultIleum_Mast cell	Adult	Digestive system	AdultIleum	Mast cell	Mast cell	CL:0000097	Ileum	UBERON:0002116	0.880952723531864	0.788381339389322	0.860885608856089	0.941750265608596	0.0260642486374834	NA
FetalSkin_Macrophage	Fetal	Integumentary system	FetalSkin	Macrophage	Macrophage	CL:0000235	Skin of body	UBERON:0002097	0.881357312512844	0.788216655836262	0.862730627306273	0.942257679279636	0.0258303144194233	NA
FetalSpinalCord_CB CD34+	Fetal	Nervous system	FetalSpinalCord	CB CD34+	Hematopoietic stem cell	CL:0000037	Spinal cord	UBERON:0002240	0.885126233911798	0.778623838870482	0.87380073800738	0.942390033181026	0.0257693156781238	NA
AdultGallbladder_Stromal cell	Adult	Digestive system	AdultGallbladder	Stromal cell	Stromal cell	CL:0000499	Gall bladder	UBERON:0002110	0.884868238596289	0.784099567009747	0.870479704797048	0.943226385713746	0.0253840588357825	NA
FetalSpinalCord_Antigen presenting cell (RPS high)	Fetal	Nervous system	FetalSpinalCord	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Spinal cord	UBERON:0002240	0.885126233911798	0.781135263054656	0.87380073800738	0.943231659921286	0.025381630412594	NA
CordBlood_Antigen presenting cell (RPS high)	Neonatal	Reproductive system	CordBlood	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Umbilical cord blood	UBERON:0012168	0.909007611717011	0.759767572045044	0.899630996309963	0.943595293109519	0.0252142341510683	NA
AdultGallbladder_Endothelial cell	Adult	Digestive system	AdultGallbladder	Endothelial cell	Endothelial cell	CL:0000115	Gall bladder	UBERON:0002110	0.884868238596289	0.785458206322497	0.870479704797048	0.943677058168512	0.0251766030016146	NA
Madissoon_2020_spleen_B_T_doublet	Adult	Lymphatic system	Madissoon_2020_spleen	B_T_doublet	B/T doublet	NA	Spleen	UBERON:0002106	0.884627026523585	0.789781149590338	0.866051660516605	0.943778081780155	0.0251301128931169	NA
AdultArtery_Stromal cell	Adult	Cardiovascular system	AdultArtery	Stromal cell	Stromal cell	CL:0000499	Artery	UBERON:0001637	0.884806637729977	0.787269725406163	0.8690036900369	0.943834664997511	0.0251040760069862	NA
FetalSpinalCord_Monocyte	Fetal	Nervous system	FetalSpinalCord	Monocyte	Monocyte	CL:0000576	Spinal cord	UBERON:0002240	0.885126233911798	0.783193807467914	0.87380073800738	0.94391625513759	0.0250665348809211	NA
Fetal_HCA_Eye_Smooth muscle cells	Fetal	Sensory system	Fetal_HCA_Eye	Smooth muscle cells	Smooth muscle cell	CL:0000192	Eye	UBERON:0000970	0.884945470948867	0.786569820305656	0.871955719557196	0.944483049316778	0.0248058319763952	NA
Fetal_HCA_Eye_Microglia	Fetal	Sensory system	Fetal_HCA_Eye	Microglia	Microglial cell	CL:0000129	Eye	UBERON:0000970	0.884945470948867	0.786734503858716	0.871955719557196	0.944537183250784	0.0247809406931536	NA
Madissoon_2020_spleen_T_CD8_activated	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD8_activated	T cell	CL:0000084	Spleen	UBERON:0002106	0.884627026523585	0.794639314405625	0.866051660516605	0.945363189043339	0.0244013124483765	NA
Madissoon_2020_spleen_NK_CD160pos	Adult	Lymphatic system	Madissoon_2020_spleen	NK_CD160pos	Natural killer cell	CL:0000623	Spleen	UBERON:0002106	0.884627026523585	0.795545073947458	0.866051660516605	0.945655867832256	0.0242668782833166	NA
Madissoon_2020_spleen_B_naive	Adult	Lymphatic system	Madissoon_2020_spleen	B_naive	B cell	CL:0000236	Spleen	UBERON:0002106	0.884627026523585	0.795545073947458	0.866051660516605	0.945655867832256	0.0242668782833166	NA
Lake_2017_CerebellarHemisphere_Ast	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Ast	Astrocyte	CL:0000127	Cerebellar hemisphere	UBERON:0002245	0.881014048526905	0.80147368185764	0.861992619926199	0.946354145957684	0.0239463108991423	NA
AdultArtery_T cell	Adult	Cardiovascular system	AdultArtery	T cell	T cell	CL:0000084	Artery	UBERON:0001637	0.884806637729977	0.795133365064807	0.8690036900369	0.946394605597476	0.0239277438301748	NA
FetalKidney_Erythroid cell	Fetal	Urinary system	FetalKidney	Erythroid cell	Erythroid lineage cell	CL:0000764	Kidney	UBERON:0002113	0.888492189049185	0.78908124448983	0.87859778597786	0.947245089593432	0.0235376373783889	NA
AdultAdrenalGland_Endothelial cell	Adult	Endocrine system	AdultAdrenalGland	Endothelial cell	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	0.888435131282288	0.790481054690845	0.877490774907749	0.947374966634679	0.0234780952213824	NA
AdultTransverseColon_T cell	Adult	Digestive system	AdultTransverseColon	T cell	T cell	CL:0000084	Transverse colon	UBERON:0001157	0.891736832860826	0.788628364718913	0.87970479704797	0.947418970388879	0.0234579235422757	NA
Lake_2017_FrontalCortex_OPC	Adult	Nervous system	Lake_2017_FrontalCortex	OPC	Oligodendrocyte precursor cell	CL:0002453	Frontal cortex	UBERON:0001870	0.884695144037733	0.799662162773973	0.86789667896679	0.947515438849131	0.023413704893021	NA
Fetal_HCA_Heart_Stromal cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Stromal cells	Stromal cell	CL:0000499	Heart	UBERON:0000948	0.888401387152662	0.792663111768898	0.876014760147601	0.94764699923409	0.0233534082681319	NA
Fetal_HCA_Heart_Megakaryocytes	Fetal	Cardiovascular system	Fetal_HCA_Heart	Megakaryocytes	Hematopoietic stem cell	CL:0000037	Heart	UBERON:0000948	0.888401387152662	0.792827795321958	0.876014760147601	0.94769960200475	0.0233293017611517	NA
FetalKidney_Dendritic cell	Fetal	Urinary system	FetalKidney	Dendritic cell	Dendritic cell	CL:0000451	Kidney	UBERON:0002113	0.888492189049185	0.79052222557911	0.87859778597786	0.947707703579571	0.0233255891351328	NA
Fetal_HCA_Heart_Myeloid cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Myeloid cells	Myeloid cell	CL:0000763	Heart	UBERON:0000948	0.888401387152662	0.793115991539814	0.876014760147601	0.947791584750759	0.0232871516321165	NA
FetalFemaleGonad_T cell	Fetal	Reproductive system	FetalFemaleGonad	T cell	T cell	CL:0000084	Heart	UBERON:0000948	0.895463983839274	0.785664060763823	0.887084870848708	0.948578201268666	0.0229268598417571	NA
FetalPancreas_Erythroid cell	Fetal	Digestive system	FetalPancreas	Erythroid cell	Erythroid lineage cell	CL:0000764	Pancreas	UBERON:0001264	0.898621782892333	0.785869915205148	0.890405904059041	0.949580823920418	0.0224680642194677	NA
AdultStomach_Stromal cell	Adult	Digestive system	AdultStomach	Stromal cell	Stromal cell	CL:0000499	Stomach	UBERON:0000945	0.895404206910252	0.790069345808194	0.885977859778598	0.949666735253909	0.0224287741143802	NA
MacParland_2018_liver_Stellate cell	Adult	Digestive system	MacParland_2018_liver	Stellate cell	Hepatic stellate cell	CL:0000632	Liver	UBERON:0002107	0.895154242728315	0.793280675092875	0.883025830258303	0.949846108404495	0.0223467522738934	NA
Fetal_HCA_Intestine_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Intestine	Lymphoid cells	Innate lymphoid cell	CL:0001065	Intestine	UBERON:0000160	0.892088137001707	0.795092194176542	0.881180811808118	0.949893319440218	0.0223251666900989	NA
AdultAscendingColon_T cell	Adult	Digestive system	AdultAscendingColon	T cell	T cell	CL:0000084	Ascending colon	UBERON:0001156	0.932085907691869	0.769360389010824	0.91070110701107	0.949906615311373	0.0223190878147719	NA
AdultProstate_Dendritic cell	Adult	Reproductive system	AdultProstate	Dendritic cell	Dendritic cell	CL:0000451	Prostate gland	UBERON:0002367	0.936980201408318	0.769031021904703	0.911439114391144	0.95000175768027	0.0222755911846933	NA
Fetal_HCA_Intestine_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Intestine	Myeloid cells	Myeloid cell	CL:0000763	Intestine	UBERON:0000160	0.892088137001707	0.795586244835723	0.881180811808118	0.950048076506542	0.0222544169919955	NA
AdultLung_Macrophage	Adult	Respiratory system	AdultLung	Macrophage	Macrophage	CL:0000235	Lung	UBERON:0002048	0.895272751310489	0.792745453545428	0.88450184501845	0.950094052899613	0.0222334003601305	NA
Fetal_HCA_Intestine_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Intestine	Vascular endothelial cells	Endothelial cell	CL:0000115	Intestine	UBERON:0000160	0.892088137001707	0.79603912460664	0.881180811808118	0.950189699654682	0.0221896817755585	NA
FetalBrain_Fetal epithelial progenitor	Fetal	Nervous system	FetalBrain	Fetal epithelial progenitor	Epithelial fate stem cell	CL:0000036	Brain	UBERON:0000955	0.898651114808724	0.787434408959224	0.891512915129151	0.950385767432202	0.0221000761212368	NA
MacParland_2018_liver_Endothelial cell	Adult	Digestive system	MacParland_2018_liver	Endothelial cell	Endothelial cell	CL:0000115	Liver	UBERON:0002107	0.895154242728315	0.795092194176542	0.883025830258303	0.950413713841003	0.0220873057356682	NA
AdultStomach_Dendritic cell	Adult	Digestive system	AdultStomach	Dendritic cell	Dendritic cell	CL:0000451	Stomach	UBERON:0000945	0.895404206910252	0.792663111768898	0.885977859778598	0.950482665794418	0.0220557990704775	NA
Fetal_HCA_Thymus_Thymocytes	Fetal	Lymphatic system	Fetal_HCA_Thymus	Thymocytes	Thymocyte	CL:0000893	Thymus	UBERON:0002370	0.954785042430804	0.751739248833341	0.934317343173432	0.950511305987357	0.0220427129924156	NA
AdultLung_Fetal mesenchymal progenitor	Adult	Respiratory system	AdultLung	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Lung	UBERON:0002048	0.895272751310489	0.794268776411239	0.88450184501845	0.950571057892625	0.022015412836207	NA
FetalPancreas_Fetal fibroblast	Fetal	Digestive system	FetalPancreas	Fetal fibroblast	Fibroblast	CL:0000057	Pancreas	UBERON:0001264	0.898621782892333	0.791263301567883	0.890405904059041	0.951279005678186	0.0216920878414192	NA
FetalIntestine_Macrophage	Fetal	Digestive system	FetalIntestine	Macrophage	Macrophage	CL:0000235	Intestine	UBERON:0000160	0.898604389301609	0.792457257327572	0.88929889298893	0.951344064979024	0.0216623868504061	NA
Fetal_HCA_Pancreas_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Pancreas	Myeloid cells	Myeloid cell	CL:0000763	Pancreas	UBERON:0001264	0.898550600081205	0.794803997958686	0.888191881918819	0.951765441619329	0.0214700683820853	NA
Fetal_HCA_Pancreas_Stromal cells	Fetal	Digestive system	Fetal_HCA_Pancreas	Stromal cells	Stromal cell	CL:0000499	Pancreas	UBERON:0001264	0.898550600081205	0.795380390394398	0.888191881918819	0.951943529938273	0.0213888135520772	NA
FetalRib_Fetal stromal cell	Fetal	Skeletal system	FetalRib	Fetal stromal cell	Stromal cell	CL:0000499	Rib	UBERON:0002228	0.929309811500981	0.777388712222528	0.909963099630996	0.952271161956701	0.0212393674001198	NA
AdultCervix_T cell	Adult	Reproductive system	AdultCervix	T cell	T cell	CL:0000084	Uterine cervix	UBERON:0000002	0.898747574906919	0.793074820651549	0.892250922509225	0.952349600830991	0.0212035959006637	NA
AdultKidney_T cell	Adult	Urinary system	AdultKidney	T cell	T cell	CL:0000084	Kidney	UBERON:0002113	0.89876138156738	0.79179852311533	0.89409594095941	0.952460926206189	0.021152831800494	NA
AdultKidney_Mast cell	Adult	Urinary system	AdultKidney	Mast cell	Mast cell	CL:0000097	Kidney	UBERON:0002113	0.89876138156738	0.79179852311533	0.89409594095941	0.952460926206189	0.021152831800494	NA
FetalLiver_Neutrophil (RPS high)	Fetal	Digestive system	FetalLiver	Neutrophil (RPS high)	Neutrophil	CL:0000775	Liver	UBERON:0002107	0.938962788787063	0.776318269127634	0.912915129151291	0.952726061434068	0.0210319546709352	NA
FetalLiver_B cell	Fetal	Digestive system	FetalLiver	B cell	B cell	CL:0000236	Liver	UBERON:0002107	0.938962788787063	0.776400610904164	0.912915129151291	0.952751939221967	0.0210201585961601	NA
FetalLiver_Monocyte	Fetal	Digestive system	FetalLiver	Monocyte	Monocyte	CL:0000576	Liver	UBERON:0002107	0.938962788787063	0.777141686892937	0.912915129151291	0.952984480659841	0.0209141717842063	NA
AdultKidney_Fetal epithelial progenitor	Adult	Urinary system	AdultKidney	Fetal epithelial progenitor	Epithelial fate stem cell	CL:0000036	Kidney	UBERON:0002113	0.89876138156738	0.793774725752057	0.89409594095941	0.95306899864544	0.0208756569207045	NA
AdultKidney_Macrophage	Adult	Urinary system	AdultKidney	Macrophage	Macrophage	CL:0000235	Kidney	UBERON:0002113	0.89876138156738	0.794309947299504	0.89409594095941	0.953232927446829	0.0208009642678049	NA
AdultMuscle_Macrophage	Adult	Muscular system	AdultMuscle	Macrophage	Macrophage	CL:0000235	Muscle organ	UBERON:0001630	0.92925780490817	0.78484064299852	0.909225092250923	0.954390895334195	0.0202737123856811	NA
Fetal_HCA_Stomach_Ciliated epithelial cells	Fetal	Digestive system	Fetal_HCA_Stomach	Ciliated epithelial cells	Ciliated cell	CL:0000064	Stomach	UBERON:0000945	0.939008565948445	0.780517699730679	0.914760147601476	0.954522281533555	0.0202139293613279	NA
AdultSpleen_B cell	Adult	Lymphatic system	AdultSpleen	B cell	B cell	CL:0000236	Spleen	UBERON:0002106	0.93906095368412	0.779529598412316	0.916605166051661	0.954702106451077	0.0201321192083559	NA
AdultSpleen_T cell	Adult	Lymphatic system	AdultSpleen	T cell	T cell	CL:0000084	Spleen	UBERON:0002106	0.93906095368412	0.779694281965376	0.916605166051661	0.954752831238205	0.0201090450894377	NA
Fetal_HCA_Stomach_Goblet cells	Fetal	Digestive system	Fetal_HCA_Stomach	Goblet cells	Goblet cell	CL:0000160	Stomach	UBERON:0000945	0.939008565948445	0.781341117495982	0.914760147601476	0.954775640867676	0.0200986696524032	NA
van_Zyl_eye_2020_Fibroblast	Adult	Sensory system	van_Zyl_eye_2020	Fibroblast	Fibroblast	CL:0000057	Eye	UBERON:0000970	0.898866830753005	0.798591719679079	0.896678966789668	0.955224634694156	0.0198944858652743	NA
Fetal_HCA_Lung_Myeloid cells	Fetal	Respiratory system	Fetal_HCA_Lung	Myeloid cells	Myeloid cell	CL:0000763	Lung	UBERON:0002048	0.898796950534318	0.799250453891322	0.895940959409594	0.955224908669887	0.0198943613017666	NA
AdultSpleen_Dendritic cell	Adult	Lymphatic system	AdultSpleen	Dendritic cell	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	0.93906095368412	0.781258775719452	0.916605166051661	0.955233127504782	0.0198906246118472	NA
AdultRectum_T cell	Adult	Digestive system	AdultRectum	T cell	T cell	CL:0000084	Rectum	UBERON:0001052	0.943530748601114	0.780105990848028	0.919557195571956	0.955648199734912	0.0197019539922727	NA
Braga_2020_lung_Mast cell	Adult	Respiratory system	Braga_2020_lung	Mast cell	Mast cell	CL:0000097	Lung	UBERON:0002048	0.939139539410816	0.782535073255671	0.918450184501845	0.956101133610216	0.0194961668810013	NA
Madissoon_2020_oesophagus_B_CD27neg	Adult	Digestive system	Madissoon_2020_oesophagus	B_CD27neg	B cell	CL:0000236	Esophagus	UBERON:0001043	0.910769013582225	0.797521276584185	0.902583025830258	0.956466788610914	0.019330105378899	NA
Braga_2020_lung_Ciliated	Adult	Respiratory system	Braga_2020_lung	Ciliated	Ciliated cell	CL:0000064	Lung	UBERON:0002048	0.939139539410816	0.783852541680156	0.918450184501845	0.956499769019718	0.0193151305122462	NA
AdultDuodenum_T cell	Adult	Digestive system	AdultDuodenum	T cell	T cell	CL:0000084	Duodenum	UBERON:0002114	0.94949173283778	0.778459155317422	0.925092250922509	0.956571049748016	0.019282767019294	NA
Madissoon_2020_oesophagus_T_CD4	Adult	Digestive system	Madissoon_2020_oesophagus	T_CD4	T cell	CL:0000084	Esophagus	UBERON:0001043	0.910769013582225	0.798015327243367	0.902583025830258	0.956613243439338	0.0192636110107688	NA
AdultDuodenum_Macrophage	Adult	Digestive system	AdultDuodenum	Macrophage	Macrophage	CL:0000235	Duodenum	UBERON:0002114	0.94949173283778	0.778829693311808	0.925092250922509	0.956683503650279	0.0192317146288101	NA
TS_Eye_lacrimal gland functional unit cell	Adult	Sensory system	TS_Eye	lacrimal gland functional unit cell	Epithelial cell	CL:0000066	Eye	UBERON:0000970	0.921281778034752	0.79332184598114	0.908487084870849	0.95675995954973	0.0191970082202887	NA
